Q9UN86 O14531
Q12904 P15498
P13232 Q7Z3C6
Q8N184 Q7Z3C6
O14656 Q7Z3C6
O14744 Q9NZZ3
Q16656 Q9NZZ3
Q9UDV6 Q9NZZ3
Q86VW0 Q9NZZ3
Q14213 Q9NZZ3
Q9Y6M0 Q9H0A9
Q9BYM8 P26368
Q9P0L0 P26368
O00165 P26368
Q15631 P26368
P27694 P26368
P04198 Q00013
Q9P289 Q00013
Q9UGN5 Q00013
P53004 P09758
P02810 P09758
Q96FN4 Q8IXW0
Q8TCT0 Q8IXW0
Q8TCT0 O15269
Q08881 P20783
Q92624 Q8NBP7
Q15560 Q8NBP7
O75506 Q6ZVT0
Q969J2 Q6ZVT0
Q8IZD4 Q6ZVT0
Q9GZT3 Q8N7K0
Q14919 Q96EB1
P0C0S8 P17861
Q01081 Q969V5
Q9P0L0 Q969V5
Q8N7C3 Q969V5
Q96LM6 Q9Y2D1
Q9H019 Q8IZ52
Q16385 Q86TM6
Q6AZW8 Q86TM6
Q9H7X3 Q68E01
Q53GI3 Q96F15
Q9NS00 Q96F15
Q15906 P20809
O15209 P20809
P63244 P84090
Q86YT5 O15400
P55211 O95229
Q8WXB1 O95229
P48775 Q8N1L9
O43699 Q8N1L9
P35900 O43617
Q14584 O43617
Q9BXC9 O43617
P32121 O75865
Q00613 O75865
Q9UHV2 O75865
Q99832 O75865
Q9UKW4 O75865
P27348 Q9UHP6
Q6NUJ2 Q9UHP6
P57081 Q9UHP6
Q14494 Q9UHP6
O43921 Q9UHP6
O00716 Q9UHP6
Q9Y3D8 O75385
Q969F2 O75385
Q96S44 Q9NZI2
Q9BVV2 Q9NZV8
Q9NVL8 P61326
P17544 P61326
P04198 P61326
Q96BA8 P0CE72
O14543 Q66PJ3
P27824 P30825
P06702 P30825
P46926 Q8WUD4
O75506 P15311
P48443 P15311
Q969G6 P15311
O15305 O14745
Q6Y1H2 O14745
O95292 Q9Y605
P41091 O75506
O95967 O95295
Q13123 O95295
O60248 O95295
O95859 O95295
Q04206 Q15485
P78329 Q15485
Q96B26 Q9UJ41
Q9BV19 Q9UJ41
Q53HV7 Q8WVK2
Q8IXK0 P11021
P49761 O43298
Q96MT4 O43298
Q9Y530 O43298
P06753 Q9Y4K3
O14744 Q9Y4K3
O75143 Q9Y4K3
Q13153 Q9Y4K3
P35908 Q9Y4K3
P62873 Q9Y4K3
Q96BN8 Q9Y4K3
Q53F39 Q9Y4K3
Q8TB03 Q9NYJ8
Q9HC52 Q96NG3
Q7Z2X4 P23297
P10909 P23297
P37268 P23297
Q5XKE5 Q16656
Q15572 Q16656
O75031 Q8IUH5
O95872 Q8IUH5
P04899 Q8IUH5
Q92917 Q8IUH5
Q96DC9 Q8IUH5
Q8IYI8 Q8IUH5
Q9Y3I1 Q8IUH5
Q9BY27 Q8IUH5
Q8N4L8 Q8IUH5
Q9H7X3 Q8IUH5
O43542 Q8IUH5
Q8N490 Q8IUH5
O43504 Q8IUH5
Q8N3X6 Q8IUH5
Q9H1R3 Q8IUH5
P10398 Q8WYH8
P19438 Q8WYH8
Q9HA38 Q8WYH8
Q8N7B6 Q8WYH8
Q8NEC5 Q16576
Q5T4F4 Q16576
P35520 Q16576
Q9NR77 Q16576
O15535 O75821
Q7Z419 Q17RB0
O00401 Q8ND83
Q9BRR0 Q8ND83
Q96E35 O95544
O95429 Q13287
Q8TCY5 Q13287
Q9UHB4 Q13287
P02042 Q13287
Q96LW4 Q13287
P17676 Q8IWE2
Q9BS31 Q8IWE2
Q06609 Q6PD74
Q8WV28 Q05516
P30041 Q05516
Q9H706 Q05516
Q9UGK8 Q05516
O95429 Q9NQZ2
P0CW20 Q9Y6M9
Q6P1K8 Q9Y586
Q96G03 Q9Y586
Q13043 Q12846
P63244 Q12846
Q96C00 Q12846
Q5TA77 Q12846
Q9BW62 Q12846
P17676 Q12846
O94972 Q12846
Q14296 Q12846
Q9H019 Q12846
O14531 Q12846
Q6ZW49 Q12846
Q9BPU9 Q12846
Q8IV38 Q12846
Q05639 O43583
P20265 Q9NX47
O60337 Q9NX47
Q9H5I1 O95050
P68871 P53004
Q96IK5 Q96FV9
P48146 Q58DX5
P05549 Q58DX5
P29558 Q58DX5
Q8WXI9 Q9Y5E9
Q8NEC5 Q9BYR3
P29460 Q9BYR3
Q13323 O43918
O95816 O43918
Q9UDY8 O43918
P08579 Q86UQ8
Q9BYR0 Q9NPD3
Q9Y3F4 Q9NPD3
P18887 P04233
P51965 P04233
Q8NCR3 Q8N4Z0
P20366 Q8TAZ6
O75031 P27361
Q9NZ81 P27361
Q96GX9 P27361
Q9BV90 P27361
P52306 P27361
Q9NRP0 P27361
Q8N7R7 P27361
Q96GE4 P27361
O14818 Q86Y33
Q15053 Q86Y33
Q16385 P15173
P38919 P15173
Q8N682 P15173
Q99988 Q9UJY5
P27348 Q13427
P25445 Q13427
Q969H6 Q13427
P62877 Q13427
Q9Y272 Q13427
Q96CS7 Q9Y3I1
Q16643 Q9Y3I1
Q9UKB1 P05783
Q9HBE1 P05783
Q9H773 P05783
Q969Y2 P05783
P43308 P05783
P24941 P17275
P19338 P17275
Q969J2 P17275
P20138 P17275
Q08AG5 P17275
Q14188 P48729
Q86Z20 P55774
Q9BSE4 O95292
O75031 P19875
P00966 P19875
Q99972 Q9BZR9
Q9Y3C4 Q9BZR9
O43541 Q9H4F8
Q01831 Q9H4F8
Q9HAP6 P62942
P18754 P52294
Q92731 A6NFY7
Q9UBB6 A6NFY7
P21145 P22459
Q96NT3 Q15506
O43447 Q99708
Q9BV90 P51608
Q9H0X6 Q71F23
P60709 P49760
O43447 P49760
O95926 P49760
Q86UA1 P49760
Q9NQ94 Q96N66
Q9H171 Q96N66
Q2WGJ6 Q9HD64
P08238 Q96DC9
Q6DKK2 Q96DC9
P40617 Q96DC9
Q9NTX7 Q96DC9
Q8IZ13 Q96DC9
Q7L0Q8 Q96DC9
P25311 O75880
Q8WTS6 Q08AG5
P51808 Q8WU10
Q2WGJ6 Q9UJW9
P60059 Q9UJW9
Q8N983 Q14653
Q9BXS5 P11309
Q96LC9 P11309
Q13950 P11309
Q04206 Q8N7W2
Q9BT92 Q8N7W2
P61769 Q8N7W2
P26641 Q8N7W2
Q9UNK0 Q8N7W2
P29590 Q8N7W2
O95644 Q8N7W2
Q13247 Q8N7W2
Q3B8N2 P51148
Q8WZ19 P35711
P62995 P35711
P46695 P35711
Q96KB5 P35711
Q9ULX6 Q6ZYL4
Q9NQZ6 Q9UBX2
Q96C28 Q9UBX2
O14818 Q8IYK8
P30260 Q6UX06
P41182 Q16594
Q8TEW6 Q16594
Q9P291 Q16594
P53673 Q13162
O43541 Q13162
Q9BWW4 Q9H773
Q86VN1 Q9H773
Q9Y287 P46109
Q8N612 P46109
Q9UHF1 P19419
Q8WWZ3 Q86WG3
P11908 Q86WG3
P22681 O75832
Q9BSW2 O75832
Q14739 O75832
Q9BYQ2 Q86YT5
P27658 Q86YT5
Q13362 Q6P2C8
Q9UHF0 O95231
P48443 Q96HD9
P23193 Q96HD9
Q719H9 A8MV65
O43929 A8MV65
P62140 Q02790
P34932 Q02790
P67809 Q92692
Q9UN79 Q13268
Q9H6T3 Q9UGI8
P02585 O43493
Q13188 Q8WWZ3
Q96QH2 Q8WWZ3
Q96P71 Q8WWZ3
Q6UWL6 P02749
Q6NXT1 P02749
O75154 Q8TBM7
P02511 Q9UK45
Q7Z3Y9 Q9UK45
P62995 Q16384
P09917 O15131
Q9P0L0 O15131
Q96K80 Q96K19
Q2TAY7 O00233
Q96A26 O00233
Q8N4G2 O00233
Q96FQ6 O00233
Q06187 P53634
O95994 Q6DKI2
Q96HC4 Q6DKI2
Q86WX3 Q6DKI2
Q9UIF7 Q6DKI2
Q96SB3 P32322
Q9HC52 Q9P0N9
Q8WZ19 Q9P0N9
Q9NQM4 Q9P0N9
Q92624 O95429
O43557 O95429
Q9UC07 O95429
Q9BV86 O95429
Q9UJX6 O95429
O43679 Q8NI08
P21796 Q8NI08
Q9BS16 Q8NI08
Q86Z20 Q6NUQ1
Q15560 Q9Y333
Q96MT4 Q9Y333
Q68DV7 Q9Y333
Q96I15 Q9Y333
Q99873 Q15560
Q01844 Q15560
Q14240 Q15560
Q99418 Q15560
P31273 Q15560
O00330 Q15560
Q96RL1 Q15560
Q86WH2 Q15560
O75356 Q15560
P35548 Q15560
Q8NEC5 O43929
O95994 O43929
P29590 O43913
Q07912 O43913
O75367 O43913
Q9NXX6 Q6IB77
Q9BXK5 P35900
Q9UBB6 P35900
Q9BQI9 P35900
Q9H477 P35900
Q96JY6 P35900
P21145 Q9UBU9
P50749 Q9UBU9
Q5XKE5 Q9UBU9
Q96AP0 Q15366
Q9NRR5 O76014
Q15051 Q96CW1
Q9H8S9 P79522
Q96T49 P79522
Q9UMX2 P79522
P10599 P79522
O43502 P79522
Q9Y2K1 P79522
Q13642 P79522
P17535 Q9ULW3
O75031 Q9BQ70
Q96BY2 Q9BQ70
Q9NVV5 Q9BQ70
Q9NWV8 Q96FN4
Q9NQX5 P23396
P30203 P23396
Q96MX0 P23396
Q15723 P23396
P19438 Q14296
P53990 Q13084
P17031 Q13084
Q9P0U4 Q13084
Q96JC9 Q8WXI9
Q9BYM8 Q8WXI9
P11908 Q8WXI9
P07954 Q8WXI9
Q96IK5 Q15109
O14543 Q15109
B0YJ81 P25815
Q13868 Q8TEB7
Q15796 P08238
P17544 P08238
P12956 P08238
O43557 P08238
Q9UHK0 P08238
Q99706 P08238
Q9UI30 P08238
P50991 P08238
P25025 P08238
E9PJI5 Q8NEG0
Q8N5L8 Q9NNX6
Q96JM7 Q16611
Q96LM6 Q16611
Q05D60 Q96B26
Q96FW1 Q96B26
P29353 Q96B26
P01189 Q96B26
P07947 Q6ZS10
Q99497 Q6ZS10
O15305 Q6ZS10
P17027 P09429
Q10471 P09429
P24278 P02808
P10768 Q9NU63
Q8N5M1 Q9H492
Q9H115 Q9H492
P62877 Q16623
Q9Y295 Q16623
P13994 Q16623
Q9NVQ4 Q16623
Q9BYD3 Q8WZ59
Q99417 Q8TEW6
P07947 Q96K17
Q9GZM5 Q9ULP0
Q969M3 Q9ULP0
Q8IYX0 Q9ULP0
Q9Y5W9 Q9ULP0
Q16665 Q92731
Q969J2 O14764
P35638 O75177
Q8NC69 O75177
Q8N684 O75177
Q9C005 O75177
Q8NBW4 O75177
Q86U06 O75177
Q92802 O75177
Q9NWN3 O75177
Q9Y2K1 O75177
P08579 Q5JUK2
Q86XR7 Q5JUK2
P17020 Q9UER7
O15062 Q9UER7
Q12901 Q9UER7
Q96PK6 Q9UER7
Q92567 P25445
Q9C0K7 P25445
Q8TDH9 Q8IZC7
Q9HC52 Q8NDC0
Q13616 Q8NDC0
O43318 Q8NDC0
Q96M29 Q8NDC0
Q68CQ4 Q8NDC0
Q86XE0 P17041
O00755 P10997
O60248 O15173
Q8N7R7 P06307
Q96CS7 P10515
Q9UMX2 P10515
P40123 P10515
Q7Z7N9 Q86WV1
P06753 Q9P0U4
P28562 Q9P0U4
Q13257 Q7Z7H8
Q12805 Q7Z7H8
Q06330 Q7Z7H8
Q96N03 Q7Z7H8
P28324 Q7Z7H8
O60664 Q7Z7H8
O95816 Q16514
Q92567 Q8IYI8
Q96Q77 O60828
Q8N684 O14901
P49407 Q04206
P07947 Q04206
Q9H115 Q04206
Q06587 Q04206
Q9UGP5 Q04206
O00214 Q04206
Q13950 Q04206
P63096 Q04206
P42857 Q04206
Q96S44 Q04206
O75431 Q04206
P17813 Q04206
Q8WWM9 Q04206
Q6P2D0 Q04206
P36871 Q04206
P23246 Q8N357
Q6NX45 Q96QH2
Q53GQ0 Q96QH2
Q13616 O75306
Q8NEC5 O75489
Q6NX49 O75489
Q96MT4 Q8WXD5
Q9H270 Q8WXD5
Q9NWZ8 Q8WXD5
Q8NFW5 P0CW20
Q8WVV9 Q13190
P41182 Q13190
Q92567 P31944
P07947 P31944
P61769 Q9Y383
Q9GZU7 Q96IZ5
O00526 Q96IZ5
P28223 Q96IZ5
P40337 Q9NS61
P12956 Q9NZC7
Q9BYM8 Q9NZC7
O43296 O95832
Q969T9 Q8WVD3
Q96JC9 O95967
Q5TA77 O95967
Q9UBY9 O95967
Q06124 O95967
P62826 O95967
Q9Y5R4 O95967
Q13069 O95967
O95905 O95967
P78344 O95967
P51149 O95967
O43541 O75175
P09917 O95760
Q96AA8 O95760
O14836 O95760
Q9Y4Z2 Q9H4B4
O95863 O75360
P48047 O75360
Q5TA77 O75360
Q9NTM9 O75360
P0C0S8 O75360
O00308 O75360
Q00444 O75360
Q86V24 O75360
P10242 Q6DKK2
Q96NT3 Q9UJU5
Q86Y07 Q9UNI6
Q9ULW0 Q969H6
A2RU48 Q969H6
P78556 Q969H6
Q9Y5P4 P13693
Q00005 P13693
Q7Z569 P13693
Q99471 P41219
Q6KB66 P41219
P28065 P41219
Q8N9W6 Q9Y6H3
P14921 P08579
Q15233 P08579
Q8TF45 P08579
O95994 Q49A26
Q6ZUJ4 Q49A26
Q9NWF9 Q49A26
Q5XKR4 Q49A26
Q58A44 P68871
O43524 P49761
P38919 P49761
Q13515 P49761
Q96K80 P49761
Q8WTU0 P49761
O95391 P49761
Q03426 P49761
Q9P126 P49761
Q07002 P29274
O95257 P36873
Q8N684 P07947
P51617 P07947
P62826 P07947
P32321 P07947
P38646 P07947
O15235 P07947
P26641 Q15349
P10721 Q68G74
Q5VZM2 Q5T013
P22736 P61024
O14653 P61024
O95278 P61024
Q8N8I6 P61024
Q96GX9 O95994
Q9HD42 O95994
Q9Y2B5 O95994
O75631 Q96R05
P49356 Q8NHU0
Q2WGJ6 Q969J2
Q96P16 Q969J2
P09914 Q969J2
Q9UBV7 Q969J2
O43557 Q13586
Q8N423 Q5XKE5
Q9Y463 Q5XKE5
Q6PI26 P62081
Q9Y316 Q12962
P35219 Q12962
Q6P047 Q12962
Q99726 P08571
Q16633 P08571
Q07912 P08571
Q9BSD3 O43541
O43323 O43541
O43752 P22415
Q8WWB3 Q8WYJ6
Q96LR7 Q8WYJ6
P51668 Q8NCP5
P13682 Q8NCP5
Q9BTD8 Q8NCP5
P98170 Q9BXS5
Q5W5X9 Q9BXS5
O00471 Q9BXS5
O95872 Q9BXS5
Q96NT3 Q9BXS5
Q9UHK0 Q9BXS5
P08887 Q9BXS5
P43115 P27797
O95837 P27797
Q59H18 P33240
Q9H204 Q9C005
P20138 Q9C005
P78386 Q9C005
P31273 Q9UIJ7
Q96A09 Q14103
Q9BSW2 Q14103
Q8TF50 Q14103
Q8IYX1 Q14103
Q99519 Q14103
Q9H6S1 Q14103
Q9UKV8 P67809
Q9BXJ3 Q00536
P49366 Q8WVV9
P63261 Q9NR55
O75469 Q9NR55
Q9BUB5 Q9Y5J7
Q8N668 Q9UH99
Q9NQM4 Q9UH99
Q8WW22 Q9UH99
Q13247 P50461
Q96IK5 P28702
Q9Y342 P05155
Q9UIE0 Q8NHJ6
O75031 Q8N668
Q5W5X9 Q8N668
P48775 Q8N668
O43281 Q8N668
P07550 Q8N668
Q495Y8 Q8N668
Q9BTT4 Q8N668
P05813 P06241
Q3SYA9 P06241
Q99471 Q9GZU1
Q96EB6 Q59EK9
Q8N5M1 Q59EK9
Q03933 Q59EK9
Q32MQ0 Q59EK9
P62826 Q8NBI2
Q9H267 Q53GI3
P14598 Q86V42
P19338 Q86V42
Q13489 Q86V42
P40189 Q86V42
Q92988 Q86V42
Q9UC07 Q86V42
O95197 Q86V42
Q92624 Q96BA8
Q9BYE3 Q96BA8
Q13153 Q96BA8
O94829 Q96BA8
Q92520 Q96BA8
Q9UIG4 Q96BA8
P10599 Q9H944
Q01844 P16930
Q8IYE1 P16930
Q9H204 Q16206
P15927 Q16206
Q86TG7 Q16206
Q8WUU8 Q16206
P51617 P16220
Q9UHA3 O15116
Q9ULW0 Q9NX14
O95352 P11684
Q5VY09 Q96EY1
O43681 Q9HAU4
P35638 Q9H6T3
Q9UHR5 Q9H6T3
P50995 Q9H6T3
Q9BSR8 Q9H6T3
Q15717 P31273
P09960 Q9BUN8
O75031 P21673
Q9NVL8 P21673
Q99471 P21673
P14635 P21673
Q9BYR6 P21673
Q9Y478 P21673
P50591 P21673
O60888 P21673
O43734 Q3LI66
A1A5C7 Q3LI66
P11171 Q3LI66
O00767 Q3LI66
P53350 P42768
P35638 Q06187
Q8TCY5 Q06187
Q9BV97 Q06187
Q9Y3C0 P49407
Q15742 P49407
P06753 P49407
Q96EL3 P49407
O75477 P49407
Q96DA2 P49407
Q6XD76 P49407
Q15404 P49407
P07998 P49407
Q9BYR0 Q5BKY6
Q8NI38 Q5BKY6
Q9NXR5 Q5BKY6
P22626 Q5BKY6
P60328 Q8TCY5
P49411 Q8TCY5
P51668 O95707
Q15796 Q02040
Q9UL40 Q02040
P31948 P04629
P18754 Q9Y265
Q99417 Q9Y265
Q09013 Q9Y265
P29353 Q9UHK0
Q00978 Q9UHK0
P51668 Q9Y5U2
Q96CG3 Q9Y5U2
P27348 Q9Y5U2
O43688 Q9Y5U2
P13987 Q9Y5U2
Q9HD26 Q9P289
Q6ZUJ4 P06753
Q96IZ0 P06753
Q9UNH7 P06753
P61812 P06753
Q14CZ7 O75396
P30260 P37231
O95777 Q9BW11
Q07002 P49366
P55210 P49366
Q9HD42 P01210
Q12805 P46108
Q03933 P46108
P21964 P46108
Q96CN9 P46108
P40123 P46108
Q676U5 Q09FC8
Q96I34 Q09FC8
Q99471 Q01844
Q96L34 Q01844
P32927 Q01844
Q9BRR9 Q9H4M3
Q9BPX5 Q9BZJ8
Q9UKB1 Q9H000
P07550 Q9H000
O75688 Q9H000
Q9Y4A8 Q9H000
Q16665 O43167
P60228 O43167
O00214 O43167
Q06330 O43167
P17031 O43167
A1A5C7 O43167
O43264 O43167
P51114 O43167
P48380 Q9NRI5
P22466 Q14593
Q13571 P60842
Q9BYQ2 Q9UM82
Q9Y3C0 Q9UM82
Q9H0X6 Q9UM82
Q92567 P60328
P05549 P60328
P20265 P60328
O95416 P60328
Q5W5X9 Q9UGK3
Q9GZT3 Q9UGK3
Q6UVY6 Q9NR20
Q9H0W9 Q9Y575
Q8NC69 P31946
P35219 P31946
Q64LD2 P31946
Q2TAL6 P31946
Q8IVM0 P31946
Q6NSX1 P31946
Q13261 P31946
P78371 P31946
P32314 P31946
Q9NXJ0 Q96L34
Q0D2K3 P98177
Q8N5M9 P98177
Q8IWP9 Q8WUI4
P47211 Q6ZNH5
Q9UMX2 Q9NXW9
Q8IXK0 Q6NYC8
Q5W5X9 Q6NYC8
Q05513 Q6NYC8
Q5T4B2 Q6NYC8
Q9BSR8 Q6NYC8
Q13163 Q6NYC8
P29372 Q6NYC8
Q8NEB9 Q6NYC8
Q96JJ7 Q53HL2
Q6UUV9 O14791
Q9BYR6 Q99618
O75190 Q9GZU7
O00180 Q9GZU7
Q9BU76 Q96IK5
Q9UDV6 Q96IK5
Q96FW1 P35638
P78424 P35638
P17022 P35638
Q9BV57 P35638
Q3SYG4 P49643
Q96EV8 Q16637
Q96A09 Q16637
O43184 Q16637
Q92681 Q16637
Q8WWB3 Q96N21
Q92624 Q9ULM6
Q9HC52 Q8WW01
Q8WV28 Q8WW01
Q8IYD9 P48065
P36896 Q8N5L8
Q9UJ83 Q15836
P50591 O00499
Q9BSE4 Q13496
Q99795 Q9NR12
Q9NQX5 Q96P20
O95865 Q8NA92
Q9BWW4 O75940
Q9H0L4 Q9BYR0
P00441 Q9BYR0
Q9HD26 Q9BU76
P25942 Q9BU76
P55211 P04899
Q86SE5 P04899
Q8N1K5 P04899
Q495W5 P04899
P56851 P04899
P63272 P04899
P17544 P62495
Q96RL1 P62495
Q96GX9 Q96FA3
Q969T9 Q96FA3
Q15027 Q96FA3
Q13043 Q99619
Q9NPI6 Q07002
Q15562 Q07002
Q9UF72 Q07002
Q8N2M8 Q07002
Q6IN84 Q07002
O60337 Q07002
Q15287 P63244
Q13835 P63244
Q9P015 P63244
Q8N9W4 P05388
Q9H8M2 Q8IXM2
P10599 Q96C00
Q5W111 Q96C00
Q9NQS3 Q8WU79
O75674 Q96IF1
Q9P1W9 Q96IF1
Q8N4L8 Q15573
Q8N684 P25490
Q9UFF9 Q9H6Z9
O14662 Q9H6Z9
Q8N2M8 Q9H6Z9
P41240 Q9H6Z9
Q96T76 Q9H6Z9
Q99471 Q9HAP6
P62987 Q9HAP6
P24941 P13647
P29353 P13647
Q8NEC5 Q86XR7
P53350 Q86XR7
Q9Y3B7 Q86XR7
Q8NFA2 Q86XR7
Q92917 Q96SI9
Q9Y316 Q96SI9
Q8N7X4 Q15024
Q8N5M1 Q96LJ7
Q9NZ81 O60884
Q96HR8 O60884
P27658 Q07866
P21917 Q13042
Q8WZ19 Q96CG3
Q6NX45 Q96CG3
Q86UD0 Q96CG3
Q9HBF4 Q96CG3
P10124 Q8N3Z6
Q9NPE6 Q8N3Z6
Q8WVL7 Q06609
O75683 Q06609
P27658 Q9NZ43
Q7L3V2 Q9NZ43
P40855 Q9UPY8
Q13043 Q9UPY8
Q9NR28 Q9UPY8
Q5QGT7 Q9UPY8
P51668 Q8N114
Q9GZM7 P54252
Q96B02 P54252
Q9H2S6 O75154
Q13323 Q71SY5
P46926 Q71SY5
O15533 Q71SY5
P48775 P09917
Q6NX45 P09917
Q8IW19 P09917
P28328 P09917
Q8N684 Q5W111
Q9H6J7 Q5W111
Q9BYQ2 Q9NR46
Q9UHV9 Q9NR46
Q9H204 Q8IXL7
Q8WV28 Q8IXL7
Q7Z419 Q8IXL7
Q9NQG6 Q9UKN5
Q494U1 P02042
Q5VW32 P55771
P62070 P55771
Q9Y6M0 P61081
O15260 Q9H0W9
Q96F86 Q12982
Q96CS7 Q14240
Q92988 Q14240
Q99962 Q53EL6
P36894 Q53EL6
Q8TAC9 P30613
P40855 P51668
Q9H115 P51668
O14879 P51668
Q13362 P51668
Q9HBE1 P51668
P62308 P51668
P13236 P51668
O15234 P51668
O95278 P51668
P16471 P51668
P98170 P17544
Q15040 P17544
Q96GS4 P17544
Q96EL3 P17544
Q9UBQ5 P17544
Q9UFF9 Q15717
P29373 Q15717
Q9HD26 Q9Y2W7
Q5T5A8 Q9BYQ2
Q08426 Q9BYQ2
Q14919 Q9BYQ2
P48668 Q9BYQ2
Q86VQ0 Q9BYQ2
P11217 Q9BYQ2
Q8NG50 Q9BYQ2
P12956 Q8N661
Q14186 Q13323
Q8IUH3 Q13323
O60565 Q13323
Q9H204 P55211
Q96M91 P55211
Q9UIH9 Q13489
P49757 Q13489
Q9UK73 Q13489
P15531 Q96M27
Q9UFF9 A9UHW6
O75461 A9UHW6
Q13409 Q9NUU7
Q9P015 O75459
Q9NPB3 O43447
Q5W5X9 P43115
Q96FW1 P43115
Q9NZV5 P43115
Q14188 Q96A26
Q9BSD3 Q13404
Q9GZV4 Q6PF18
O43688 Q6PF18
P05413 P08311
P14770 Q5W5X9
Q9Y4A8 Q5W5X9
Q9BYQ6 Q8N5M1
Q99814 Q8N5M1
P09603 Q8N5M1
O00220 Q8N5M1
Q53T94 Q9NZV5
P52594 Q9NZV5
O96014 O95154
O43482 Q9Y6H1
P11908 P40855
P04155 Q9H0R3
Q9NZL9 Q96D31
Q9Y3D6 Q96D31
Q8IW19 Q96D31
P22059 Q9BXC9
O95863 Q7Z698
P54849 Q7Z698
P63096 P12956
P42081 P12956
O00471 Q9NQS3
O14733 Q9NQS3
Q16629 Q9NQS3
P30304 Q9NQS3
A1L3X4 Q9NQS3
Q9UMQ3 Q9NQS3
P78560 Q9BSW2
Q9NX40 Q9BSW2
P42685 O75817
Q9UKL6 Q03167
Q9BXK5 Q9UBY9
Q9UQB8 Q9UBY9
Q13257 Q9UBY9
Q5W0Q7 Q9UBY9
Q99962 Q9P291
P01730 Q9P291
P13284 Q9P291
Q9UK33 Q13393
Q96HC4 P35212
P48775 P28562
P78537 Q9Y2K6
P46695 Q8TAE8
Q96Q27 Q8TAE8
Q14584 Q9BQ13
P14921 P10398
Q13257 P10398
Q9BYR6 P10398
P54886 P10398
O75541 P10398
Q99726 Q96SI1
P78386 Q96SI1
Q8IWP9 Q9NZ81
Q6PL24 Q9NZ81
Q8TC07 Q9NZ81
Q86WP2 Q9NZ81
Q08334 Q9NZ81
O94905 Q9NZ81
Q6P5Z2 Q9NZ81
P31269 Q92882
O14786 Q92882
O96017 Q9BYR6
Q8N9W6 Q9BYR6
P60371 Q9BYR6
O15533 Q9BYR6
P24278 P60709
Q9UQC2 P60709
Q9H0F6 Q13153
Q9H8S9 Q9H0H5
Q8N8G2 Q9H0H5
Q969G2 P53350
Q9BXL8 P53350
Q9Y4M8 P53350
Q9BZX4 P53350
Q8NFV4 P53350
P62937 O00746
Q08334 Q9H3R5
Q9H6J7 Q9H3R5
P49711 Q9BTE3
Q86TG7 Q969K3
P01892 Q969K3
Q06418 Q8TAT6
P46695 P40617
Q99801 Q86VQ0
Q96KB5 P15153
Q9Y230 Q96E35
O95183 Q96E35
O95944 Q96E35
Q99714 Q96E35
P48146 Q96F86
Q6NVH7 Q96F86
O95214 Q96F86
Q92615 Q9NPI6
Q92838 P30443
P54619 O76011
Q0D2K3 O76011
Q12983 O76011
O43660 O76011
Q9Y216 Q7L9L4
P21462 P78424
Q9BRQ5 O95630
Q8NI38 Q9NZT2
P14921 O15519
P60228 O15519
Q13043 Q15131
P22234 Q15131
P14921 P22681
Q6PF05 P22681
Q6P9H4 Q70UQ0
A6ZKI3 Q9UIK4
Q8N7M0 Q9UIK4
Q9BV90 O14508
Q06547 Q9NYP9
Q99735 Q9NYP9
P04155 Q9UK58
O95863 Q92624
Q13362 Q92624
P07355 Q92624
P60866 Q92624
Q9BUH8 Q92624
Q9H6L2 Q92624
P14649 Q92624
O43402 Q92624
Q9HAZ1 Q8WWM9
Q00005 Q8TD46
Q96M29 Q15742
P56524 Q15742
Q03403 Q15742
Q8N684 Q8NEC5
Q13561 Q8NEC5
Q9H2F3 Q8NEC5
P62995 Q8NEC5
P51178 Q8NEC5
Q9Y6A5 Q8WUE5
Q9H869 Q6AZY7
Q99689 Q9BXJ3
P27824 P38919
P07858 P04155
O43504 P04155
P14550 P04155
Q92567 Q96EV8
P57086 Q96EV8
P63261 Q96EV8
P54257 Q96EV8
Q92837 Q96EV8
Q8IWE4 Q96EV8
Q7Z6J0 Q96GT9
P32121 O00401
Q13418 O00401
Q96A09 O00401
O96014 O00401
P62753 O00401
Q06732 Q9NZ63
O43184 Q9UQF2
P05187 Q86WP2
Q9Y248 Q13882
Q8NC69 Q16537
Q8WXK3 Q16537
Q96CF2 Q16537
Q9BT43 P46781
O14595 P57060
Q16665 P19429
Q9UBT7 Q96HR8
P81274 Q96HR8
P27658 P52744
P48443 P52744
P01189 P52744
B2RXF5 P52744
Q96IZ0 O00459
Q5HYW2 Q9BT78
P42568 Q96JM3
Q96Q40 Q9UBX3
Q6UXB4 Q96B01
P26998 Q96B01
Q9BXN2 Q8N2H9
Q9NZU5 Q8N2H9
Q8WWG1 Q8N2H9
Q8WTX7 Q8N2H9
Q7KZI7 P14921
Q9Y577 P14921
Q12797 Q8NG66
Q9Y3C0 Q9P127
P24941 Q9P127
Q15369 Q9P127
Q96Q35 Q9P127
Q8N1N4 Q9P127
Q01826 O14733
Q9BYQ6 Q8TD31
P14316 Q8TD31
Q9P0L1 Q8TD31
Q9Y6J9 Q8TD31
Q06587 Q9Y272
Q96MG7 Q9Y272
Q9H0A8 Q9Y272
Q16658 P58549
P50053 P58549
P49758 Q9UNS2
P30260 O60806
Q6GPH6 Q9UGJ1
Q13133 P31150
Q96A05 Q8IVW4
Q99615 Q8IVW4
Q9NVL1 Q8IVW4
P62820 Q9H4E7
Q969Q4 Q7L591
Q9HBH7 Q5SW96
Q2TAL8 Q68CJ9
