Q08001 P32776
P26755 P38072
P40350 P32833
P47154 Q00873
P29704 P46947
Q06681 P36037
P40368 P00445
Q07541 P18412
P87108 P47040
P38310 P38353
P40094 P43614
P09959 Q03630
P26793 Q12527
P46964 P32796
P38292 Q03667
P53540 P53077
P40350 P39678
Q00776 Q12050
Q12341 P08067
Q00776 P40482
P32368 P38334
P25641 P53968
P23639 Q04749
Q12462 P27801
P25584 P07263
Q12753 P46680
P49960 P53112
Q03957 P48606
P04037 Q08001
Q04119 Q08686
P38555 P87108
Q05568 P39112
P27514 P33767
Q07468 P40094
P53079 P39968
P33894 P53973
P16370 P25345
P38439 P53146
P25365 Q12255
P25584 P06838
P09959 P35181
Q04991 P19516
P40160 P27825
P38247 P06786
P36130 Q05871
Q12473 P53337
P36116 Q04924
P29340 P04050
P15624 P32349
P53199 P38932
P39009 P12686
P38247 Q03702
P13134 Q99316
P46982 P47025
P53045 P38198
P17898 P39524
P14693 P32913
P00431 Q04991
P36029 P05375
P42951 P09457
P53159 P38231
P46965 Q05871
P29704 P38959
P36162 P39107
P09232 Q02772
P36012 P46983
P53886 P16664
P32796 P16370
P27999 P14359
P38356 P35056
P39012 P43601
P40155 Q05359
P38873 P37292
P38682 P53064
Q00582 P39107
P38793 P04147
Q12154 Q02629
P38335 P48525
P38855 Q03455
P43571 P38283
P53622 Q03220
Q12748 P36116
P38334 P11914
Q12524 P00447
P61829 Q02948
Q03824 P25569
P43583 Q02776
Q12473 P32862
P06701 Q01926
Q03921 Q03308
P26793 P32800
P41903 P36048
P23542 P40544
P38292 Q04226
Q08921 P46972
P38221 P12904
Q03018 P38137
P16547 P38164
P49960 P32800
P40955 P38632
Q12425 P11746
P32524 P33775
P32796 Q08754
P38691 P46983
Q03694 P53906
P47064 P53337
P47093 P00729
P46682 P46983
P40533 P34232
P28795 P38221
Q02969 P40477
P14680 P53191
P25584 P00128
Q03730 P21657
Q03957 Q04675
P50091 P39984
Q02260 P43617
P25385 P28795
P22147 P13574
P35844 Q04751
Q3E790 P31111
Q05902 P38624
P52891 P40061
P39704 Q12324
P38203 P46982
Q12003 P53628
Q06681 P12868
P53079 P37292
P38137 Q12133
P13134 P33754
Q12524 P36096
P32837 P40047
P39986 P47074
Q06385 P05626
P47818 P32830
P54791 P53271
P38137 P38839
P20606 Q12205
P38292 Q06410
P21691 Q08960
P27514 P21560
P26343 P39007
P40051 P25591
P50091 P41896
P38992 P04386
P53224 P22035
P36096 P38624
P23542 P80235
P38855 Q03308
P38358 Q03714
P40090 P25642
P38821 P36162
P23638 P53146
P36168 P46964
P34756 P31539
Q06405 P42223
Q12297 Q08873
P25385 Q07821
Q08215 P32591
P48559 P53038
Q06346 P53096
P24004 P36037
P13711 P00424
P35844 P32863
P37302 Q01159
Q03713 P38121
Q12031 P33754
P32379 P41735
P25613 Q08686
Q12473 P47031
Q03697 P50945
P53076 P10127
P38077 P10962
Q04472 P25385
P32524 P38153
Q12341 P36526
P38836 P23644
P50108 P07278
Q12527 P38170
Q12016 P54861
P30777 P22136
P48415 Q92331
P40215 P25580
Q03554 Q08215
P00431 P33891
P04039 Q04370
P23542 Q12098
P53112 P50944
Q02795 P38632
P10355 P09119
P53918 P28241
Q03218 P38826
P53083 P07263
P32830 Q05902
Q05050 Q04183
P25651 P53944
P40098 Q03018
P25651 P32266
P28241 P42223
Q04934 P32898
Q01649 Q12233
P40368 P32915
P34230 P40527
P53507 Q02774
P39543 Q04562
P53037 P38875
P38356 P43555
P24309 Q04396
P14359 P35176
P25338 P41909
Q12289 P38991
P38772 P34760
Q04651 P40185
Q12405 Q02825
P22035 Q02873
P24004 Q12055
Q05871 Q03898
P00431 P40107
P40051 P36006
P50091 P25568
Q03702 P46673
P25584 P38958
P43601 P38207
Q12464 P12689
Q06497 Q08144
P35056 P52891
Q07807 P17967
P22804 P38878
P14291 Q12349
P47124 Q03899
P35192 P18544
P22214 Q06630
P24004 P00424
P07272 Q03976
P13711 P53540
P37296 P32833
P32567 P39524
Q12405 P08417
P40068 P39718
P40515 P39968
Q03694 P40460
P33411 Q06385
Q04183 P53146
P38247 Q06410
Q03824 P21192
P32609 P40971
P28795 P40477
P14680 P21147
Q04947 P18962
P46678 Q03723
P40515 P22023
P24279 P53219
P40341 P22804
Q06405 P53628
P00854 P38855
Q12098 P36039
P36421 Q06324
P38166 P48525
P14907 P36038
Q12462 P38863
Q12473 P38753
P35056 Q02725
P29056 P32339
P53184 Q04458
P38341 Q04183
P50091 P15179
Q08484 Q04924
P52488 P43621
P21825 Q04847
P53248 Q12159
P39968 Q00873
P38011 Q12211
P50091 P22211
P53540 P43601
P32776 Q04748
P38682 P53224
P32379 P46972
Q03254 P04039
Q04602 P36057
Q03018 P38358
P43560 P39012
Q12349 Q12080
P46983 P40567
P39012 P25591
P54837 P32796
P49960 P14020
P39007 P32332
P41544 Q05637
P38932 P25569
P38247 Q03957
P38182 P20048
Q99393 Q06541
P53079 P29539
P40971 P38342
P38636 P20095
P50861 Q04924
P12689 P36051
P53223 Q01590
Q03824 P14693
Q06681 P09119
P40482 Q08001
P47818 P43560
P50944 P33419
P38356 P20433
P32790 P38705
P32609 Q12425
Q03554 Q02773
P40350 P46983
P38176 Q03691
P53273 P38843
P40107 Q06417
Q08144 P36093
O13297 P47160
P46670 Q04636
Q06169 P23641
P53223 P48527
Q12473 P40350
P35179 P42836
Q04370 P40018
P38826 P36525
Q03714 P35845
P39984 Q08743
P25635 Q08550
P40071 Q99316
P40003 P10507
P38865 P32339
P53394 Q07732
Q12016 P14907
Q07418 Q08023
P38859 Q07821
P00424 P39981
P23542 Q02795
P80667 P39107
Q12205 P41895
P19880 Q08001
P47019 P00127
P40155 P38152
Q08754 P40477
Q08601 P39937
Q07541 P25042
P31755 P36060
P38242 P36421
Q04749 Q06819
P34237 P02293
Q03338 P00729
Q12042 P08417
P25584 P38242
P40152 P05759
Q12462 P40971
P53959 Q03330
P00424 P21951
Q04226 P14906
P40075 P53905
P43560 P23644
P50091 P40548
P32600 P38263
Q12405 Q02260
P22855 Q06107
P40482 P33418
Q06346 P41896
P14772 Q06497
P09938 P38325
P38995 P53950
P00854 P32790
Q12473 P38624
P47124 P38888
Q01649 P47082
P19516 P34223
P36062 Q01519
Q04935 Q03660
P13711 Q04199
P43682 P13382
P32629 P20433
Q08236 P47061
P38632 P07256
Q02642 P15179
P39106 P06786
P53184 P54790
P32906 P39968
P39718 Q03337
P38292 P20967
P50275 P39520
Q12473 P41544
P46989 P17214
P07273 P18962
P36057 P53195
P38873 P12683
P50091 P29496
P39707 P25386
P30777 P39718
P39107 P06777
Q12096 P25338
Q04119 P00045
P35179 Q03330
Q12006 P47040
P47064 P13382
P40160 P38137
P40395 Q99257
P14680 P32800
P23642 P07236
P14064 Q03730
P49960 P53868
P32341 P25299
P28496 P38263
P39522 P32913
P35718 Q02783
P32454 Q03899
P31373 P47083
P31109 P36161
P40970 P36775
P40098 Q03860
P23638 P38345
P47064 P38138
P39113 Q06169
P14020 P80667
P47133 P35192
P11978 Q03652
Q12408 P37298
P14020 P32454
P00427 P18409
P41903 P40350
P23542 P27801
P47019 P28795
P38301 Q08955
P37296 P38428
P39984 P48567
P35197 P53324
P46682 P47116
Q04301 Q99257
Q06681 Q04396
Q12380 P32048
P39923 P13574
P47170 P25365
Q07418 Q08754
P27796 P19736
P32357 P38702
Q12527 Q12270
P41807 P07272
Q12473 P40094
Q12055 Q03218
P36162 Q08754
P40070 Q08215
P40003 Q08215
Q07830 Q04301
P35729 Q12042
P38995 P21951
Q12524 P21538
P40155 P53324
P12689 P32567
Q02896 P40066
P39010 P07263
P40530 P40857
Q05568 P40968
P11655 P18888
P53273 Q12524
P29340 Q08236
P52923 Q12524
Q04767 Q04749
P31412 P34223
P29340 P42945
P53747 Q03880
P43560 P41896
P26754 P25045
P47075 P53224
P38356 Q03630
P09232 P21192
P21957 P24279
P38265 Q04370
P32454 P39923
P27705 P53950
P00410 P32910
Q12109 P40498
P38164 P00445
P53951 P53193
P47069 Q12241
P38292 P25371
P38242 P50861
P40532 P32366
Q05871 P32913
P36149 P38766
P40302 P53037
Q12142 P28241
Q04370 P32908
Q03630 Q12452
P53079 P36421
P32476 P29539
Q12236 P47166
P53079 P21538
P35056 P36051
P32526 P25379
P32361 P21192
Q12408 Q03465
P22211 P08468
P40568 P53219
P24004 P21538
P47114 P43614
Q07821 Q12262
Q03694 Q03691
P31412 Q03630
P33760 P21951
Q12462 P03874
P38736 P07342
P39108 P15179
P08153 P40451
Q04602 P11914
Q12267 P40857
Q03697 Q01163
P08153 P38138
P20433 P41733
P53093 Q12745
P38932 P38206
P32790 P38814
P36023 P36116
P16622 P38862
Q04311 P40567
P47114 P26793
P39006 P16661
Q12160 P36029
P32796 P32361
P40547 P10127
P33201 P32621
P54784 P47127
P04386 P42945
P38929 P48813
P47017 P27514
P25584 Q12495
P33894 P53271
P40509 P31115
Q12405 Q07821
Q12071 Q12171
P41903 Q12270
P53112 Q02732
P50091 P38334
Q03730 P25371
P38855 P53973
P38262 P36523
P39986 Q08931
P47818 P05375
P46970 Q06385
Q12386 Q03430
Q12160 P38301
P40582 Q00873
Q12233 P47167
P40155 Q02260
P41920 P40009
P07806 P38210
Q92328 Q02725
P38836 P36107
P53192 P43583
P53037 Q03667
P31380 Q03860
P28795 Q12749
P53886 P53305
P43563 P00128
P25615 P50944
Q12301 P33418
P39718 Q04629
P27692 P32573
P06839 P47160
P53397 Q12301
Q04370 P32500
P35844 P42940
Q12524 P16151
P47082 Q99325
P53223 P00424
P26343 P41318
P17255 P28737
Q06346 P38826
P28737 P35178
P53192 P22579
Q12184 P18414
Q12315 P21560
Q04835 P53947
P32796 P32829
Q02969 P39010
Q06497 Q01217
P39720 Q05902
P26755 P07263
Q04458 P32389
P48526 P39968
P07560 P53112
P53104 P22543
P25584 P48526
P40554 Q12025
P31380 P14904
P06208 Q12749
P24309 P11709
P47114 P06838
P38286 P25298
P53112 P27705
Q06405 P22579
Q04377 Q03308
Q03824 P39102
P38069 P28795
Q06541 P22082
P46965 P17106
Q08645 P38137
P40351 P38329
P16603 P38957
P19658 P38342
Q12080 Q04746
P53112 Q04491
P53173 P38323
P53540 P43636
P38176 P47158
P40098 P36018
P47170 P32380
Q04377 P06197
P32796 P32504
Q03860 P06786
P29340 P00854
Q08215 Q08955
Q07468 Q05919
P40155 P50087
P36107 P32910
Q08215 P49775
P39923 P41806
Q05359 P15873
P53104 Q08932
P53730 P28795
Q06346 P47133
P38203 Q05568
P29340 P38182
P38839 P38630
P18888 Q08227
P25584 Q04562
P38859 P08524
P33894 P48525
P21592 P38821
P25298 P53314
P53397 P40360
P32573 P30771
P33760 P53076
P52923 Q04991
P38127 Q04201
P03874 Q03308
P38374 Q03406
P09624 Q07418
P38837 Q07732
P32333 P43601
P32803 P34232
P26755 P53974
P16658 P24280
P11076 Q03530
Q12142 P40971
P53104 P39704
Q12236 Q05637
P39986 P50944
P32331 P33419
P53968 Q05040
P06774 P53954
P38736 P40318
Q04183 P23644
Q12473 P39524
P25386 Q12159
P39108 P08638
P38758 Q02775
P21592 P38153
Q04370 Q12267
P34230 P20967
P57743 P38932
P08456 Q04370
P46678 P42223
Q06541 Q03677
Q12039 Q02969
Q06541 Q04370
P34230 Q03723
Q03723 P32611
P39010 P38836
P38843 P50874
P53184 P07263
P38121 P39998
Q00539 P20795
P53159 O13578
Q92328 P32607
P40075 P48527
P14284 P40957
P43583 P31109
Q12405 P40825
P38989 P38855
P35056 P42951
P80667 Q12748
Q04183 P07143
Q05871 Q12748
P53223 P49687
Q04338 P17898
Q07540 P34230
Q06541 Q12405
Q12382 P52891
Q02969 P39682
P32800 P53039
P07806 P41544
P32916 Q04991
P24309 P53157
P50091 P39722
Q03370 P53507
P38682 P40004
P41318 P25574
P31755 P53956
P22855 P25502
P32368 P35845
Q04119 P53096
P04386 P48360
P32837 P35203
P38297 P32352
P09959 P07257
P32476 P38182
P05066 Q12431
Q12071 P40084
Q03455 Q05919
Q05521 P35844
P36168 P38301
P36013 P26725
Q99394 P32573
P38863 P53622
Q03370 P25293
P38989 P49334
P25615 P41735
Q12016 P32787
Q04199 P38221
Q12114 P19735
P27796 Q00684
Q99393 P38329
P14064 P36526
Q03694 P13134
P40527 P25569
P31244 Q12452
P47019 P50273
Q06217 P26364
P20048 P12868
Q03497 P38742
P08153 P32904
P36125 Q04491
P16151 P53195
Q02773 Q12270
P38356 Q02486
P38265 P17255
P38301 P32380
Q06568 Q04491
P38088 P12868
P40554 P14359
Q05359 P38356
P22855 P38283
P43582 P32908
P36168 P38153
Q03370 P14737
P05066 P41811
P38821 P33419
P46983 P22214
P31755 Q03730
P07263 P43572
P38137 P11978
P29340 P40565
P07269 P36051
P07236 P39718
Q12405 P38756
P00729 P07269
P23542 Q12267
P12954 Q04991
P41920 P00045
P40345 P61829
P32855 Q06148
P39010 P28519
P53039 P28791
P53223 P40009
P39981 P54784
Q12462 Q06568
P52923 P40085
P06701 P07143
P38995 P53146
P38137 P40958
P32318 P53629
P32796 P38164
P38989 P06197
P36048 P40061
Q12236 P34756
P16658 Q12524
P38793 P38137
P81450 Q04602
P32600 P41695
P28795 P38153
P32800 P36162
Q08096 Q06005
P26364 P34237
P23542 Q07821
P18410 P40971
P35181 Q12745
P22803 P39104
Q12241 P17106
P04803 P38349
P53129 P06701
Q07532 P32800
P23724 Q03730
P39106 P23724
Q02772 P32386
P41807 P08638
P05066 Q92331
Q03370 P32913
P38753 P27697
Q05568 P07255
P40155 P21825
P40215 P32505
P40026 P50087
P32796 P25502
P53104 Q12464
P08067 P22035
P40454 O14464
P53918 P22211
P13711 Q06096
P17891 Q08387
P27801 P15367
P13711 P41318
P35056 P39702
P10834 Q03330
P32837 P40477
P40152 Q03660
P11655 P41834
Q08215 P38714
P25694 P32830
P40030 P40484
Q03697 Q08457
Q04632 P34230
P21560 P35178
P35192 Q12006
P50278 P25348
P38811 P47025
Q04329 P17106
Q01802 P39718
P39106 Q12025
P13586 Q12262
P49960 P38842
P13711 Q01532
P38810 P17967
Q12142 P40857
P38862 P53720
Q12405 O74700
Q12527 Q03660
P40003 P38757
P38262 P36520
P39106 P38755
P38270 P32629
P24384 Q12032
P43563 P36046
P04801 P32569
Q04370 P05626
Q08109 P53507
P33296 P47160
P32339 P36051
P31109 Q04964
Q06708 Q03677
P00431 P25365
Q03694 Q00453
P38142 P46673
P40155 P40533
Q04199 P32785
Q12527 P40056
P47818 P36161
Q99190 P39108
P46682 Q12527
Q06410 P25365
P40565 Q08952
P09232 Q04408
Q03824 P40957
P53303 P53083
P38766 Q04746
P12954 Q12028
P38244 P25385
P38137 P53040
P06838 Q01590
P40107 P53193
P38292 P42836
Q03370 Q12480
Q12527 P38705
P40544 P07267
Q02795 Q12191
P35197 P33322
P38176 Q03554
P46681 P43560
P15315 P35845
P27796 Q04228
Q06625 P25294
P00128 P35206
P29340 P38334
Q12164 P17261
Q03694 P15303
Q12382 P38244
P06774 Q05787
P35056 P40565
P29340 P16547
Q04053 Q3E790
Q12154 P00729
Q04226 P38855
P14907 P36051
Q03824 Q04629
P25298 P35845
P15424 Q02205
P32526 P18409
P14772 P03069
P53845 P40857
P32386 P08417
P32343 P25574
Q12236 P36516
Q12473 P53320
P38137 P20107
P33418 Q04329
P17255 P46951
Q03554 P28795
Q06091 P25045
Q92316 P24280
P38263 P36525
Q03630 Q00578
P32318 P53973
Q08119 P14306
P32380 P32339
P36168 P22579
Q04370 P54784
Q06169 P32524
P38356 Q03714
P41903 P38837
Q04377 P18544
P07170 Q02890
P33421 P38244
P33894 P31382
P36094 P33311
P07170 P25649
Q08215 Q04225
P38742 P34237
P37267 P33754
P47017 Q03730
Q03254 P37302
P47075 P06786
P07236 P38286
P36168 P52593
P26793 P39986
P53951 Q99316
P25298 Q05040
P15303 Q12372
P13586 Q06625
P54837 P47158
Q03018 Q99287
P26793 P38353
Q03322 P00045
P38292 P14693
P40317 P32445
P41543 O74700
P32613 P08425
P40030 P32863
P41912 P38825
P39515 Q99385
Q05050 P22211
P38162 P08456
Q06697 P38153
P25584 P46682
P47158 P40009
P30902 Q04491
Q06169 P25345
P40318 Q12031
P36146 P36051
P36163 P39719
P38996 P32915
Q03824 P04386
P14680 P34756
P39727 P38342
P38334 P32318
P81450 P40350
P47064 Q05871
P34160 Q04697
Q03694 P38817
P34230 Q12468
Q06708 P23644
P38297 P38778
P53632 P34760
P38439 Q08474
Q12232 P32913
P09938 Q12031
Q12405 Q00816
P32505 Q08749
P32829 P19955
Q07541 P40452
P35718 P43555
Q12155 P38358
P23542 P49018
P07806 Q08001
P29366 P40366
P41896 P38179
P47818 Q04370
Q03018 Q06651
P41903 Q06568
P39727 P33418
P36168 P40317
P53397 P32843
Q03497 P38166
Q12462 Q02336
Q12462 P31380
P52923 P17261
P42951 P38891
Q08951 P53112
Q04991 P25615
P54730 P32902
P38182 Q02486
P38077 P47166
P39515 P38179
Q05040 Q02825
P46989 P37263
P43682 P38137
Q08645 Q07395
P53507 P40056
P38273 P21657
P50091 P46970
Q04549 P53958
P36096 Q04301
P39103 P38263
P41903 P36147
P35180 Q04924
P80667 Q04969
P25358 Q12016
Q12473 Q04083
P32526 P38064
P38297 P48415
Q02825 P40501
Q06485 P34240
P40549 P39108
P53905 P41810
P04039 Q06675
P38292 P37298
P14693 P21242
Q12063 P22203
P41903 P15873
P25641 P10961
P38198 Q99287
P53171 P38153
Q12405 P37292
Q12452 P36116
Q12236 P40857
P27796 P09547
P15303 P39678
P20967 P31111
Q06032 P31755
P32331 P53847
Q03630 Q12042
Q02969 P27705
P32893 Q12241
P38758 Q12297
P21801 P47075
P18888 P53944
Q08199 P47160
P47017 P33760
P32912 P48360
Q12121 Q07821
Q06410 Q12042
P53184 P23255
P53271 P32833
P13711 P33322
P40491 P30656
P25358 P07246
Q03630 P18496
P53838 P36096
Q12462 P13574
Q04226 P38878
P53192 P16522
P53039 P39682
P17442 P40009
P36163 P34237
Q06497 P38991
P33421 Q05637
Q04934 P06839
Q02793 P32796
P47818 Q01454
P06105 P38064
P53747 P33421
Q03784 P32833
P34160 P22135
P20433 P32796
P53951 P14737
P23642 P53267
P46670 P53125
P14064 P10566
P39015 P39702
P27614 P32836
P38152 Q06346
P36162 P38865
P14064 P41318
P53540 P38962
Q08548 P22211
Q03898 P34240
Q12028 Q06892
P38873 P40565
Q03063 Q02948
P53184 Q99186
P39702 Q04301
Q04934 P41806
Q06681 P47054
P18410 Q12121
P41903 P09938
P38356 P53845
Q03784 P18962
Q12404 P53039
P13586 P40097
Q12025 P32380
Q04749 P32485
P46964 P36162
P52488 Q03660
P52923 Q05955
P53838 P06105
P53968 P28795
Q03554 Q03954
Q92328 P42839
P32787 P22855
P38958 P53248
P38069 P07143
P40107 P32567
P53011 P38991
P35180 Q12408
P53314 P33448
P39718 Q06708
P38932 Q12431
P40582 Q08215
P22336 P38878
P24004 Q12315
P39113 P39727
Q04991 P11746
P53337 P25293
Q06169 Q02629
P11914 P37020
Q12382 P32573
P38374 P38164
Q99186 P34240
Q12527 Q02732
P33760 P39719
Q08932 P53297
P18494 P38244
P40576 P31115
P12683 P39702
Q03370 P14359
P33760 Q01519
Q00582 Q12067
Q12042 P49704
Q04934 P47074
P47017 P53248
P36147 Q02948
P38855 P13434
P31412 P38891
P47017 P39702
Q12154 P08525
P08153 P36029
P43682 Q99190
P47069 P38962
P32800 P40544
Q12171 P16664
P14359 P53195
P32800 P54999
P53079 Q12374
Q01649 P46655
P38323 Q08215
P38198 P24280
P25298 Q04602
P40567 P32352
P21801 P40318
P39107 P40208
P27796 P40008
P34160 P38182
Q03018 Q07541
P38244 P52593
P38356 P40030
Q06819 P53088
P38127 P22936
P38968 P32573
Q12236 P49018
Q08754 P32332
P47075 P17898
Q03697 P07267
Q12233 P36018
Q02630 Q04013
P43555 P32580
P23542 P10849
P39968 P32591
P32600 P46971
P38262 Q05871
P32913 Q04947
Q12524 Q03677
P32912 P05375
P36096 P35176
Q12208 P38273
Q07418 P05375
P34072 P53286
P53184 P53096
P32504 P38182
P46989 Q12510
P38810 P35206
Q07418 P38077
P38753 P50875
P20795 P25580
Q12055 Q99190
Q04491 P47127
P25639 P33441
Q12462 P38756
Q03697 Q12255
P32796 P40477
P32803 P53146
P07273 P38842
Q12408 Q01454
Q12372 P31539
Q12462 P53037
P25584 P42940
Q08215 P20048
P21592 P22203
P33894 P32800
P00424 P38439
P38959 P47074
P28737 P38316
P21538 P38137
Q06169 P48527
P50091 Q02205
P31412 P49775
P46964 P21657
P35206 P32863
P09436 P40473
Q03103 P39718
Q04053 P32353
P39522 Q12025
P47082 P49775
P40549 P06701
Q01159 P38120
Q03337 P00175
P32898 P19736
P38855 P46673
P43571 P53267
Q02896 P27614
P50091 P32380
Q02205 P26188
Q12527 Q04964
P40482 P36023
P38793 Q99394
P04147 P53129
P38162 P15303
P41909 P53541
P38839 Q02783
P40554 P53077
Q01159 P36016
Q05568 P25502
P37267 Q04491
Q12464 Q08743
Q02725 P36161
P39715 Q08215
Q12530 P42223
P33760 P32915
P38781 P27801
P50091 P08458
Q08645 P35179
P35844 P39112
P06704 P32606
P22082 Q05930
P53045 P13586
P27825 Q12511
P32837 P38817
Q06708 P53860
P32916 P32613
P32628 P38891
Q06169 P37298
P14772 P38817
P07261 Q01590
Q03714 Q01590
P38778 P33303
Q07376 P41806
P47112 P32830
Q10740 P39079
P16474 P15179
P27801 P40544
P40482 P12904
Q04964 P28817
P23542 P53104
Q12164 P40565
Q00539 P38875
P38292 P06208
P38176 P25451
P40857 Q01532
P12868 P23644
Q04472 P40857
Q01649 P45819
P32368 P28737
Q04947 Q12748
P27344 P14065
P53735 P04386
P07255 P25591
Q07807 P41544
P38176 P40018
P07286 P41318
Q12114 Q05568
P40107 Q03691
P28795 P25042
P36168 P18409
P39727 Q06417
Q06815 Q04602
P26793 P31115
Q99186 P41912
Q12315 P43555
P53104 P32526
P46983 Q04847
P40107 P28795
Q03790 P42834
P25641 Q12511
P36531 Q03330
P40527 P10962
P53008 Q02205
P40066 Q04329
P14680 Q12241
P38127 P39106
P18410 P10961
P20433 P53937
Q05871 Q04835
P49334 P38836
P40530 Q05871
P41912 Q03028
P07560 Q03860
Q04377 Q05892
Q12031 Q12745
P14772 Q02896
Q03824 P11655
P41909 P39727
P40075 P54784
P35845 Q08001
P53290 Q92328
P38265 P53248
Q06541 P38206
Q92328 P39718
P38682 P41800
P25584 Q04969
P39715 P40452
P40107 Q02890
Q12748 P43638
P32913 Q03103
Q06682 Q04228
P53845 P38329
P47026 P32380
P32454 P32578
P34230 P39923
P38121 P38855
P07261 P24280
Q12527 Q01159
Q08199 P42223
Q02773 P32339
P31755 P33201
P38162 P40509
Q12405 P12689
Q03824 P38969
P39015 Q12121
Q06497 P20107
P10566 P07248
Q07418 P38153
P53299 P40547
P53622 P07246
P53248 P46951
P53096 Q01590
P00431 Q06697
P53303 P46972
Q12232 P40567
Q12246 P29340
P32912 Q03944
P22855 P08466
Q07541 P00729
P36162 P53600
P25644 P38819
P04039 P46682
P40457 P36051
Q02969 Q04458
P35197 P38855
Q12029 P53273
P27796 P06701
P40341 P38755
Q05871 P53845
P23642 P27705
P34237 Q06485
P38875 P46989
P33322 P53950
Q12246 P41695
Q12524 P03069
P35197 P48567
P80667 Q06551
Q05568 P35176
P32796 P30902
P53551 P15625
Q03465 P07390
P80667 P38766
P00128 Q02795
P39718 Q12301
Q12462 Q92316
P23255 P25371
P38358 P38875
P38262 P07806
P18480 P04802
P13711 Q06675
Q08932 P38329
P38821 Q12205
P25580 P34240
Q12142 P40341
P40208 P25348
Q12232 P39984
Q05568 Q07688
P32893 P53083
P14904 P06777
P53271 P46971
P53079 P39707
P39952 P07278
Q06169 P28737
Q04311 P53271
P32366 Q08955
P38555 P53629
P25694 Q03337
P36149 Q12431
P42836 P38814
P38203 P47166
P25358 P40003
P39010 P13382
P35056 P25569
P53195 Q12749
P40155 Q12192
P43682 P47167
Q05919 P38210
P38203 P39734
P35056 Q04746
Q12236 P39702
P54837 P31244
P53083 P06786
P41896 P41544
P53184 P32913
P47818 P06778
P35180 Q04991
P12954 P32844
P32913 Q12520
Q06630 P40955
P13586 P38989
Q12255 Q06892
P08518 Q03694
Q07895 Q08230
P40107 P38182
Q02969 Q12098
P38341 P36107
P53303 P32522
P18409 P34232
P32800 Q02948
Q12121 P53954
P49960 Q99316
P41909 P40515
Q05871 P34161
P47061 P36147
Q03579 P40070
P38810 Q03957
P40532 P22936
Q03824 Q03254
P43601 P47047
P47170 Q04225
P48559 Q04368
Q03630 P09119
P38996 P53184
Q99385 P38814
P40343 P37298
P47114 Q08702
P38874 Q12154
P28625 P32836
P40051 P47170
P39515 P28795
Q04338 P42836
P11075 P15367
P35056 P14064
P50091 P41912
P29340 P33767
P22214 P54999
Q03784 P53273
P53191 P53629
Q12289 P22211
P32796 Q04964
P80667 Q07395
P33418 P38843
P24004 P34087
P38855 P32803
Q12006 Q03308
P80667 P53129
P14772 P40090
P36062 Q12142
P53248 Q03954
P41318 Q07541
P30902 P40009
P43682 P12904
P35197 P38863
P40857 Q04005
P35723 Q03899
P35201 Q06096
P20676 P48415
Q12114 P18414
P32609 P16387
P37296 P13382
Q12315 P35176
P53747 P38286
P38991 P36038
P39515 P38604
Q03778 P47037
P25338 P38873
P40003 Q12431
Q12232 P32910
Q06697 P53724
Q12003 P46971
P32600 P14064
P38439 P40563
P40107 P17214
Q07418 P10962
P38210 P29952
P16622 Q08484
P43583 P50108
P38088 P40316
P25584 P39678
P16622 P41318
P35845 P34077
P38273 P26754
P25044 Q06835
Q03761 P20606
P38836 Q03373
Q02199 P39108
P47818 Q03944
Q12462 P47026
P53104 P20050
P34240 P53721
P32796 P38153
P38137 P38872
Q12016 P13382
Q04991 P53860
P25604 Q03435
P32893 P25502
P29340 Q04675
P24384 P25386
P32916 P41544
Q12404 P22336
P47170 P53541
Q92328 P35845
P38821 P36161
P11075 P43551
P07342 P40068
P43621 P53847
P29340 P39103
P40208 P40452
P35718 P17967
Q01217 P53394
P38810 Q08230
P34087 P07267
P22137 P06105
P35189 P32266
P53397 P38816
P47166 P46970
P53248 P39986
Q06169 P46678
P05759 Q12006
Q12341 Q01532
P54837 P48559
Q05541 Q12497
P41909 P53039
Q99385 P26188
P53273 P25641
P39526 P38879
P40152 P40567
Q08921 P32332
P00410 P53600
Q03957 P40395
P00431 P39107
P09938 P48559
Q03824 Q12155
P13586 P38842
P53271 P46995
Q03322 Q04228
P38929 P36029
P39102 Q03730
P21801 Q02969
P14772 Q07732
P46982 P39007
Q12098 Q04301
P42951 P08417
P04039 Q08548
P11655 P38819
P13517 P22082
P38088 P24280
P18239 P38855
Q12233 P46995
P40563 P25384
P11927 P46957
Q04602 P38351
