Q13772 P43320
Q9BYN8 Q9HB09
P43694 Q9Y3C7
Q06124 Q86UW6
Q12933 P01023
Q8NDC0 O75962
Q99704 P06127
Q13224 Q8WWA0
P17480 P30154
P62979 Q15413
P04637 Q9BT49
O95983 P42575
P28324 Q06124
O14901 Q99832
Q92905 P51946
P16870 Q86VP6
P62993 Q9UKB5
P62987 P22607
Q15744 O15162
P60953 Q9H0M0
P25490 O43439
O43521 Q93034
P56693 P05814
Q9UKY1 P24941
Q8NBJ4 P23443
Q00994 O15488
P28290 Q15311
O43353 Q15555
Q07812 P54764
P10809 Q92918
Q9Y2N7 Q13936
P28482 O14746
P46060 P25787
P17252 P13611
P27986 Q14566
Q14155 O75382
Q9UN37 P36888
P35222 P19438
P20226 P07766
P05067 P41159
P49715 Q15116
Q9HCU8 Q99638
Q5RL73 Q9BXA6
P78527 P06870
O95352 P46092
P20963 P20591
P20618 P43246
Q15424 Q02763
Q92624 Q05513
Q16611 Q92854
P61981 P55072
P68400 P27361
P11233 Q92956
P31946 Q8IZE3
Q99728 P35226
O15085 O95816
P35900 Q13077
P25963 P06396
P21980 Q9UNM6
O14733 P46531
P24941 Q92730
Q01844 Q9Y689
Q14247 P45379
O15551 Q9Y6K1
Q05513 P13861
P28482 Q9Y3Y4
Q09472 P23258
P28360 Q14103
P12644 Q16891
P00533 Q9NRF2
O14964 Q04917
Q7L5N1 Q14134
P40763 Q9UHD9
Q14192 P84090
Q07157 P04899
P61981 O94875
P36405 Q9BQ95
P99999 P50542
O43184 P35613
P06241 P17676
P05129 O94776
Q01844 O15117
Q9NZL4 P52732
O60682 Q9NQC3
P56537 P11802
P28482 O14733
Q13547 Q9P2E9
O43541 P31629
P27448 Q8WVJ9
P23297 Q15723
P00167 O00522
P12931 O95084
P31749 Q96AD5
P11831 P62191
O14964 P63279
O43561 P30533
O14836 A4D1E9
Q9Y3C7 Q6GQQ9
P84103 Q12988
P12830 Q9Y698
Q9HC98 P35372
P01375 O75841
P28482 P20700
P14653 Q96BD6
Q92793 P17542
Q9GZY0 Q05513
P68133 Q16790
Q05655 P05386
P62820 P48039
P04626 P05091
P50148 Q9UHF0
P04278 Q9H3Q1
P04049 P62324
O75150 P11387
Q7Z6Z7 Q01130
O00712 Q99972
Q04206 O00268
P46937 Q9Y4C2
P17481 O14787
O95251 Q13322
P48729 Q9H0H5
Q13136 P32927
P78509 O43173
Q13547 P00734
P68402 Q16555
Q9Y383 Q07889
P61247 O43665
Q5RKV6 P62328
O60684 P04844
P18031 P98161
Q05195 Q08116
P50458 P00374
Q14242 Q9UNN5
P17676 P48740
Q9HCS7 P59103
P52657 O75791
P68400 Q9Y3M9
O00220 P22083
P51159 P49798
Q13309 Q9Y337
O60260 Q8N4C8
P08069 P78344
P25205 Q10588
P26006 Q7Z6A9
P50148 Q13158
P03372 O75461
P60953 Q8IXK0
P0DP25 Q8NCL4
P04150 P43005
P34947 Q8IZC7
P05231 O00585
P01112 Q13228
O95747 P31946
P12931 P42229
P04150 P32121
P49759 P49795
Q00610 Q99081
Q12834 Q9UBU3
P11142 Q15262
O75410 Q5JVS0
P27348 Q7Z6G8
P62993 P35638
P17252 Q53HL2
P35222 O14526
P06493 P25815
P11172 Q9NTX7
Q12778 Q14789
O76081 Q8NHU6
Q9UKR5 P62837
Q05516 P62318
Q5FBB7 Q9NPY3
P40337 Q8NG27
O75446 Q9BQA1
Q15796 Q7Z465
P19784 Q15717
Q15311 O60674
P45983 P55075
Q13131 A6NGB9
O00161 O00220
P03372 O60671
O60869 P10275
P24385 P06213
Q13422 P07910
Q15047 P07333
O14936 Q13432
P19387 O43255
O43426 P55291
Q9HCE7 Q8IWU2
Q09472 P35240
P62834 Q9H410
P49005 Q96EV8
Q9NYS0 P35080
O95810 Q14146
O14727 Q6PIJ6
P43405 P01100
P08581 P32926
P23443 P26718
P63096 Q8WUY3
P11474 P01130
P23760 O00295
P10415 P84077
O43683 Q9BZG1
Q03135 Q14031
P62987 Q9H334
P27348 Q99836
P49023 Q96NW7
O60828 Q15796
Q12959 Q6P597
Q07955 Q14315
Q9Y294 P05091
Q96PU5 Q96S38
Q9UMZ2 P50570
P08246 P37288
P12931 O14654
O95376 Q13555
P45984 P31994
P12931 Q53EZ4
Q9Y4K3 O60496
Q05655 Q13873
P28370 Q14240
P42574 Q9UHI6
P51684 Q9H078
Q12959 Q14126
P84077 O00451
P57073 O75925
Q06413 O95251
Q99459 Q9Y265
Q9Y2X7 Q00536
P08246 P02751
Q01082 Q96BQ5
Q15528 Q6ZU52
P04637 Q6PI98
P04629 P13725
P54253 P25942
Q13554 P25024
Q9HAU5 Q01650
O15350 P42772
Q9UQN3 P08246
P68133 Q15942
P04637 Q9Y6Q9
P12814 Q9NV31
Q96ST3 Q9P1Y5
Q16543 P10916
Q15645 P43354
P20226 P41594
P28715 Q14517
P61978 P09601
Q9BYC9 P42224
P45983 Q8TDD1
P10600 O15315
Q05655 P37198
P46937 P20151
Q13485 Q04912
P98160 Q00722
P12644 P21980
Q92851 P30926
P06241 O75419
Q9Y4K3 Q15723
P98160 Q13698
Q9UGN5 Q53G59
P36897 P41091
O75448 O94887
Q96J02 Q9BSF8
Q5UIP0 Q13239
P19793 Q15139
P31749 P42575
Q12967 Q9UQM7
Q9NWQ8 Q9NPB6
P60484 Q9Y272
P18084 Q05516
P02686 Q13490
Q9BWF2 Q9H160
Q86XR7 P20366
P04637 Q16539
P01011 P42338
P53708 P62277
P45985 Q9UQC2
O14777 P25788
P62304 Q9BZK7
Q9H3D4 Q14315
P28482 P23468
P12004 O15399
P60953 P35638
Q92597 O14490
P13501 Q92973
P13861 P55055
Q96KG7 P08620
P15529 P19012
P15169 O15342
P46937 Q9NSC5
P31946 P41091
P40189 P29317
P05386 O00562
P10997 P41594
P41235 P28360
O60563 Q969T4
P48039 P55197
Q15464 Q01094
P24385 O15379
Q92900 P12883
P78527 Q04917
P48039 Q9ULZ3
Q96FJ2 Q15034
O75925 Q9NYS7
P54253 P17661
P10275 Q16584
P62258 Q01081
Q14831 Q96ED9
P23458 Q9P2Z0
P15923 P21796
Q8IYF1 O15524
Q14994 Q7Z614
P11940 P36575
Q9Y618 Q13573
P48634 Q13042
Q05209 Q9Y6I3
P00738 Q9GZS1
P10276 P31269
Q13200 Q15172
P05412 P29372
P46531 P26010
P27824 Q6P5Z2
Q6VMQ6 Q8TD19
Q15139 Q12851
P21246 P25101
P17612 O43493
P16671 P61019
Q9BYN8 P07992
P05204 Q86WC4
P52655 P01833
P40763 Q16633
Q00535 Q04771
P16333 P62258
Q05209 Q5JY77
Q02790 P54727
Q15424 P21673
Q13077 P05783
Q9H8W4 Q9HCE7
P04637 Q9BX70
Q15382 Q16665
Q05516 Q8N9I0
Q99700 Q92847
O75925 Q9Y490
Q9BWD1 Q8IZD9
P51617 Q13503
P08123 Q8TAE8
Q9Y4K3 P08236
P27361 P52630
P21675 Q99814
P40763 Q06547
Q9UIV1 O95376
P17661 Q9UBU9
Q00535 Q9Y5J3
P61981 Q6PKG0
P02452 Q16584
P20807 Q14451
P46937 Q9H081
Q09472 O60880
P62258 P61925
P48634 Q8N715
Q13490 P04070
P62166 Q9UKK3
O00268 Q8TEW6
P00533 Q01844
P50281 Q8IZJ4
P68104 Q15078
Q9GZM8 P67809
P46109 Q96QF0
Q9NRL3 P46940
P31749 Q9UPY6
O14733 P52799
P62310 Q7Z3B4
Q13469 Q9Y6R4
P15498 Q9Y572
P61981 Q9NP72
P63096 Q13422
Q92793 P00734
P48551 Q9UFN0
Q969L2 Q9HAT0
P02794 Q96RK1
O60381 Q8TEW0
Q14005 P16989
Q9UGN5 Q96F07
P62873 Q9P0W2
P15498 Q9HAU4
P16333 Q96PF2
Q96B97 P30876
P17936 Q13330
P49840 Q8N8U9
P56178 Q9HAJ7
Q14289 Q9Y3M9
Q969H4 Q14005
P10071 P04899
Q15047 Q9BRG1
P30307 P26678
P38432 P20700
P63162 P43146
O43318 P28482
P06241 Q14D04
P02452 P24821
P19174 O14757
P49023 Q04725
Q03701 P02792
Q13112 P10244
Q8N2W9 P02745
Q9BQ66 P01009
P19838 Q9P2H0
P30260 P23246
Q9UHD2 P01303
Q9P2H0 P09486
P00734 P52799
Q7L5N1 P49716
P19838 Q9HBM6
Q12933 Q92686
Q12809 Q9NQX3
P05067 Q96K80
Q14012 Q8N4C8
P15498 P00338
Q15834 Q9UJW0
P00533 Q04206
Q96A00 P42345
P60953 P05129
Q93096 Q9Y333
P04637 Q06187
O95163 O43426
Q13287 Q99689
P06241 Q96S59
Q9H2M9 P07942
Q13156 Q8TCX1
P17612 Q96BT3
Q16576 Q92729
O95999 Q07890
P24385 P27824
P61981 O75807
Q14847 P42345
Q96JE9 P63244
P0DP25 O43294
Q9BQ66 P56817
O00231 P78545
Q9Y613 P41594
P01112 P26368
P51948 P48023
Q9Y383 Q8TD08
P19235 O95180
P10636 P40855
P02538 Q9UBH0
Q05586 Q13424
Q9Y2B9 P19801
P05556 Q9Y4I1
Q9BX66 Q9NZ52
P60953 P11388
P23769 Q9UKV0
P26358 O75791
P27361 P00918
Q05655 Q96ST3
P02511 Q8IYI6
O60711 Q99741
Q13485 Q05655
O95997 O94813
Q9Y6K9 Q9BQQ3
P84022 Q5JWF2
P55769 P17936
P04899 Q9NVJ2
Q06124 P48307
Q14680 O43294
P84022 P62140
O14793 Q8NHQ1
Q15583 Q9UBL3
Q06330 P16885
P21246 Q13416
O60828 P20936
O75689 Q9Y2W2
P38936 Q8WUH2
P38919 P00451
Q13356 P07498
P27448 O60343
O43823 Q8TF74
Q16820 Q99614
Q99732 P14416
P51532 P29597
Q9BUH8 P32242
Q99466 O94992
Q14289 P05112
Q01082 Q96G23
P21860 O75460
Q86U06 P51451
P40763 Q8NG41
P20823 P19429
Q13393 P49137
O60383 P30533
P15153 Q15717
P05067 P04150
Q00535 Q92597
P00533 P63244
Q15560 P98170
P25205 O75791
Q53G59 Q9Y2P4
Q8IV61 P58549
O60268 P21817
Q8NI35 Q00653
P28482 O43752
Q8TDN6 O15514
P11473 P46934
Q07954 Q93009
Q01094 Q92558
Q99081 Q8NHW3
Q09472 P19419
Q99717 Q99613
Q9NRR5 O14796
Q9Y3C5 Q16348
P30740 Q8NC51
P43026 Q9UIX4
Q02535 P55884
Q8NCP5 O95999
Q13144 O96000
P12956 Q9NQP4
Q96ST3 Q9Y6Y0
Q8N474 P56377
P12644 Q8NHW3
P04264 O15259
P60953 Q9P2H0
Q13485 O75886
P42285 Q9NP87
Q9BVJ6 Q9Y262
Q12988 P68036
P49137 O00231
O14543 P34998
Q92793 Q14155
P11362 Q9BT78
P01011 O60674
Q9Y2N7 Q13422
P29350 P29475
Q13330 Q02543
O15379 Q15149
P13693 P21333
P49841 P15918
P01229 Q00597
P14678 P09471
Q93034 Q96SL4
P54257 P05109
Q13485 P31943
Q96FN4 Q96IS3
P27348 P63279
P20700 P0CAP2
P17948 P25705
Q04206 P35858
Q9UBU8 Q7L8C5
P68400 P62195
P27797 P35226
P19838 P18827
P67870 P38398
P61956 Q01085
P63279 Q13368
P10747 Q9BS26
P19022 P18509
P19235 Q9Y3E7
P35968 Q05195
Q92597 P61956
P06899 P49146
Q9H079 O15259
P78527 P41240
Q13105 P42704
P32248 P09629
Q92934 P41220
P40763 P28482
P22681 Q01201
P55072 Q92574
A0A5B6 Q99572
O75569 Q96LT4
Q13137 P26678
Q9UJ70 P05019
O14776 P35625
Q13224 P11597
P42226 Q9BSR8
O43791 O43150
P30626 Q8IX12
P68133 Q9Y566
P11362 Q9NQ87
P05198 Q5H9L4
Q9Y239 P57105
P01112 P14678
P01189 P50570
Q96B26 Q15041
P06400 P11226
P49848 O15533
P04114 Q6RSH7
Q14005 P30542
Q12772 Q9UMX0
P68400 Q13185
Q05655 P60709
P09429 P24864
P52565 Q14954
Q09472 Q9UPY6
Q01844 P61006
P56945 P21781
P22681 P51522
P61981 P24941
P12814 Q96S82
Q9Y3C7 Q8IYF3
P84022 Q9UHD2
O60506 P48023
Q08170 Q9UKT9
Q05516 P48357
Q04771 P34932
P68400 Q07889
Q5T3J3 Q9UI36
P36897 Q99708
P62304 P46531
Q5T3J3 P22681
Q15599 Q9NYN1
Q14511 Q16181
P68400 Q9UKK9
Q06124 Q8IZL2
P17600 Q13477
P15311 P25789
Q04726 P12268
P04637 Q9Y446
P01730 Q9NPD3
Q12933 Q9NTK1
P10275 Q96IZ5
P07996 Q15052
Q92609 Q12770
Q13127 O60826
P08514 P07858
Q93038 P25815
P49757 Q13426
Q12860 Q9Y330
Q9H307 Q02539
P42574 P05231
P07948 Q15233
Q00610 Q13416
O95460 P08572
P12956 Q9Y6X2
O00238 Q13275
O14786 O95180
P29350 Q8WXG6
P24928 Q04912
O75376 Q9ULB4
Q14393 O43293
Q03135 O95793
Q9P2Y5 Q15466
P03950 P11308
P35568 P48444
Q14191 P11802
P62258 Q9GZT8
Q8WZ42 P23945
Q13148 Q8WXG6
P19793 O95067
P63279 P15923
P30273 P04792
P40818 P42768
Q13285 Q8TB52
P12830 P78560
O15198 P49674
P08631 Q14028
P04637 Q14511
P17612 P46531
Q9ULB1 P84095
Q99741 P16871
P12956 P51677
P01730 Q8NCC3
P54577 Q9H4L4
Q7L5N1 Q96NT1
P06401 P98161
P03372 P14678
Q53EZ4 Q8WZ74
O60682 O95198
Q14566 P06858
P54132 Q14517
Q8WY41 P16066
P32246 Q9Y2Y4
O15018 P29373
P43403 P54762
Q16778 P07478
O15273 Q9UN36
Q8TDY2 Q9Y250
O15350 Q9UKE5
Q8WZ42 P01100
P62070 O14773
Q13485 Q07666
Q96GM5 O95460
P04264 O75791
Q02575 Q9NP94
Q6P1J9 P21917
P67775 P18507
P54253 Q9UIF7
Q9UMF0 P28072
Q8IZP0 O75925
Q9BVJ6 P05783
P10275 Q99933
P98095 Q9H840
Q9NVZ3 P05362
P68104 Q06609
Q09472 P12980
Q9H9J2 Q9H6J7
Q9NQT5 Q9UM11
Q99836 P56817
P98155 Q9NSI5
P45379 O43916
P28336 P61925
P22735 Q15120
Q9UKY1 P55010
Q01130 Q9NQX3
P68032 P50995
P12814 Q9H3C7
O15230 O96006
P27824 P11926
Q9UER7 Q8IZP0
P19525 Q9NV92
P17612 Q06710
Q99062 Q13416
P35222 Q08209
P25963 P61966
P14784 Q13177
O15287 Q8N5S9
P15336 P62877
P31942 P17275
P10275 P19438
Q8N684 Q07011
Q09472 P51610
P08123 P06744
Q9UK53 P01009
Q9UKR5 Q13683
Q13285 Q15036
Q9UMD9 Q9UQC9
P31749 O15126
P01303 O60602
Q12933 P0DP25
P32942 P20963
P56524 O75928
P78559 P61769
Q07820 Q9UBF2
Q15047 P17612
O14493 Q8IWL1
P49458 P07947
P05230 Q9UQ16
O00206 O14867
P49795 P46940
P12814 Q9UNK0
Q12962 P42566
P45983 Q07889
Q9HC52 P17980
P31749 P17028
Q9H788 Q12846
O60563 P15941
O75152 Q8NEU8
O95359 O43613
O95251 P54920
Q07869 Q7L190
Q9UKN8 Q9UK41
P08247 Q8NEU8
P23511 Q7Z4K8
P20073 P11021
P41219 Q9BXP8
P49918 P20645
P05067 Q15834
P50281 Q12913
P68366 P35670
O15530 P0DJI8
P16333 P35232
Q13485 Q13368
P31749 Q9Y281
P37088 Q92786
P62993 Q9HCE7
Q14012 P25100
Q5T3J3 P35711
P29466 Q9UPR5
P68400 Q96PY6
Q07812 P29590
Q99816 Q96RK1
P09619 P42574
P09234 Q9HC98
P10809 P62308
P33993 Q9H4M9
Q8WYH8 Q8IZH2
Q07889 P48736
P03372 O75674
O95967 Q9NVZ3
P63167 Q6ZYL4
Q06187 P55085
O60869 Q9NV56
Q15633 Q9Y371
P32780 Q9Y446
Q13158 Q15149
P09211 P43080
P06454 P68371
P14784 Q04446
O95059 P16234
Q99759 Q9Y6X2
P50281 P02765
O75376 Q9P0N8
P10398 P27348
P08754 O95347
Q96JJ3 P04233
Q08999 P20340
P12644 Q9UHQ9
Q9ULB4 P60510
P10809 Q96CA5
P09651 O95136
P08754 Q15910
P20929 P28827
Q9P287 P17302
Q96CW1 P35221
P45985 P33993
P09619 Q8N1L9
P63104 Q8TDD1
P10275 Q8IW50
P04150 P54259
Q01844 Q8TF68
P19838 Q00653
P19878 Q14232
Q9GZV1 Q9NRR8
Q02818 Q9NUT2
Q03135 P01584
Q15014 Q14626
Q13490 Q9UKD1
P41134 P51617
Q15796 P20800
P11717 P17252
P50613 P62851
P07814 Q9NZD8
P31946 P42858
P10827 P22735
O15169 O95359
P68400 Q6ZU52
P61981 Q15834
P25025 Q8N3R9
Q15303 Q8WU39
P04150 P36543
Q13415 P06733
Q13885 Q04917
P20226 Q8N2Y8
P69892 P25490
P06401 Q9NPI9
O60496 P33991
Q96BY2 P04035
O15198 P51665
P08069 O95630
Q12968 O14682
P26038 P46939
O15379 P49286
Q7L5N1 P01574
P06400 P56524
P78527 Q9HAU4
P69849 P30414
P36897 P62330
P60953 Q15369
O75376 P61586
O15394 Q8WX93
P53778 P07332
P09619 P29475
P04278 P21980
O60674 Q9H4D5
Q12947 P22735
P06454 O15467
Q70EK8 Q9H446
P02511 Q12888
P63279 Q92585
Q9UQE7 P51665
Q15834 O60269
P41240 Q9NWA0
O00499 Q9Y6R4
P63104 Q07960
Q13009 Q96G27
Q9UBD5 P45379
Q13224 Q00526
P38432 Q9NR50
Q9UKY1 Q9BXR5
P84022 Q12874
P17676 Q03167
Q9NX47 P11465
Q9H1I8 P02458
Q8TB52 Q9BV79
P06493 P23284
Q9Y2U5 Q96F07
Q15796 Q8TF68
Q9Y4H2 P17535
Q9NRR5 Q9Y4P9
P04637 Q9UHV2
Q6ZVK8 P32856
P61981 Q9GZT6
P63165 Q08828
P23229 O43908
Q13137 Q96MU8
O75955 O00204
P15391 P10323
O14745 O00231
P41240 P08727
Q8WXI2 Q9Y512
Q8N196 Q9GZR7
P21675 O14788
P98170 P51168
P61024 P07910
P19793 P21583
P03372 P11308
P55212 Q13492
P27708 P51151
Q15834 O95628
P68400 P01112
P04637 P00734
P61586 P08133
P61586 Q9P2H0
Q15047 Q9UK33
O43924 P17028
P49137 P05129
Q92796 Q86UW9
P40424 Q8NFT6
Q14469 Q96G75
Q8N668 Q99895
Q14686 P45983
P09874 Q9NWV4
P04114 P15153
Q06413 P01111
P09769 P27824
O43683 O00445
P08235 Q9UKR5
P40938 Q9BUH8
P10415 Q93062
Q04206 Q13702
P02787 P00995
P14921 P55196
P00533 Q9H0E9
O00499 Q15700
P25391 Q9BX70
P20273 Q00341
Q08752 P29475
P61586 P31946
P51116 P26447
Q05048 P51685
P10244 P78363
Q9GZT6 O95180
Q8TDF6 O75051
P46379 Q96SD1
P08235 P25490
O75376 P23443
Q9BXS5 Q9NXU5
Q04759 Q13105
P38432 Q14344
P60903 P35606
P00533 Q99081
P48729 Q12959
O15111 Q04724
P63104 Q9NRR5
P06239 Q99828
Q8IXQ6 P14555
P09211 Q9P0T4
P35638 Q7Z3T8
P04278 Q02930
Q92793 Q70Z53
P84022 P15498
P12956 Q13315
P05107 Q14653
Q9UQN3 P60709
Q92793 P29597
P41134 P01112
P21673 P20338
Q9Y6K8 Q9GZR7
Q12846 P16410
P27361 O14776
P49407 O95352
Q8N357 Q92794
Q13547 P35222
O75376 Q9UKY0
P68400 Q5JY77
P78396 Q15427
P98164 Q14161
P31749 Q9NRP7
P08670 O95751
P14784 O00254
Q01844 Q9UFF9
P54259 P54725
Q6NUP7 Q15102
Q15796 Q8IYB3
P0C0S8 P12110
Q15560 P26006
P24864 P04216
P25205 Q13418
O14745 P19838
P51808 O60826
P53420 Q9UGY1
P17252 P51965
Q14974 P24941
P68133 Q13257
Q04771 P49815
Q13368 P78396
Q05195 Q9BUJ2
Q92574 Q13351
P35222 P08069
P13591 Q15075
Q02363 P12814
Q13315 Q9P299
Q6EEV6 Q15369
Q9Y618 P11532
P13349 Q9Y6A5
P27986 P07384
O95251 O95994
Q9Y4K3 Q9H5V8
P29350 O00560
P17676 P13010
O75381 Q7L590
Q15417 Q15007
P04179 P21741
P11171 Q9BZG1
Q02750 Q9Y3C5
P61981 P12956
P61604 Q9Y6Q5
Q07866 Q9P2W3
Q5T3J3 O75145
P12644 P68871
P05067 Q92831
P04278 Q86Y56
Q9NZQ3 Q8IWY9
Q92831 P17677
Q99618 Q99928
P27986 P22466
Q9NPD3 Q9Y698
P55001 P20333
O75586 O60239
P00750 P25098
P00747 Q9UQC2
O94985 P01100
P0DP25 Q15024
P20936 P33151
P22362 Q15185
Q9Y4E5 Q5TAQ9
Q15583 P68032
Q8WU20 P63244
Q9UNZ2 O00560
P49768 Q9P2H0
P56945 Q15796
Q15699 P41220
P18084 P17480
Q15596 Q6ZU52
P00734 Q9HCE7
P50148 O14980
Q13489 Q8IZU9
P68402 P08138
P04114 O00499
P28482 P14543
P02458 P15531
Q8NBJ4 O43390
Q9Y383 P62714
P14543 P02788
Q5T3J3 P60484
Q9UBD5 P0C0S8
Q99731 A9YTQ3
P27361 O15287
P45983 Q14683
P50148 P17936
P04637 Q8TDC0
P35658 Q6IA17
O14776 P42575
P16112 P16157
Q99418 P01178
Q13485 P49759
Q99081 P49286
P22681 O95084
P45983 P11021
P62993 P20700
P04049 Q96AE7
P28223 Q12852
Q07812 P15170
O14908 Q13884
P18074 Q96CD2
P62258 P13631
P08238 Q15386
P37231 O95259
Q93009 P24394
P14921 P08069
P12757 P56192
P21359 P52789
P20339 Q13509
O14920 Q02818
Q5FBB7 Q9UNW1
Q00535 Q7L8L6
P56278 O60232
Q12860 Q6P3X3
Q9GZR7 Q14055
O94972 P62328
O75534 P41159
P07339 P49286
P06239 Q86V42
Q9H015 Q02952
Q07820 Q9UKA2
P08631 P19838
P42574 P27487
O43307 O15524
O60934 P23229
Q13547 P60228
P19419 O75925
Q12933 P19532
Q15052 Q6VY07
Q12959 O15350
P01732 Q13474
Q9Y6Q6 O14490
O00238 Q96LR2
Q9NRD5 P23469
Q9H490 P27352
O60333 Q9Y678
Q13185 O75787
Q9Y262 Q96A00
P46108 P04406
Q9NWA0 Q5H8A3
Q9ULX9 O00203
P05549 P17542
P62826 P08047
Q05655 P63244
P20248 Q86UL8
Q9BX70 Q15842
O95832 O43707
P02760 P50616
P08069 Q9H0Q3
P09769 P14635
Q16513 Q9GZX5
Q92831 O60315
P0CG47 P31946
P28702 Q14494
P05412 P07288
Q14185 O75146
P47712 P05362
Q99741 P01730
P53350 O60641
Q04206 P31749
Q12933 P63104
P49450 Q9Y620
Q16514 P61925
P41279 P78560
Q13363 Q9BZY9
P49023 O95551
P53779 Q8NE01
Q96B26 Q9C0F1
P48357 Q92841
P49137 O75925
Q5JVS0 Q9H013
P13056 P04233
P51617 P38484
Q13885 P09874
P16885 P22003
P17096 Q15834
P42574 Q9Y6D9
Q04206 O00401
P10276 Q96N46
P51003 Q9NQX5
P04626 P04406
Q99717 Q15628
O43684 Q13501
Q13541 Q9H204
Q9UBI6 O43236
P19793 Q13285
P04637 Q15797
P27695 P14316
O14777 P38936
Q99750 Q15797
Q05193 O60765
O14980 Q13480
P11274 P61024
Q04724 P29590
P14867 P02746
P17509 Q9H1I8
P51693 Q8NCD3
Q9NZC3 Q16659
Q9UKB1 Q6P1X5
Q15596 P56539
P62993 P63165
P00749 O60566
P09936 Q6IA17
P02751 O00468
P49916 P04049
O14641 P32418
P62993 Q9NRL3
Q9H427 Q8N4C6
P17252 Q9BYD3
Q13485 Q9NP72
P21741 Q9Y2A7
P14373 Q16633
Q9UI36 Q3KQU3
Q14966 Q96AD5
Q9GZV5 Q9UIB8
P20338 Q9NWA0
O75807 Q92529
P46108 P35241
P46060 Q9H5I1
P62834 P80075
Q9GZZ9 P30872
P49841 P24158
O15169 Q04724
P05305 Q9NY26
O14776 P62987
P08758 Q13438
Q13595 Q9UKK6
O75030 P60520
P29597 Q9Y689
P17706 Q8N806
P22061 Q9P2H0
P06239 P32297
P35568 Q15700
Q9HBM6 P23677
P18031 P19438
Q13126 Q9P2W9
O60563 Q13258
P05067 Q9UKI9
P17844 P07332
P98174 O00445
Q16625 Q8NC60
Q9Y5J3 Q92963
O15273 O43734
P43403 Q04917
P63208 Q9H9Q4
P51825 Q6P2Q9
Q93062 Q96NT1
P08123 P06400
P62316 P35247
P08235 Q9Y6J9
P19793 Q9GZM5
Q16539 Q9Y4D1
Q92835 Q9P299
Q9UGI8 Q14103
Q13535 Q5T2W1
Q04917 Q8TAV4
O43924 Q969G3
P04150 P08670
Q13045 Q9UHD2
O95163 Q14512
P19022 P55196
P04406 O00566
P67870 O00161
P16234 P31689
O60711 Q9NRR5
P41235 P08684
P49768 P61769
O75487 P16860
Q15464 P08697
P12956 P35222
Q16543 Q15560
Q06413 Q9NPH3
Q04206 Q9NQB0
P63244 Q14524
P18031 Q9UIQ6
Q9BVJ6 Q9UNZ2
Q04206 P10721
O43639 P31994
P28676 Q96HA8
Q6PIZ9 Q9GZV1
O14512 Q9NQG5
Q05655 Q8N2H9
P68400 P60903
P29350 P23528
P23471 O14746
P06493 Q96F86
O14908 Q08AM6
Q99829 Q12846
P46379 P36382
P04439 P14672
P29374 O75385
P04637 Q7L523
P20933 P14543
P50281 P35222
P10828 Q8WUM4
P30154 P13497
O94972 P36896
P63279 P03950
Q00613 Q00526
Q9GZR7 Q9UER7
P40763 P08069
P52926 P83916
Q12933 Q13285
P45984 O60716
Q5RKV6 Q9NWA0
P84022 P10644
P61956 Q9Y6B2
P08651 Q9UN37
P40337 Q9Y294
Q9Y4K3 Q06418
Q8IYB7 Q6PKC3
P38398 P10276
Q9H5V8 A0JLT2
P15498 Q9UQF2
P54253 Q9NPC8
Q9P287 O60282
P04637 Q9H254
Q8WYH8 Q15700
Q13077 P0DJI8
Q9NRR5 P11831
Q9NS23 P11388
Q9BVJ6 Q00613
Q04206 P35968
P22681 P46531
O15379 P98164
O00459 Q08209
P14784 O14543
P30419 Q13263
P0DP25 P53621
Q99750 P15336
P37275 Q99909
P29320 P17482
Q13263 P19256
P35712 Q9UQF2
Q04637 P61289
P10451 Q13444
O60674 O00160
Q03405 Q9HCE6
P51617 O00206
Q9H7U1 Q8N807
Q9UNE7 P25791
P36897 Q9UQC2
Q8WV28 O14776
Q13485 P17096
P17661 Q5XPI4
P09488 Q92956
P68400 Q9UJX6
P16070 Q8IYR0
P98164 P48436
P31689 Q15269
Q12802 Q00526
P54132 P55345
P62993 P35225
P12277 O95757
P32121 P13725
Q9H7Z6 P54278
Q13485 Q12824
P10599 P16860
P54253 P41146
P24385 P55196
P15927 P41238
Q7Z6J0 Q14533
Q8WUD1 Q9NV58
P10144 Q14005
P24394 P62263
O14980 Q06124
P22670 Q9BRV8
Q5JWF2 Q15599
Q13332 P05198
Q96RN5 P34947
P54259 Q7L5A3
Q9UNN4 O15360
P04275 P84077
P06400 P42263
Q8WU20 P17612
Q01844 Q9BYG4
Q05209 P25445
P25788 Q9NPD3
Q06187 O14511
Q03014 Q9ULV8
Q9H7E9 P29279
Q9UBU9 P42701
P49407 Q13634
P03372 Q9H267
P54253 P42224
P53350 O60684
Q9NPY3 Q9UPR5
P54253 P01730
P68366 Q96HB5
P55345 P30556
O75376 P05155
Q9BUH8 Q13724
P03973 O76082
O43508 Q9HCE7
Q16143 Q96LR5
P02458 Q9Y2W2
Q13888 Q13873
Q15466 P07333
P08253 Q9UNY4
Q92696 P03971
P08670 Q03591
P18074 Q496Y0
O75909 P48058
Q04206 O14746
Q96RN5 Q9NQW7
O14512 O75569
P19235 Q15038
O14641 Q00535
Q15834 P18825
O95251 P55042
P33992 Q9NWS0
P15498 P07737
P51116 Q04726
Q56P42 P02489
Q99728 Q92994
P13861 P15884
P48751 P02765
P04843 A0A5B6
Q06124 Q92973
