Q03111 Q99933
Q99547 Q86Y01
P42229 P16333
Q9UKI9 P49023
P17706 O95251
Q15121 P12814
Q9BT49 P52209
P42574 P42772
Q9BX70 Q9Y3C0
Q96ST3 P45452
Q9Y3C5 Q8TAI7
Q96ED9 P25025
P16220 P26583
P43403 Q9BQ66
P32927 O00231
P61764 Q03431
Q9UL19 P35916
P35244 O00590
P29590 Q96DU3
P68400 Q01130
P49810 Q96MT8
P0DP25 Q9NY25
P29350 Q04724
P57678 P28288
Q14203 P17542
O15360 Q92793
P52564 Q7Z589
P12755 O75376
P62314 O15111
P84022 Q6P9H4
P68400 Q9UK53
Q15648 Q9HCN6
O00716 Q9NPI1
Q96NW7 P18031
P46100 Q9H7U1
O15198 P19634
P54253 P28908
Q14739 O95208
P06756 Q93038
O14964 Q9GZY6
Q9H0D6 P01189
O15162 P23229
O00590 Q8TEW6
P17661 O75628
P56945 Q14203
Q05655 Q9HBE5
P29466 P05549
Q15020 Q9Y215
P42263 Q14566
P18085 Q9Y2R2
Q06187 P22626
P04637 Q99683
P11831 Q15102
P22736 P35611
Q9HAU4 P61247
P10275 Q13569
Q05707 Q7L4P6
Q5QJE6 P43489
P04150 P19387
Q15652 P25963
O14544 P30047
P04637 P14859
P61221 O60566
P60709 Q92989
P42224 P02768
P36897 O43707
Q16637 P04839
P36897 O14718
P62993 O14595
P04150 P37231
Q9Y294 Q13620
Q9UKW4 P04156
Q5THR3 P28908
P01375 Q92624
Q15645 Q9NZD8
Q15796 P32241
O43561 Q9Y496
P30530 Q9Y2A7
Q06124 P13591
Q96ST3 Q9P289
P54259 P27540
Q9Y3C7 P12314
P78396 Q9UQB8
Q13555 P16298
O14544 P61106
P08581 P63208
Q92831 Q9Y383
P19397 Q00975
P15391 Q9UPR5
Q99733 Q00839
P49910 P55017
P05412 Q8WU20
Q92731 P10827
P63279 P08253
P16333 Q8IV36
Q05513 P49407
Q9C0D5 P35232
P48436 Q92542
P52597 P51617
P37173 Q71U36
P84022 P11177
P49023 Q06481
Q9UIV1 P49815
Q9UBW7 Q9UNL2
P05067 O75962
Q13422 P05106
Q8IXH7 Q8N0X2
P15036 Q13224
P09455 Q15119
Q96B97 O75376
P32246 Q9H0I2
P34741 P43403
Q93062 P78504
O75528 Q9Y239
O43147 P24522
Q13432 P50150
P11171 Q9UNA0
Q09472 P22676
P62993 P02775
Q13158 Q33E94
P21333 P23142
Q01094 P05091
P61244 Q9BUZ4
Q9H1I8 P54826
P08173 Q96EV8
Q9Y4J8 P0C1Z6
Q15797 P49716
P35606 P78314
P62140 Q9UPQ7
Q96AA8 Q13042
P17612 Q9BST9
O14544 Q13219
O43294 P14652
P25963 Q86SG3
P84022 Q96EQ0
Q9UMX0 Q9H204
P12956 Q9NS56
P62993 Q08881
P18084 O43439
Q9P2H0 P15941
O95967 Q9NPI1
Q04771 P0C0S8
Q6VY07 P01732
P51587 Q6ZW49
Q12933 P01127
P06401 Q99750
O14920 P00751
P21359 P02686
Q01362 Q8TEB7
Q92831 Q8N6Y0
P61981 O76064
P35222 P13631
P35226 Q9P2W9
P05412 P10415
Q9Y4A5 P19793
O60333 P01112
P07384 P02808
P39748 P42285
Q9NWF9 Q96NY7
O75340 Q8WU20
P21741 Q9C040
P60880 Q04941
Q05209 O95810
P01042 P28329
Q9Y383 Q9NPP4
Q86UL8 Q8N2S1
Q99598 P04271
O75676 Q9NYV6
P52294 Q6IB77
P38398 P21810
P42574 P49593
P61981 Q9BQY4
P16112 Q9H267
P13984 Q16342
Q99689 Q86X95
P06493 P11802
Q8NHQ1 O15519
P04150 O60383
Q16623 P62491
P17936 O75899
Q13485 P55060
Q93034 Q5UIP0
P04150 P55075
P12931 P42684
P78363 Q92854
Q13873 Q92597
Q7L5N1 P02679
P11912 P08670
P28749 P00451
P06400 P35573
P62917 Q06187
Q99442 Q9H015
O14777 Q8TD26
O00422 O43852
O15164 P61981
Q9H0E9 O15061
Q12959 P60981
O00168 P02775
P42229 Q14839
O43566 P23510
Q96T76 Q5T1R4
P30533 O95359
Q15038 P28827
O95257 Q86UN6
P42858 Q13480
Q9UBK2 P78527
Q13571 Q96MA1
P59998 Q5TA45
P41240 P20941
Q13480 Q92696
P11310 Q96B36
Q08554 Q9H4G0
Q9UIV1 Q9NYB9
Q9UBL3 P09544
P35609 P08238
O00585 Q9NTX7
P09619 P21333
O43261 Q86X29
Q9H160 Q12905
Q03181 Q9C0H9
P38936 Q9NZD4
Q9UNP9 Q01955
P35556 Q9BQ69
Q99750 Q5FBB7
Q9BX70 P05109
Q86UW9 Q14833
P43364 P40692
Q13838 O95405
O75676 Q8N357
Q9H0E2 O60684
O60925 P20936
P40692 Q9NRG0
Q16891 Q9H8V3
P04049 P19235
O14777 Q9ULK4
Q92793 P15941
P05549 Q9H5Z6
P62380 Q9Y223
P35813 Q13459
P78337 P24941
P12956 Q13363
P00533 P53708
P22607 Q8IX03
Q12778 O95837
P53779 Q12824
P26367 P07942
Q9UQM7 Q13432
P43403 Q14296
O00470 P62495
P10276 Q9HAP6
Q15047 Q92838
P61981 Q15109
Q15654 Q05193
O14920 Q86YP4
Q15796 Q05707
P06213 Q01094
P12757 Q13163
Q92730 Q9BSM1
O75928 Q96R06
Q09472 P68400
Q13002 Q6GTX8
P61244 Q16625
Q01844 Q02086
P04150 Q5RL73
Q12959 P13521
O00712 Q9UPY6
P10415 P56279
Q03014 Q9UQR1
P57735 P35228
Q9Y6K1 P08123
P24941 P48023
P32246 Q12929
P06396 P53805
O00560 P62308
P63096 O60504
P04150 P67809
P20591 P19438
Q8N488 P17752
Q13526 P05771
P13861 P20936
Q9BQ66 P18825
P25208 Q96BD6
Q00403 Q9Y6Q9
Q15796 P84022
P37173 P07947
Q6W2J9 Q99728
P07196 O15264
P51693 P00747
Q13163 Q149N8
Q13285 O76064
Q99700 Q5RKV6
Q13287 P54259
P55899 Q969V3
O14964 O00186
Q04756 Q9NVV9
P12931 O43172
O14775 P48995
Q9UHL9 O15259
P49716 Q15506
Q15796 Q07157
P28482 O43542
P46060 P21926
O43889 P42025
P42768 O75916
Q96ST3 Q13620
P0DP25 P13385
P31431 Q9UHV2
Q8TAU3 P19419
Q9BT92 Q06187
P42566 O15455
P51116 Q15287
P62873 P19525
P11166 Q9UBL3
P11142 O15516
Q15834 P78536
Q8IZP0 Q14980
P05230 O60437
Q13409 P17098
Q99707 P67809
Q13573 Q8WWZ1
Q9NP79 P03973
P05783 P20290
Q13635 Q9HAP2
O60506 P22455
Q99466 Q8N257
Q9H270 Q99683
P61981 P37231
P16870 Q13422
P51617 Q8TAS1
P06241 P11802
P30530 P08174
P53420 P12757
Q8IZJ0 Q15831
Q13224 Q9NZC7
P20338 P20264
P48431 P61218
Q08211 P54920
P42224 P00813
Q05513 O14492
Q92963 Q8NC51
Q9H9D4 Q9UBK2
P06239 Q8NCR6
P38936 Q8NFH8
P49959 O15539
O95400 P21333
P46109 Q9BVJ6
Q96G25 Q6PUV4
Q9NR12 O75410
P63252 Q9GZT8
Q66K89 Q8IUC6
P10721 Q96HA8
Q96T60 O15527
Q13444 Q9GZS3
P29597 Q99708
P06756 Q9H4L4
Q13239 P04070
Q9UIK4 P19174
P46109 P02768
Q13485 P49917
P30530 Q9BXW9
Q15544 P98164
O15350 P49796
O95751 Q02080
P01011 Q00975
P98170 P20264
O95967 Q9NVD7
Q16602 P26951
Q9NRR5 P62508
P15923 Q9C0C2
O15111 P50542
Q5T3J3 O95622
P21675 P84022
P46100 P07315
P27695 P54819
Q93034 Q9HAF1
P08631 P47972
Q14289 Q07011
Q05513 Q14103
P19447 P52789
Q14289 Q8N6Y0
P60709 O14964
Q07954 Q12830
P31946 P04150
Q9BQY4 Q9Y4I1
P06213 P48023
Q12789 Q86SG3
P68400 Q9Y6R4
Q09472 O14908
P04626 P00740
P61970 P33993
P54253 Q9Y2I6
Q9UKA1 P43121
O75843 Q15596
Q9Y3C7 P02649
P19174 P30154
P48736 P49840
Q8TF74 Q14416
P06400 Q9BUB5
Q13158 Q9Y6R0
P52943 P55773
P00734 O00463
P48745 Q9UHB4
P78346 Q9UFF9
Q16658 P13056
P19012 P17612
P12235 P62841
P54253 P19438
P13686 P27797
O94985 Q10567
P46098 P11473
P50570 Q92633
Q16613 Q9BTY7
P29590 Q7Z444
Q16543 Q13885
Q07817 Q9Y2M5
P06241 Q5T3J3
P62805 P31146
O14639 P21453
P61981 O60282
Q9UMX1 Q8TF01
P43034 Q9Y2A7
P14317 Q9Y376
Q9NP79 Q96IT1
O15198 P05107
Q9H2X0 P63279
P29400 Q9UGP8
P62873 P45379
P22681 P78545
P19419 P03973
P29275 P49840
P20936 Q8IX12
Q9NRE1 Q9Y5X5
Q15796 Q01844
P20618 Q9UPU3
O00482 P27361
Q14839 O43491
P03950 O60880
P62993 P06239
P38435 Q99832
P46109 P51513
O14641 Q03431
Q04206 Q9H7U1
Q93009 P41180
Q9Y4X5 Q92851
O15360 P49418
P11802 O76082
Q9NVW2 P06241
P0DP25 Q13523
O00273 P12004
P49848 Q8NB91
P04637 P15172
Q09472 Q6VMQ6
P14678 Q96G27
Q14289 P19086
P36897 P46531
P10586 O75419
P37173 O43683
Q14974 Q8N357
P54252 Q13569
O00161 Q15311
P06400 O60936
P11802 Q7Z7G1
Q06265 P01127
Q14773 Q13261
Q9Y2Y9 O00231
Q9UBK2 P58549
Q13363 Q9UQR1
Q9ULV8 O15371
P21589 Q8WX93
P20823 P11274
P0DP25 P45983
P33897 Q9UM01
Q6ZUJ8 P04279
P54132 O95359
O75914 Q5JTH9
Q96BR1 P52803
P0DP25 P04899
O75381 P29466
Q05655 P49810
P20226 Q99683
Q16891 P52435
Q96HF1 O00295
P68400 P68366
P42574 Q9P2E2
P03372 Q9Y5X1
P25942 P42345
P61981 P19438
O00459 Q12805
O15457 P41231
O43593 Q9Y5S9
P28482 P22607
P07288 Q96AG4
Q59H18 Q00534
P60953 P49888
P26010 Q9P209
P36897 Q14289
P06239 Q9UBX5
P27348 Q96I23
P02751 P19484
Q9UHF0 P10721
P46527 P26447
Q12879 P11234
P28329 O95475
Q15797 P01130
O43914 Q9UPN9
P10721 P10646
P15391 Q14533
Q16623 Q96SB3
P20226 Q13237
P05230 P19525
P04275 O94992
P14635 Q9Y2P4
P02768 O95150
O15111 P38432
Q9Y6Q9 Q15438
Q09472 P04049
P41567 Q15149
P35222 Q96N16
Q8WZ42 Q9UL26
P11362 P05089
Q99627 O14777
P14416 O95256
P78347 P78317
P54253 Q99741
Q96N16 Q03167
P63010 P20963
P06454 P54725
O15198 P18031
Q00403 P78504
P00533 P48552
Q99966 O43318
O15198 Q13936
O00482 P20936
P51531 P35241
Q15596 P78347
Q13873 Q00839
Q14005 P20151
Q15834 Q9UBK2
P63261 P43119
Q8TDD1 P61586
P29350 O14974
P12931 O75081
P43403 P78508
Q02078 Q15165
Q13873 Q9UL45
O43353 P49840
P26374 O75530
P49757 Q14721
Q9NRR5 P08473
O14980 Q9NYX4
Q13526 Q9Y6D5
Q00535 P05783
P98170 Q15884
P33240 Q9NVP2
P08758 P54725
Q05193 P63316
P13010 P01009
P53350 P08311
P48048 Q9UGK8
Q7L523 Q13185
P41235 Q9Y3E1
O60563 O95201
Q9NQX5 P0C0L5
Q92572 P22301
P05549 O00444
Q13501 P01023
Q9NRR5 Q53ET0
Q13191 Q96QV1
Q9BU20 Q02641
O94906 P78417
P49023 Q5JWF2
P84022 P46721
P08195 Q02750
P53539 Q8N165
P60709 Q9NRJ3
P07948 Q9H3D4
Q9UKM9 P17301
P46109 Q8N556
P22681 O00308
P29323 P48058
Q9GZT6 Q4VC44
P30154 P35346
P09769 P20336
P06239 Q9H4L4
Q9HBH7 Q9BXR0
P0DP25 O43186
Q9Y6R4 P27797
Q92743 Q9H237
P22455 P04264
Q9UJA3 Q12983
P35968 O43399
O00291 P00966
Q9Y5X3 Q9Y4Y9
P36542 O96015
P29475 Q9Y4A8
Q99523 O43854
P19793 Q9UM01
Q16644 Q5QJE6
P25208 P55085
P31151 O60516
O60936 Q8IZP0
P46109 O00151
Q99062 P04271
Q13637 Q96KS0
P24864 P60520
P63167 P28290
Q9H8Y8 Q03113
Q9Y618 Q53FA7
O75528 Q9Y5K6
Q9UKT9 Q96MA1
P23528 Q15822
P08047 Q9NP66
P54253 P25445
Q99700 Q92793
P49796 Q02388
P38936 Q15771
P68104 O75674
Q13526 Q9NNX6
P09429 P16234
P01100 P49755
Q16570 Q13387
O15524 P46100
P68104 Q8NHW3
Q12923 Q9NZ94
Q13952 P01100
Q04864 Q9C0D0
Q14449 P30408
P12931 P43405
P04141 P04439
Q99418 O14514
O43318 P22607
Q9UBU8 Q99704
P31749 Q9NUP1
Q12778 Q5EG05
O60566 P05231
P02768 P60880
O14763 O43236
P06239 Q9NPB6
P63279 P60709
Q9Y698 P16112
P04637 P78543
Q13114 Q99759
O96017 Q96GD3
P32519 Q9NZD8
Q07817 P23468
Q02094 P04279
P13987 Q96D59
Q9P1Z2 Q13367
O14745 P42345
O15350 Q9NYJ8
Q9NPJ6 P00747
P36897 Q99689
Q15834 P49407
Q14289 P08253
P14859 P51681
O43615 Q9NX52
Q13634 P51955
Q15637 Q92922
P31946 P78556
O60269 Q9UNE0
Q8IZD4 O95352
P42574 Q13042
Q92793 P51587
Q9Y6R0 P21246
Q13263 P00450
P16333 Q14181
P42229 P38398
P09884 P11387
P18084 Q7LG56
P63244 P00750
P07332 Q6P1K2
P54132 P38398
P46379 P20151
Q13424 P06213
Q99466 O00165
Q15648 P15328
Q05516 Q13163
P27695 Q9UBN7
Q96I34 Q9NZJ5
P63165 Q12988
P35243 Q96IS3
O75643 P41226
Q9NRR5 Q15910
P35548 P11388
O95257 P53365
Q5RL73 Q9UJY4
Q13242 P55211
Q92831 O43747
Q9Y4Y9 Q92843
P61981 Q9BXL6
Q96JH8 Q14500
P35638 P01116
Q14524 P20700
Q09472 O43665
Q9NZS9 P20827
P52789 P48304
Q14011 P02787
P63244 P13598
O43291 P63261
Q13490 Q96DC7
Q13526 P52799
O94762 P13473
P63167 Q16625
P13798 Q92804
P42229 P62879
P43351 P01100
Q9H4G0 P10599
Q8WUP2 P15882
P10070 Q16739
O75886 P22894
Q8WZ42 P52732
Q16623 P35080
Q96IZ0 P41143
P16885 P16410
Q15831 P52757
Q16695 P0CG47
P62195 Q02447
P09471 P31751
P62805 O95969
Q9BT78 P29590
P42768 Q01955
P19338 P84077
Q99959 Q15019
Q9NPD3 Q13873
P04150 Q8IW41
Q9UL45 Q9BXS5
P06239 P55196
Q9H9Q2 P06899
Q9UH77 Q14980
P67870 P10451
Q9H8M9 Q9Y2J4
Q15024 P19793
P10276 P07478
P01135 O43184
Q13547 O60341
P08493 Q15762
P60953 P22607
P10275 P11802
P35222 Q05655
P35269 Q15120
Q02078 P68363
P27986 P54829
Q05513 Q5T3J3
P42229 P30307
P98170 O95477
P13861 O60828
Q06187 Q13451
Q8WUM4 Q96FZ7
Q13459 Q9H8W4
Q15582 Q06187
P20265 P22301
P03372 P18827
P10415 Q05655
Q16630 Q1MX18
P12931 Q07666
Q13794 Q99706
P10109 P61006
P41743 Q15124
P26641 P04049
P45983 Q9BQ04
P06400 Q08050
Q13158 O60869
Q06323 Q9ULH1
P00734 P17098
O43464 Q99828
Q9Y5K6 O75398
Q92731 O15524
P62304 Q14191
Q04759 Q16520
Q16576 Q9NQB0
Q16513 P22303
O75629 O15504
P08246 Q5RL73
Q15797 P13497
P20226 Q99750
P13501 O95059
P19838 P55198
Q9Y6N9 Q5T2W1
P10412 Q8TF65
P31785 P10636
P17252 P46940
P51116 Q9Y6R4
P35568 P50148
P25098 P08247
Q09472 Q96IZ0
Q8WXE1 O60391
P54253 Q9H427
P08253 Q9NPP4
O75369 P14598
Q86W92 O00141
P68133 P30533
P10275 Q9UMX1
Q99558 Q15466
P04083 Q96G74
Q9NR96 O95398
P10276 P56178
P35555 Q8IZI9
Q9UER7 Q03188
P22670 Q99623
P63104 P11940
P17612 Q14677
P62993 Q92830
P32780 Q9UBK2
Q5RKV6 Q15303
Q99698 P31689
Q00169 Q13464
P52657 P11498
P49802 Q9NPB9
P83916 Q9Y6Q9
Q9HAU4 Q96RN5
O00499 Q96PM5
P28074 Q12789
P35251 P14598
P19784 P54259
O95551 P49585
P84077 P40337
O43561 P62310
P62993 Q7Z6Z7
Q96MH2 Q13608
P30048 P78371
P54257 P27348
P03372 O15399
P40763 Q9UPT5
Q9Y3C5 Q96RT1
Q9Y261 Q9BWS9
P48552 Q9NQ69
Q7Z419 P49366
P43405 Q9H8Y8
Q7L7X3 P43358
Q15078 Q99704
P06239 P29972
Q9HCE7 Q8NG31
P56945 P14780
P04626 P48547
P15056 Q14916
P39880 Q9BZM6
Q12913 Q93062
P51636 P11277
P20264 Q9C000
P23468 Q9H8W4
Q9NPD3 Q96SB3
Q92817 Q96EP1
O95149 Q7L8L6
P16870 Q13563
P06493 Q12959
P84022 P00746
Q9NVV9 Q13094
P84022 O14924
P42768 P15153
P46531 O15409
P07949 P98161
Q15834 Q15014
P06213 P43403
P25208 Q15365
Q99558 O76075
Q99728 P63146
O14976 P43405
P19387 P19174
O15085 Q9H0F7
P48552 O60502
Q15645 P19525
Q6UY14 Q96AQ9
P31269 Q15027
P16333 O14924
Q14247 Q96A65
P13569 Q99895
Q14524 P49336
P17096 O75928
Q99759 O00445
Q00978 Q9NRR5
Q13485 O43683
Q8NHQ1 P51965
O60674 P43403
O95751 Q13435
P32780 P04275
P62834 O15162
Q07687 P58335
Q99942 P18827
Q9H0D6 P06241
Q13547 Q13219
P30519 P25445
Q9Y3C5 P10644
Q15464 Q9HAT8
Q15834 Q13489
P24941 P08034
P07948 Q16526
O15524 Q04724
P63165 O60566
Q9BXW9 P18433
Q9HAU5 Q9BSU1
P02458 Q15078
P16333 P35080
P99999 Q9BUB5
O75914 P19876
O15111 P43351
Q13177 P40926
Q12955 O43924
O75150 Q9NZQ3
P20963 Q9UQN3
Q99717 P19525
Q9UHC6 P28066
P61956 P13647
P10636 Q9Y572
Q9H1K0 Q13619
Q9NPB6 P52209
Q15436 P85298
Q03013 Q9HAZ1
P01189 Q9Y3P8
Q9BTY7 P16144
P63279 P54821
P84022 P19174
P43034 P08865
P04216 P40818
P26599 Q8IW41
P68400 Q9Y5K5
Q13795 P07996
P51116 Q99683
O43364 Q04695
P0DP25 P09104
P51617 P00740
P21802 P26010
P62304 P41236
P35452 P11474
Q9NR50 Q96FZ7
Q14469 Q15796
O75586 P04629
P46108 Q9UNN5
P62820 P05106
Q15797 Q9Y3C5
O43570 O43516
O75460 Q00534
Q09472 Q02040
P27361 P08758
Q9NYJ8 P20929
Q6IA86 P23142
P61981 Q13885
P11309 Q5T3J3
P22736 P38398
P35269 O60331
P07948 P17252
P62834 Q14289
P32927 P14373
Q07812 P05107
P07384 P53365
P31942 Q9UNE7
O14936 Q8NG27
P12004 Q969Q1
P61981 P00747
Q13480 Q03164
Q9NZR2 P29972
P51671 Q8WVM7
P05129 P48357
P36957 P06213
Q9HB96 P49903
Q9UBB5 P48165
P23458 Q86U86
P35269 P08670
P01112 Q00975
P49407 O95969
O60925 Q13884
O43913 P15311
O15198 P32245
Q9H0E2 Q9NZR2
P12931 Q6UVK1
Q12778 P25940
P25788 O43236
P48443 P54257
Q13526 P20936
Q99728 Q07157
Q9UHX1 O75554
Q96PY6 Q9Y333
Q15544 Q86VP6
P20916 Q96GQ7
O00206 P42345
P20226 Q13885
Q8TEW0 Q8TBR7
Q07817 P63279
P21926 O00233
O60674 Q92793
O95633 P02775
P04899 P21917
Q08999 P62942
P04183 P17980
Q96KB5 Q92530
P00338 Q96RI1
Q06413 P52799
Q5T2W1 Q9BUN8
P54257 O14641
Q96I34 P63165
Q6UW60 Q9H8W4
P35659 P01732
Q8WXG6 Q9H6R6
O00268 P26641
P06239 Q96B26
P26368 P54750
P03372 P30419
Q09028 P35520
Q14152 P54257
Q13480 P23284
Q08043 Q969G3
P39687 Q00613
Q00059 P25025
P61978 Q00013
Q9BW11 O60318
O14543 P01222
Q07666 Q13561
Q16539 Q03154
P22681 P20339
Q03933 P50453
P26006 Q13188
Q92831 P14616
Q14186 P11142
Q15796 Q05655
P51693 P43629
P06748 P61326
P61981 Q9NRR5
Q15796 Q16891
P63279 Q8TE77
P12830 Q12982
P53621 P07858
O14543 P04264
P01024 Q9NQ66
P63104 Q6VMQ6
P30153 Q9BQ66
P17509 Q14315
P49023 P29083
P53778 Q06141
P13501 P50395
P04792 O00287
P14678 P25025
P05556 Q08345
P43364 Q92847
P17948 Q9HCK4
P19174 Q53FA7
Q04771 P43405
Q15942 P25054
Q13557 Q9UJU2
Q99816 P09211
P28482 P10747
P09471 Q5T230
P35222 Q9NRR5
O60383 Q9NX45
Q01955 O75496
P63010 P01730
Q01844 O00401
P26639 P37231
Q8NHJ6 Q5UIP0
P68400 Q9NQS1
P0CG47 P01023
Q9Y3C7 O00499
O14948 P20963
P48729 Q99595
P62993 O14503
P06239 P61160
P01215 Q7Z419
Q9HC98 O60331
P98164 P01282
P29475 Q15645
Q9NR12 Q9BQA1
O75665 Q12805
P21728 Q9UP38
Q12879 Q15149
Q92597 Q9BY67
P30419 Q86VP6
P23511 Q8N8V4
Q13219 O00198
Q9NWQ8 Q15084
Q16539 P48048
Q9UQM7 Q13363
P99999 P22455
P27348 P48436
O43815 Q8IW19
Q02363 P41273
P12931 P07333
Q15648 Q9H1D9
Q9Y4Y9 P15498
P15498 P22894
Q01844 Q71DI3
O15162 Q9Y6Q6
P29084 P55060
Q9NV58 Q8N0Z2
P98160 Q8NG27
O00470 P07766
P0DP25 Q9BQ04
P49023 P20645
P41235 Q969T4
Q04724 P49407
P26583 Q9P2H0
Q7L5N1 Q9HAU5
Q96SN8 P10244
P13686 O43924
Q13547 O43913
Q96B97 P56199
P29083 P18433
Q9H2V7 P30990
Q9UNY4 Q99726
P29274 P38398
Q14289 O00221
Q13356 O15162
Q9BRB3 Q9Y6X6
Q9Y2U5 Q96J02
O60566 Q99727
Q13868 P17948
Q86U06 Q9Y283
P31946 O15399
O75525 P41250
Q9NRX1 P14174
Q9NR28 Q9C005
P63027 O60381
P35625 Q6VN20
P03950 Q9NPF5
P68431 P12757
Q9NRR5 P50052
P13984 Q9UQ13
P05556 O95999
Q15154 P40145
Q9NUP1 Q13077
Q99836 Q01955
Q9UBU8 Q86YV9
P49768 Q16623
Q15181 Q9UKS6
P08670 Q12926
Q00613 Q8WUX9
P32246 Q9NVC6
P42261 Q9H444
Q15303 Q9Y5K6
P30307 Q13131
P28482 P98177
Q9UM63 P62873
P08670 P00403
O00206 O14980
P12931 P68032
P40937 Q9UKK3
P00918 P29016
Q9NQC3 Q13492
P02679 Q92834
P14210 O60921
P05549 P01374
Q8N2W9 Q9BPW8
Q9H840 Q9NPB6
O75604 Q8TBA6
Q9Y2W2 O60504
P01042 P29597
P62826 P25963
Q99942 P04049
Q9HB75 Q9H2F5
Q99942 P83916
Q99717 Q8IZU9
Q8TEW0 Q13111
P21579 P20396
Q7L5N1 Q6UWL2
P19793 Q96ST3
P31947 P18146
P48729 P11234
P25445 P32320
P62937 P15941
P10828 Q05209
Q96PU5 O95259
Q86UW9 O15530
P51693 A5YM72
Q9Y561 Q9Y6K9
P06400 P40763
O00560 Q9NPP4
Q92997 Q12830
P31946 Q99558
Q96QZ7 P06241
P60953 P15529
Q9HBM6 Q02641
Q13485 Q13191
O95487 Q9NUW8
P06239 Q9UBP4
P62195 Q9UER7
P22692 Q9Y698
P20340 Q9UFF9
P02462 Q16520
P17612 P59768
P28223 Q9BY49
P51116 Q9HBZ2
Q16594 P25391
Q9H081 Q9H013
P43026 P18505
O75914 P24821
P25791 P98164
Q9NRL3 P33992
Q9UPT6 Q9H9J2
Q15797 Q9H269
P15311 Q9Y4H2
Q14232 O76027
P02766 P48357
Q01968 O95573
P49841 Q9Y6H5
Q9NXD2 P23467
P17252 Q99836
Q8IXH7 Q8IYF1
O15379 P27348
O14641 Q99726
Q16620 P05305
Q9H2X0 O00548
P55345 Q9NQP4
Q13490 P19320
Q04917 P17538
P19784 P63244
O15105 P31314
Q9UH77 Q6UXH1
Q9UKY1 Q15645
Q05655 O94907
P12931 P19012
Q13033 Q9H8S9
P00533 O00198
Q9UL45 O75177
P30279 P61247
P11912 Q9GZT8
Q9Y6I3 O43283
Q01814 P16104
P08069 P07384
O60674 O76064
P41279 Q99828
P62993 Q5T3J3
P40337 Q13936
P05386 P13726
O95271 Q13224
Q04917 P30154
O15055 O75093
P49368 Q14247
P49768 P17676
Q92956 Q9NRX3
Q9Y618 Q03135
P09874 O75628
P62324 O15372
P36956 Q8N488
Q9NRR5 Q6NUQ1
Q13077 Q9BVP2
Q8IYX0 O60765
P61978 P54760
P30154 Q6RFH5
Q9UKY1 O75533
P17612 O14939
Q13868 P09874
O75909 Q15560
P04004 Q13155
P18084 Q02750
Q9BRK4 Q9Y5B9
Q9NRR5 Q86WV1
P10644 O43166
P18827 P19086
P25098 P30154
Q92730 Q9Y3Q8
P43405 P19086
Q9Y3B2 P14923
O75914 P68363
P49703 Q13368
P12931 P17693
Q01826 P00505
O60763 Q8IXH7
O14920 O00303
P54257 P62877
Q8WUA4 Q9NZ94
P17252 O43427
P36575 O75379
P42224 O43189
Q8WYH8 Q03431
Q99683 Q12968
Q96B97 O77932
Q15562 Q8IW41
Q99933 O95716
P19784 P38398
P00533 Q99558
Q13219 O94952
P68133 Q7Z5L9
P11142 P04180
P08069 Q14738
Q9Y6K1 O14514
Q8IYF3 Q9P2D0
P12956 Q13315
P22681 Q13444
P09874 Q92793
P48729 P19784
P18206 Q9NQC3
Q9Y490 P40763
Q13547 P61981
P04637 Q9UBK2
O14733 P08559
P22681 Q16665
P51809 Q9Y3C7
Q96JJ3 Q9BQ66
P49407 Q6ZU52
P49815 P04406
P62942 O15379
Q13287 Q16514
P12814 P00747
Q92793 P17096
Q13526 P30679
P63165 Q9Y2H9
Q09472 Q13432
Q13115 P00540
Q8WXG6 Q14126
P37023 P13645
P17252 Q05655
P21802 P10515
O15162 P50052
Q15796 P23025
P37231 P11274
P61981 Q02388
O60331 Q96CF2
O60704 O14770
P11274 P17081
O95295 P06239
O15534 Q08209
P41235 P36575
Q9Y3Q8 P36406
Q86UW9 P19438
Q99698 P01023
Q9Y6X6 Q99933
P06213 O00560
P04234 Q13283
Q8TBE0 Q86VP6
Q96G01 Q8N6T7
Q5T3J3 Q96JK9
Q8N474 P27701
P04637 P14314
P49773 Q9UHV2
Q15834 P84095
Q09472 P01375
P07996 P50148
Q04771 P49796
P35637 P53350
P27986 P08603
Q96GD3 O15379
Q13432 P43220
P12956 Q8WUH2
Q9Y4H2 Q9NP66
P16234 Q5U651
P42285 Q9NRP7
O75935 Q08378
Q9UIA9 Q99623
Q15648 Q13573
O75340 Q86UW6
P11473 Q99618
P20226 Q96HB5
P53355 Q9GZP1
O00470 P49768
P17931 P19235
P62937 P05019
P17612 O14654
P06493 Q13772
P06400 P15336
P11473 O43150
Q99626 Q99447
Q01658 Q06481
Q96MP8 Q14416
P51617 Q9UER7
P28482 O00141
P62987 Q8TAD8
P36897 P12814
P20226 O43427
P12931 P56537
P06213 P32249
P41227 O60925
P09471 P51692
Q9NZW5 Q16625
P33176 Q53FE4
Q9HCN4 O00165
Q9H2G9 Q9H0M0
Q9Y3C7 P68036
P62873 Q9H4B4
P39687 P04049
P38398 O00267
P05067 P20338
O95271 P07359
P61981 Q15011
Q13485 P98177
P43403 Q9ULW5
P62942 Q12778
Q9ULB1 Q8IV36
Q14192 O75928
Q09472 Q9BU20
P10275 P55345
P63104 Q09028
Q13114 Q9Y3Q4
P17535 Q8N6Y0
Q92797 P78356
P98095 Q9Y243
