Q9NQ79 Q15555
Q96NE9 O00471
Q96NE9 Q6NT76
Q96NE9 Q13422
Q96NE9 Q9BRK4
Q96NE9 Q9NPJ6
Q96NE9 Q9Y2D8
Q9UPP1 P10276
Q9UPP1 Q06330
Q9BX69 O43353
O60941 Q9NYB9
O60941 Q9P2A4
O60941 Q53EZ4
O60941 Q96MT8
O60941 Q96EV8
O60941 Q9UJY5
O60941 Q9NP66
O60941 Q15323
O60941 Q6A162
O60941 Q9GZM8
O60941 P37198
O60941 Q96KQ4
O60941 Q9BXG8
O60941 Q12933
O60941 P14373
O60941 P40222
O60941 Q8N6Y0
O60941 Q96C00
Q9UQL6 P23771
Q96D15 O95983
O60496 Q9NUX5
Q9NP31 P10275
Q9NP31 Q9Y575
Q9NP31 Q5VU92
Q9NP31 Q13480
Q9NP31 P10721
Q9NP31 Q14847
Q9NP31 P06239
Q9NP31 Q92569
Q9NP31 Q05397
Q9NP31 P43405
O00180 A8MQ03
Q9Y4H4 P50222
Q9Y4H4 O75478
Q9Y4H4 Q8N6Y0
P14921 Q06481
P14921 P05412
P14921 P28482
P14921 O00470
P14921 Q8NHY2
P14921 P23497
P14921 P12931
P13647 Q9BVG8
P13647 P02533
P13647 P19012
P13647 P08727
P13647 Q7Z3Y8
P13647 Q7Z3Y7
P13647 Q15323
P13647 O76015
P13647 Q6A162
Q12882 Q9HD26
O00459 P10275
O00459 P22681
O00459 Q13480
O00459 Q08379
O00459 P62993
O00459 Q9UKT9
O00459 P10721
O00459 P19012
O00459 P35900
O00459 O76015
O00459 P42338
O00459 Q6NUQ1
O00459 P36406
O00329 P27986
O95197 Q969Q6
O95197 P43378
O95197 Q13596
O95197 P54274
Q96CB8 Q9UHL9
Q9P2B4 O14964
Q9P2B4 Q9Y6E0
Q9P2B4 Q9P289
Q9P2B4 Q5VSL9
Q9P2B4 O43815
Q9P2B4 Q13033
Q9P2B4 Q8N6Y0
Q7Z4N8 Q96EV8
Q7Z4N8 O14964
Q7Z4N8 P43356
Q7Z4N8 Q9UBF1
Q7Z4N8 P50222
Q7Z4N8 Q86Y26
Q7Z4N8 Q5D1E8
P02649 Q16543
P02649 P01130
P02649 Q14114
P02649 P10636
P02649 Q53EL6
P02649 P50502
P02649 O75069
P02647 P05067
P02647 P02671
O14978 P49760
O14978 P49761
O14978 P57086
O14978 Q9Y4C2
O14978 Q8WV44
O95995 Q9Y2V7
O95995 Q96MY7
O95995 Q4V328
O95995 Q969R5
O95995 Q9Y250
O95995 Q9NYW8
O95995 Q7Z3I7
Q9Y252 P10275
Q9Y250 P26196
Q9Y250 O95995
Q9Y250 P61968
Q9Y250 Q9P0N9
O15350 O14965
O15350 P38646
O15350 Q96J02
O15350 Q00987
O15350 Q7Z419
O15350 Q13625
O15350 P46937
P42680 Q13480
Q99836 Q99418
Q99836 P51617
Q99836 Q9NWZ3
Q99836 Q6SZW1
Q99836 Q8IUQ4
Q99836 O43791
Q99836 Q9UGK3
Q99836 O00206
Q99836 Q93009
Q01546 O14964
Q01543 Q8IUQ4
Q01543 O94993
Q96RL1 Q6UWZ7
P16871 P13232
O75973 P60827
Q5VU92 Q9NP31
P35520 P57075
P10124 O43765
P10124 Q9UMX0
Q8N4L8 Q9UJX2
Q8N4L8 P15976
Q8N4L8 Q8N6Y0
P05109 P06702
P49336 Q01094
P42681 P10721
Q8WUQ7 P49760
O75351 Q9NZZ3
O75351 Q96K21
Q02930 Q96IF1
Q02930 P27658
Q02930 O95967
Q02930 P15407
Q02930 P15408
Q02930 Q5TA45
Q02930 Q9BVG8
Q02930 Q5T749
Q02930 P19012
Q02930 Q6A162
Q02930 Q7Z3S9
Q02930 O76081
Q02930 Q12933
Q02930 P36406
Q02930 P14373
Q02930 Q15654
Q02930 Q9BZW7
P20807 Q9UJX0
Q9NXC5 Q96S15
Q15061 Q969X6
Q96DC7 Q9UMX0
Q96F44 Q96RN5
Q13370 P48736
Q13370 Q5UE93
Q13370 O95398
Q9ULW2 A8MQ03
P61158 P17535
Q8NA72 Q12798
Q8NA72 P41208
Q8NA72 O15182
Q9HCE7 O14757
Q9HCE7 Q9H469
Q9HCE7 Q9H160
Q9HCE7 Q9Y5W3
Q9HCE7 Q53GL0
Q9HCE7 Q9BUZ4
Q8NC69 P12814
Q8NC69 Q9UJX2
Q8NC69 Q13618
Q8NC69 Q0D2H9
Q8NC69 Q08AF8
Q8NC69 Q14451
Q8NC69 Q8TBB1
Q8NC69 Q13427
Q8NC69 O00560
Q96EK7 Q12933
Q9UN19 O95704
Q9UN19 Q8TBZ3
P50502 P02649
Q96NY8 Q15223
Q96NY8 Q495A1
Q9BR84 Q9BWT7
P06396 P10275
Q8WXK1 Q63ZY3
Q13765 P40222
Q8WXK3 P27448
Q8WXK3 Q08AM6
P51451 P10275
P51451 Q13480
P51451 P10721
P51451 P40763
P51451 B2RXF5
P51451 Q96BR9
Q9NW38 Q8IYA8
Q9NW38 Q9NRA8
Q9NW38 P28799
Q9NW38 Q9UKT9
Q9NW38 Q9BVG8
Q9NW38 Q9BRK4
Q9NW38 Q9Y2D8
Q9NW38 Q12800
Q9BUJ2 Q9NPI1
Q9BUJ2 O60504
Q9BUJ2 A5D8V6
Q9BUJ2 O00308
P31146 A1L4K1
P31146 Q08379
P31146 P43364
P31146 P40763
P48454 P49418
O15182 Q8NA72
P10721 P00519
P10721 O75815
P10721 P51451
P10721 Q8WV28
P10721 P46108
P10721 P07332
P10721 P09769
P10721 O75791
P10721 P62993
P10721 Q14451
P10721 P08631
P10721 Q96JZ2
P10721 P06239
P10721 P07948
P10721 P16333
P10721 O43639
P10721 P27986
P10721 O00459
P10721 Q92569
P10721 Q13882
P10721 Q06124
P10721 P20936
P10721 Q9UQQ2
P10721 O14796
P10721 Q9NP31
P10721 Q8N5H7
P10721 P78314
P10721 Q15464
P10721 P29353
P10721 P98077
P10721 Q92529
P10721 Q9H6Q3
P10721 O14508
P10721 O14543
P10721 O14544
P10721 P12931
P10721 Q9ULZ2
P10721 P42681
P10721 P07947
P10721 P43403
Q08945 P68400
Q08945 P33991
Q08945 Q14566
Q08945 Q9Y5B9
P07195 Q93050
P07195 P50542
P07195 P54274
P07196 P05067
P07196 P17661
P07196 Q13614
P07196 P54274
Q8IYF3 Q5I0X4
Q8IYF3 Q9H596
Q8IYF3 Q5JVL4
Q8IYF3 Q8WXI9
Q8IYF3 P04259
Q8IYF3 P45984
Q8IYF3 Q8IX06
Q8IYF3 Q9UNH6
Q8IYF3 Q8NA61
Q8IYF3 Q9NU19
Q8IYF3 Q5TAP6
Q08493 P26367
Q08493 P30626
Q08495 Q08379
Q9NVF9 Q16623
O15060 O00444
O15060 Q9BZW7
Q9NVF7 Q9NT22
Q9NVF7 Q08379
Q9NVF7 Q9H8W4
Q9NVF7 Q9H190
Q9NVF7 Q12933
Q8TF42 Q13191
Q8TF42 Q96PM5
Q8TF42 P43405
Q8TF42 Q9H9H4
Q9H8V3 P12830
Q9H8V3 P35221
Q9H8V3 Q02241
Q9H8V3 P16333
Q9H8V3 O00444
Q9H8V3 Q9H0H5
Q9C0F3 O43463
P35268 O00560
P35268 Q9H190
Q9C0F1 Q9P2A4
Q9C0F1 Q13515
Q9C0F1 Q9UJX2
Q9C0F1 Q13561
Q9C0F1 Q8WYH8
Q9C0F1 P25800
Q9C0F1 P45984
Q9C0F1 Q9H8W4
Q9C0F1 O76064
Q9C0F1 Q8NA61
Q9C0F1 Q15560
Q9C0F1 Q8WV44
Q9C0F1 Q9BZW7
Q9C0F1 P40222
Q9C0F1 Q8TAU3
Q9C0F1 Q96SQ5
Q9H4L5 Q8TBB1
Q8IX15 Q08117
Q8IX15 Q9H4E7
Q8IX15 Q9UH73
Q8IX15 Q14241
Q8IX15 P62993
Q8IX15 P52292
Q8IX15 Q8TBB1
Q8IX15 O43639
Q8IX15 Q13131
Q8IX15 P54646
Q8IX15 O76064
Q8IX15 O00560
Q8IX15 Q8NB12
Q8IX15 Q9BUZ4
Q8IX15 O95365
Q8IX12 Q08379
Q8IX12 Q969Q1
Q8IX12 Q9GZV5
Q14188 O75461
Q00005 O15530
Q00005 P30153
Q00005 P23443
Q13163 P62993
Q13163 Q99759
Q13163 Q13164
O75943 Q9UM11
O75943 P49959
O75943 O60934
Q8IWT6 Q6P9F7
Q8IWT6 Q8TDW0
Q8IWT6 Q7L1W4
Q8IWT6 Q6NSJ5
Q8N554 Q96CN9
Q8N554 Q96BR9
Q96LK0 Q9P1Z2
Q96LK0 Q68D86
Q96LK0 Q8N8K9
Q96LK0 Q9NRD5
Q96LK0 Q92569
Q96LK0 Q04864
Q96LK0 O43829
P11362 P23352
P11362 P12830
P11362 P46108
P11362 P35222
P11362 Q8IVI9
P11362 P27986
Q7Z2E3 P09874
Q7Z2E3 P18887
Q8IW41 Q16659
Q8IW40 Q4V328
Q8IW40 O14964
Q8IW40 P50222
Q8IW40 Q7Z5L2
Q8IW40 Q9Y230
Q8IW40 Q08AM6
P12814 P35609
P12814 Q08043
P12814 Q7L775
P12814 Q8NC69
P12814 Q8IY33
P12814 P00973
P12814 Q8NA61
P12814 P12931
Q04724 Q9HC29
Q04725 Q16531
Q9UJF2 Q13077
Q9UJF2 Q8N6Y0
P33176 Q14192
Q2MKA7 Q9ULT6
Q9NY43 Q04864
Q02763 O15123
Q02763 Q05209
Q96MC5 Q8WZA2
Q6PII3 P38919
P31994 P16333
P31994 P29350
P31995 P16333
Q9BQ13 O75716
O15260 P49257
P19544 Q6A162
P19544 Q9NRD5
Q96HW7 O14964
Q96HW7 Q8N6Y0
Q9UPV9 O15294
Q9H019 P43365
P30154 P67775
P30154 P30153
P30154 P63151
P30154 Q15172
P30154 Q13362
P30154 Q14738
P30154 Q16537
P30153 P31749
P30153 Q14155
P30153 Q96GD4
P30153 Q8TCG1
P30153 P67775
P30153 P30154
P30153 P63151
P30153 Q00005
P30153 Q15172
P30153 Q15173
P30153 Q13362
P30153 Q14738
P30153 Q16537
P30153 P60510
P30153 P53041
P30153 Q04206
P30153 O43815
P47902 P49715
Q5ST30 Q9NYB9
Q5ST30 Q969L2
Q5ST30 O43639
Q5ST30 O60504
Q15785 Q9BSI4
Q7Z614 Q53G59
Q7Z614 Q9Y6A5
Q7Z614 Q9UBB9
Q9Y4A8 O15525
Q9Y4A8 Q16621
P17022 Q5I0X7
Q8N5M1 Q8IYR0
Q8N5M1 Q9UH73
Q8N5M1 Q9UKT9
Q8N5M1 Q6A162
Q8N5M1 Q8TBB1
Q8N5M1 Q9Y608
Q8N5M1 Q9BRK4
Q8N5M1 P43360
Q8N5M1 Q9P286
Q8N5M1 Q9GZV8
Q8N5M1 Q04864
Q8N5M1 O94875
Q8N5M1 P36406
Q8N5M1 P14373
P17028 P51693
P17028 P26196
P17028 P25791
P17028 Q96JS3
P17028 P57086
P17028 Q9Y4C2
P17028 Q9Y5A6
P17028 Q9NX65
P14923 P19022
P14923 P35221
P14923 P35222
P14923 Q14192
P14923 P16284
P14923 Q9NQB0
O76071 P50221
O76071 Q96T76
O76074 Q13976
O00305 Q5JST6
O00305 P21579
O00308 P78563
O00308 Q8N8A2
O00308 Q9BUJ2
O00308 Q9NR12
O00308 Q01860
O00308 Q9BVN2
O00308 Q9BUZ4
O00308 A5D8V6
P57078 Q13490
P57078 Q13489
P57078 O14641
P57078 P98170
P57075 P35520
P57075 P14136
P57075 Q5T749
P57075 Q6A162
P57075 Q04864
P57075 Q8IX06
P57075 O94972
P57075 Q9BZR9
P52594 Q9P242
Q96EV8 O60941
Q96EV8 Q7Z3B3
Q96EV8 Q9BVG8
Q96EV8 Q7Z6G3
Q96EV8 Q7Z4N8
Q96EV8 O00560
Q96EV8 O95295
Q96EV8 P14373
Q96EV8 Q8N3L3
P43378 P10912
P43378 Q969L2
P43378 P46459
P43378 O95197
O15379 O43823
O15379 Q9ULX6
O15379 Q9UKG1
O15379 P23771
O15379 O60341
O15379 Q969R5
O15379 P43356
O15379 Q9UIS9
O15379 Q15466
O15379 Q9Y5X4
O15379 P48552
O15379 P00558
O15379 P60510
O15379 Q15022
P78314 Q9UJU6
P78314 P10721
P78314 Q96B97
P78314 P15498
P78314 P52735
Q92993 P54253
Q92993 Q96GD4
Q92993 Q9HC52
Q92993 Q9P2H0
Q92993 O43261
Q92993 Q5VSY0
Q92993 Q96IK5
Q92993 Q8NEA9
Q92993 Q08379
Q92993 Q6NT76
Q92993 Q9UKT9
Q92993 Q6A162
Q92993 Q17RB8
Q92993 Q9BRK4
Q92993 P50222
Q92993 Q9HC29
Q92993 Q8IXK0
Q92993 P29074
Q92993 Q9Y265
Q92993 P35711
Q92993 Q9Y2D8
Q92993 O75558
Q92993 P36406
Q92993 P14373
Q92993 O94972
Q92993 Q9NNX1
Q92993 O43829
Q92993 Q96BR9
Q92993 Q8N8E2
Q8N9I9 Q7L775
Q8N9I9 P62993
Q8N9I9 Q9NR21
Q8N9I9 Q9BUZ4
P22303 Q9Y215
P22303 P06733
P22303 P63244
Q14847 Q03989
Q14847 Q5T4B2
Q14847 A8MQ03
Q14847 Q08379
Q14847 Q93052
Q14847 Q9BRK4
Q14847 P28069
Q14847 Q04864
Q14847 Q9BQY4
Q14847 Q9NP31
Q14847 P14373
Q14847 Q15645
Q14847 P07947
Q14847 Q96C00
Q14847 Q8IUH5
Q14847 Q15942
Q6IMN6 P50542
Q8NI22 P49257
Q14318 P07900
Q14318 Q5T4F4
Q6ZMM2 Q7Z3S9
Q13523 Q9Y2Y9
P21579 Q9Y6K9
O43815 Q9P2B4
O43815 P67775
O43815 P30153
O43815 Q6NUQ1
O43815 Q9Y6E0
O43815 O00506
O43815 Q13033
O43815 Q9UBB9
O43815 Q9Y228
Q8TDQ0 P13688
O43812 P17661
O96017 P53350
O96017 Q15172
O96017 Q15173
O96017 Q16537
O96017 P06400
O96017 Q5VTR2
O96017 P55072
O96017 P18887
P01730 P06239
P01730 P04150
O43747 Q15276
O14733 O43318
O14733 P45983
O14733 Q9UQF2
Q92796 P62136
Q9UL40 P19525
P22460 P35609
Q8NEB9 Q6ZNE5
Q8NEB9 Q14457
Q8NEB9 Q92622
Q8NEB9 Q9P2Y5
Q99816 O95429
Q99816 Q9Y5K6
Q99816 Q53EZ4
Q99816 Q9UER7
Q99816 O14964
Q99816 Q9BVG8
Q99816 P05783
Q99816 Q15323
Q99816 Q8TBB1
Q99816 Q6UWE0
Q99816 O60291
Q99816 Q9NR12
Q99816 Q8N0S2
Q99816 Q86VP1
Q99816 Q8N6Y0
Q99816 Q8NEZ2
Q99816 A5D8V6
O95402 Q9NPJ6
Q9BQE3 P08670
Q13976 Q13873
Q13976 P25791
Q13976 O76074
Q86XI8 P17275
P78362 Q08117
P78362 P49760
P78362 P49761
P78362 Q9NQ29
P78362 Q9Y383
P78362 Q8TAD8
P78362 Q96MU7
P78362 O15535
P06493 Q99741
P06493 P61024
P06493 P19525
P06493 O95835
P06493 Q99640
Q8N0S2 Q13515
Q8N0S2 Q68D86
Q8N0S2 O43739
Q8N0S2 Q9P0W2
Q8N0S2 Q9UJC3
Q8N0S2 Q8NA54
Q8N0S2 Q9BVG8
Q8N0S2 P05783
Q8N0S2 Q9BYM8
Q8N0S2 Q969G3
Q8N0S2 Q8NA61
Q8N0S2 Q16385
Q8N0S2 Q8N4C7
Q8N0S2 P09493
Q8N0S2 P06753
Q8N0S2 Q13077
Q8N0S2 Q99816
Q8N0S2 Q15973
Q9HCK5 O15397
Q9BUH8 Q96CN9
Q9BUH8 P28749
Q9BUH8 Q9P2F9
Q9BUH8 Q6NX45
P22681 Q14155
P22681 Q9Y5K6
P22681 P46108
P22681 P46109
P22681 P62993
P22681 P45983
P22681 P04629
P22681 P27986
P22681 O00459
P22681 Q92569
P22681 O14492
P22681 Q96B97
P22681 P12931
P22681 P43405
P22681 P43403
Q8NCY6 Q15560
Q9NR81 Q8NHQ1
Q9NR81 Q9NRD5
Q9NR81 P36406
Q9NR81 P14373
Q16204 Q969H0
Q16204 Q15311
Q86UT5 Q8TDY4
Q86UT5 P25092
Q8WWM7 P19235
Q8TAM2 Q3SYG4
Q8TAM2 Q15051
O14627 P61024
O14627 P25800
O14627 P25791
O14627 Q13131
Q9Y620 Q8TBB1
Q9Y2A7 Q8IZP0
Q8IVT5 P36507
Q8IVT5 Q86Y07
Q9BYG5 Q8TAP6
Q9BYG5 Q08379
Q9BYG5 P41743
Q9BYG5 Q05513
Q9BT92 P0C7W6
Q9BT92 Q01850
Q9BT92 Q2KHM9
Q9BT92 P19012
Q9BT92 Q6A162
Q9BT92 Q9BRK4
Q9BT92 Q8TD10
Q9BT92 Q13064
Q9BT92 Q15742
Q9BT92 Q9UHB4
Q9BT92 P14373
Q96NL3 Q8NHQ1
Q96NL3 Q9GZM8
Q96NL3 Q9BZW7
Q9NNW5 P26045
Q9NNW5 Q15831
Q8N5H7 P56945
Q8N5H7 P10721
Q86UW9 Q8NI60
Q86UW9 Q9NRA8
Q86UW9 Q14192
Q86UW9 Q08379
Q86UW9 P49639
Q86UW9 P37235
Q86UW9 Q9UM19
Q86UW9 Q6P597
Q86UW9 P61601
Q86UW9 P62166
Q86UW9 Q9H8W4
Q86UW9 Q8HWS3
Q86UW9 Q15437
Q86UW9 Q86Y82
Q86UW9 Q9BYV2
Q86UW9 Q15654
Q86UW9 P62760
Q8IYY4 Q9Y2J4
Q8IYY4 Q8TAP6
Q8IYY4 Q8NA61
Q10567 Q3SY00
Q9Y512 O00429
Q9Y512 O95140
Q8IX30 P08253
Q8IX30 P14780
Q8IX30 P37173
P23258 O15169
P23258 Q96L34
P17535 P61158
P17535 P10275
P17535 P15336
P17535 P18847
P17535 P17544
P17535 Q16520
P17535 Q9NR55
P17535 P01100
P17535 P15408
P17535 P53779
P17535 Q00987
O95816 Q99615
O95816 P11142
O95816 O43765
O95816 Q9UNE7
O95817 Q9Y5V3
O95817 O76083
O95817 Q13501
O95817 Q9UNE7
O95817 Q9BSI4
O95810 Q6NZI2
O95810 P08567
Q13144 P49841
P52789 P43365
P52789 Q9UMX0
Q9P291 Q9UBB9
Q9P291 Q96BR9
Q96Q27 Q93034
Q96Q27 Q9UBF6
Q9UIH9 O43167
Q6P9G9 P57086
O94855 Q15437
P05771 Q8NEM2
P05771 Q9BSI4
Q8TD46 P41217
P12830 P30260
P12830 P35221
P12830 P35222
P12830 Q9H8V3
P12830 P11362
P12830 Q9UHB6
P12830 P62136
P12830 Q15139
P12830 P12931
P78552 Q8TDR0
Q8NFZ5 Q9Y6K9
Q8NFZ5 P41279
Q8NFZ5 P19838
Q8NFZ5 Q15831
P12955 P54274
Q6FIF0 Q12933
Q6FIF0 O00463
Q96MA6 Q68D86
Q96MA6 P33993
Q14694 Q5D1E8
Q16690 P28482
Q8N3Y3 O43505
Q9UPT5 O14964
Q9UPT5 Q969G3
P81274 Q1MX18
Q9UKJ1 P29350
Q9BV38 Q8IZL8
Q9BV38 Q9H4L4
P60903 Q14527
P11021 P31749
P11021 P18850
P11021 Q9NZJ5
P11021 O75460
P11021 Q96IZ0
P11021 P04049
Q15349 P15056
Q15349 P28482
Q15349 P27361
Q15349 Q02156
Q63ZY3 Q9P2A4
Q63ZY3 Q08117
Q63ZY3 O95831
Q63ZY3 Q8WXK1
Q63ZY3 Q8IYA8
Q63ZY3 Q8NHQ1
Q63ZY3 Q9Y2V7
Q63ZY3 O43186
Q63ZY3 Q14192
Q63ZY3 Q13643
Q63ZY3 Q08379
Q63ZY3 A6NEM1
Q63ZY3 P25800
Q63ZY3 P25791
Q63ZY3 P61968
Q63ZY3 O15481
Q63ZY3 Q4VC12
Q63ZY3 Q9NR12
Q63ZY3 Q15311
Q63ZY3 P40222
Q63ZY3 Q8N1B4
Q63ZY3 Q8NCA9
Q9NSC5 Q9NYB9
Q9NSC5 Q9P2A4
Q9NSC5 Q5JVL4
Q9NSC5 Q86YM7
Q9NSC5 Q8TBB1
Q9NSC5 P00540
Q9NSC5 O76041
Q9NSC5 P26367
Q9NSC5 Q16512
Q9NSC5 O75604
Q9NSC5 P13682
Q15276 O43747
Q15276 O75843
Q15276 Q86YD7
Q15276 Q9UJY5
Q15276 Q9UJY4
Q15276 Q9NZ52
Q15276 Q9HAT8
Q15276 Q5TAP6
Q7L4P6 P41223
Q7L4P6 Q9H8Y8
Q7L4P6 Q9Y2K6
Q7L4P6 Q8TAU3
O00148 Q13838
O00148 P54274
P68363 Q13509
Q12846 Q86Y82
Q12846 O14662
Q12846 Q16623
Q12846 P61266
Q12846 Q13277
Q12846 Q13190
Q12846 O15400
Q9BPU6 Q16555
Q7Z6J0 O43255
Q9UL03 P33993
O95154 O43488
Q9P2F9 Q9BUH8
Q9P2F9 A8MQ03
P31268 O00560
P31269 Q15654
Q15311 Q16204
Q15311 Q86XR8
Q15311 Q63ZY3
Q15311 Q969G3
Q15311 Q86VP1
Q15311 Q15025
Q15311 Q96C28
P54578 Q08209
P55273 P11802
P55273 Q00534
P55273 Q8WXI9
P55273 Q9UKT9
P55273 P22736
P55273 O00560
P31260 P17947
Q9NP77 O60216
Q6PJW8 Q9NUX5
Q6PJW8 P62136
Q6GTX8 P29350
P18887 Q7Z2E3
P18887 O96017
P18887 P09874
P18887 Q96T60
P18887 Q9UNA4
Q9UKG1 P35609
Q9UKG1 P31749
Q9UKG1 Q8NEU8
Q9UKG1 Q13547
Q9UKG1 O15379
Q9UKG1 P43362
Q9UKG1 P50221
Q9UKG1 Q12933
Q9HBF4 P62136
P43358 Q9NUX5
P43358 O75832
P43358 Q8WW24
P43358 Q13105
O15397 Q9UL18
O15397 Q9UKV8
O15397 Q9H9G7
O15397 Q9HCK5
P43357 Q13263
P43356 Q8N715
P43356 O15379
P43356 Q7Z4N8
P43356 Q96KP6
P43356 Q13263
P43355 Q13547
P43355 Q9NX55
P43355 Q9NR46
P43355 Q9BZY9
P43355 Q8TBZ8
Q9Y210 P20591
Q9Y216 Q96QG7
Q9Y217 Q96QG7
Q9Y217 Q13287
Q9Y217 P14373
Q12840 Q96NW4
Q9Y215 P22303
P18084 Q9BY76
P18084 Q7Z6J6
P18084 P06756
P28749 Q9BUH8
P28749 P11802
P28749 Q13627
P28749 Q9Y463
P28749 Q9Y5X4
P28749 P67775
Q9NYW8 O95995
Q9NYW8 Q5T619
Q6ZMK1 O00629
Q6ZMK1 Q7Z3S9
P68104 Q00987
P68104 P54725
P68104 Q05516
P68104 Q8IUH5
Q8N196 P54253
O00570 P40763
Q8WVL7 Q9UIM3
Q14192 Q9BRR9
Q14192 P18847
Q14192 Q9H2G9
Q14192 Q53HC0
Q14192 Q9NPI6
Q14192 Q86UW9
Q14192 Q9BZQ8
Q14192 Q49A26
Q14192 Q9UKD1
Q14192 P14923
Q14192 Q63ZY3
Q14192 P33176
Q14192 Q96BD5
Q14192 P78424
Q14192 Q9Y5P3
Q14192 Q04864
Q14192 P48380
Q14192 O43699
Q14192 Q02086
Q14192 P25490
Q14192 Q9NTW7
Q14192 Q9H9D4
Q14192 Q8TAU3
Q14194 O15169
Q14194 Q16555
Q14194 P08670
Q14195 Q96AP0
Q14195 Q14194
Q14195 Q16555
P60484 P35226
P60484 P30260
P60484 P42685
P60484 P09619
P60484 P62136
P60484 O14745
P60484 Q15599
P60484 O43791
P60484 Q93009
O60684 Q14974
Q8TEY7 Q13228
Q9H8H0 Q969X6
O75317 Q8TBZ3
P23458 O60674
Q2M2I5 P19013
Q14738 A1L4K1
Q14738 P30153
Q14738 P30154
Q14738 Q8N6Y0
Q5TCZ1 Q13444
P54646 Q9NYB9
P54646 Q08117
P54646 Q92624
P54646 Q9NPC3
P54646 P50570
P54646 P08151
P54646 Q6NT76
P54646 Q719H9
P54646 Q9BVG8
P54646 Q15323
P54646 Q96JM7
P54646 Q7Z3S9
P54646 Q86Y26
P54646 Q8HWS3
P54646 Q15654
P54646 Q9Y3Q8
P54646 Q8N6Y0
P54646 Q8N1B4
P54646 Q96BR9
P54646 Q8NF99
Q9Y5V3 Q5VV41
Q9Y5V3 O95817
Q9Y5V3 O75553
Q9Y5V3 Q9BWX5
Q9Y5V3 P52292
Q9Y5V3 P50222
Q9Y5V3 Q8NG27
Q9Y5V3 Q9BQY4
Q9Y5V3 Q8WU79
Q9Y5V3 Q92734
Q9Y5V3 Q5I0X7
Q9Y5V3 Q96MN9
Q9H609 Q08117
Q9H609 Q9Y6B7
Q9H609 P19012
Q9H609 Q9Y371
Q99741 P06493
Q99741 P33993
Q99741 P53350
O43493 P16333
Q9ULS6 Q7Z3S9
Q15485 P26022
O15553 O43586
Q8IWF2 Q9UBV2
Q9NU19 Q13137
Q9NU19 Q2TAC2
Q9NU19 Q01850
Q9NU19 Q05D60
Q9NU19 Q13643
Q9NU19 Q08379
Q9NU19 Q9UKT9
Q9NU19 Q6A162
Q9NU19 Q8IUQ4
Q9NU19 O60504
Q9NU19 Q9Y6A5
Q9NU19 Q8IYF3
Q9NU19 P36406
Q9NU19 P14373
Q9NU19 Q9BYV2
Q9NU19 Q8N1B4
Q9HCI5 Q13263
Q9H1K0 Q9H4M9
Q9H1K0 Q9NRW7
P0CW20 P41182
P0CW20 Q8NEA9
P12035 O14964
P10768 A1L4K1
P08727 Q9H257
P08727 Q9NRA8
P08727 Q8IYI6
P08727 P14136
P08727 O14964
P08727 Q9UKT9
P08727 Q9BVG8
P08727 P35908
P08727 P13647
P08727 P04259
P08727 P05787
P08727 Q9P0N9
P08727 P21980
P06737 P11216
Q9Y2C9 O00206
Q8TDN4 Q00535
P50549 Q8NHY2
P53779 P05412
P53779 P17535
P53779 Q04206
P29590 P68400
P29590 Q9UER7
P29590 P25445
P29590 Q9Y2M5
P29590 Q13164
P29590 Q00987
P29590 O14746
P29590 Q15583
P29590 Q05516
Q9H2C0 P22314
P37802 P60709
Q9BYE7 O95931
Q9BYE7 Q9HC52
Q9BYE7 Q06587
Q9BYE7 Q99496
O00294 P16333
P52943 Q04206
Q96LW4 P27694
Q9NY59 O75530
Q86UY5 Q9UPG8
Q86UY5 P47897
Q86UY5 P36406
Q86UY5 P14373
P20749 P56545
P20749 P06239
Q93096 Q9NRU3
O75815 P56945
O75815 P10721
O75815 Q14511
P57682 Q92997
P57682 Q13643
P57682 Q68G74
P57682 Q12933
Q0VDD7 Q9UBT7
Q0VDD7 Q68CZ6
Q0VDD7 Q86YM7
Q0VDD7 O76015
Q0VDD7 Q6A162
Q0VDD7 P61764
Q0VDD7 P36406
O15232 Q7Z3S9
Q06481 P51693
Q06481 P14921
Q06481 P05412
O95831 Q63ZY3
O95831 Q9Y3Q8
O95834 Q04864
O95835 P06493
O95835 P24941
O95835 P53667
O95835 P35240
O95835 O60285
O95835 O43255
O95835 Q15831
O95835 Q9GZV5
O95835 P46937
O95835 Q15942
Q8TF05 P60510
Q9Y448 Q15691
Q9Y448 Q9UPY8
Q5U5Q3 Q93009
Q9UIJ7 Q92624
Q9H706 O75791
Q9H706 P62993
Q9H672 Q6NT76
Q8IW00 Q16623
P42679 P10275
P42679 P08238
Q9HAZ1 P52294
P04053 Q04864
Q8NHY3 Q15691
Q8NHY3 Q15555
Q8NHY3 Q96KQ4
Q8NHY3 P14373
P12931 P00519
P12931 P12814
P12931 Q13444
P12931 P10275
P12931 Q9ULH1
P12931 P56945
P12931 P22681
P12931 Q9H5V8
P12931 P12830
P12931 P35222
P12931 P03372
P12931 P25445
P12931 Q8NFZ0
P12931 Q13480
P12931 P19367
P12931 Q9Y6K9
P12931 P10721
P12931 Q8TBB1
P12931 P07948
P12931 Q9H204
P12931 Q13177
P12931 P16284
P12931 P27986
P12931 Q92569
P12931 Q05397
P12931 Q14289
P12931 P18031
P12931 P18433
P12931 Q13905
P12931 Q01973
P12931 O00560
P12931 Q9C0H9
Q9UHL9 Q58WW2
Q9UHL9 Q96CB8
