Q14683 P43246
P11142 Q9UNE7
O14543 P08069
P22459 O14936
Q14146 P02545
Q06124 Q8N109
Q9ULB4 Q9ULB5
Q6GTX8 Q06124
P06493 P23443
Q9Y5X1 Q13444
Q13291 P09769
O43913 Q13416
P13612 O43294
Q16543 Q15831
Q9HCE0 Q6VMQ6
Q8N556 Q02156
O14672 O00548
Q9Y2A7 Q8IZP0
P27694 Q15560
O15259 O75369
Q9C0A0 Q02410
P11802 P35251
Q13191 P46109
P06729 P01730
Q15788 P05412
Q9Y5K6 O43586
Q04864 P46531
P62879 Q9UBB4
Q13620 P10275
Q13363 P06400
Q05086 P51451
Q16832 P12931
P05107 P11215
P54259 O75093
Q96DU3 O60880
O15264 P15336
Q86UP2 Q14164
Q9Y2H0 Q96A65
Q9UI32 O14936
Q9Y5C1 P06756
A5PKW4 O14775
Q14005 Q13224
O14776 P42858
P29323 P16333
P03372 P19793
Q9Y618 P29590
P17612 P17600
O15294 P51610
Q7Z7D3 Q7Z6A9
Q08380 P20908
P07948 P43405
Q16612 Q96ID5
P56524 Q9H9E1
Q9P2R6 Q8IYM9
Q9Y215 P06276
Q9Y5X4 Q13547
Q9HD26 Q14457
O75925 P36508
Q9Y383 Q96EY7
Q12770 Q12772
Q01082 Q6VMQ6
Q13546 Q9Y6K9
P10275 P06396
P45984 P17535
P03372 Q12837
Q9HAU4 Q6SA08
Q9Y3L3 P46108
P35968 P16333
P26010 Q13477
P67775 P49815
O43187 Q9HCE7
Q9P2E2 Q5TD97
P29400 Q8N5U6
O43439 O75376
P16871 P23458
Q99704 P46109
Q92831 Q92793
P53778 O00418
Q9GZM8 Q9NRI5
Q9Y3M8 Q9H4G0
P30154 P06493
P28482 P35568
Q9Y6X2 Q15596
O00206 Q99836
Q14573 Q14643
O95819 P20936
Q9Y297 Q00839
O15164 Q92731
O95477 O75970
O15530 O00141
Q9HAW4 O14757
P22459 Q12959
Q15047 Q13547
P10275 Q9NYW8
Q15027 Q0D2I5
Q9Y6I3 O94973
P25067 P27658
Q00535 Q9GZM8
P56715 P25054
Q04771 Q9NW38
Q12772 P41235
Q8IZD4 Q9HAU5
Q92793 P17844
P78559 P68133
Q92529 P04629
Q9NZ52 P11717
Q15047 Q9H4M7
P56945 P16333
Q13309 P06400
P42566 O14964
Q02086 Q01094
O95239 Q9P0W2
P29323 P42684
Q14209 Q14186
O00459 P22681
Q92793 Q99961
O43464 Q13489
P50613 Q14847
Q7L311 P08670
Q99704 P05107
Q96KG7 P56524
Q05516 Q96ST3
Q9UI32 Q12959
Q14134 P08670
Q9ULH0 Q6P1J9
P04632 P62879
O75461 Q14186
P42229 P51587
P14921 P42226
Q9NVD7 P68133
P02751 P08572
P31749 Q9H4A3
P35222 Q9NSC2
Q9NPR2 O43157
P53350 P33993
O75449 Q05469
P08581 O43293
O14773 O14746
P10244 P28749
P48729 P35222
O75182 Q13127
P50570 P35968
Q9UNI6 Q9P2H0
P40425 P55347
O75197 Q9H461
P19838 Q01201
P17612 Q05469
Q9NXR1 P43034
P07359 P04275
Q01780 Q9Y230
P16112 P08254
Q9BVJ6 O95376
P13612 P10644
P06401 O75925
Q9Y2U9 Q9NRL3
Q16667 P24941
Q16799 Q8N612
Q6VN20 Q9C0A0
Q8WUM4 Q99962
P98160 Q6VMQ6
Q96MN2 O15111
P68104 Q9BX70
Q15645 Q6P9B6
Q13464 P17661
P19838 Q00653
Q9Y6H5 Q8N5H7
O95409 P10070
Q58WW2 P10275
Q05823 P10275
P46109 P29597
P17612 P23677
P61513 Q5T3J3
Q07157 Q14247
Q96RE7 O15379
P19174 P07949
P08581 Q14247
Q99973 O14746
Q8IW41 P45984
P19419 Q92793
O95425 P10275
Q99767 Q07954
Q9Y2X7 P43250
P54764 P21802
Q96J02 Q8NER1
Q9Y5K6 P06729
Q14764 P03372
P49757 P24723
Q14192 P33993
P46937 Q15562
Q16254 P28749
Q02750 Q9NVD7
P35247 P07585
Q13596 P09619
P31749 P38398
Q12955 P25445
O75582 P15336
P98161 O60674
P49841 Q13418
Q13415 Q13309
O14594 P24821
Q12933 Q6ZU52
Q13547 P29374
P18848 P05412
Q15596 P11473
P32019 Q9HCE7
Q93009 Q9H992
O95835 Q15942
Q03164 Q15291
P08727 Q15154
P00533 Q13393
P12757 Q15036
Q13813 P35221
Q15700 O14490
Q9NZU0 P11362
Q14183 P61764
Q92743 P02461
O00482 P48552
O95251 Q9HC52
P61764 Q99767
Q16363 Q5T3J3
Q9P2E2 O14980
Q12860 P32004
Q9UMX0 Q96C03
Q13444 P06241
Q9Y2D8 P35609
Q8N6C5 Q04771
Q12933 Q9BRK4
P31749 P29474
P29323 Q9NRD5
Q9BYG5 P41743
O60333 Q13424
P53355 Q8IZJ1
P05129 P48058
O14746 P12956
O00213 P54253
Q9UBW7 P12757
P19174 Q9UM73
Q00839 O15399
Q9HAU5 P60842
Q8NI35 Q14957
P68400 O43896
Q8WXE1 P43246
Q9Y4K3 O76080
Q03164 Q9Y5Z7
O15379 P13056
Q13261 P31785
Q16254 Q08999
O43281 Q05209
O94875 P18206
Q13885 P42858
P27361 P54829
Q14031 P07585
P78314 P16885
P56270 P43146
P17676 P06400
Q14683 Q14980
Q9H9D4 P50479
P05771 Q5JVS0
P19012 Q9P2K3
Q15654 O60603
Q12834 P17987
Q2M1Z3 P36897
Q92585 Q99466
P12956 O14678
Q15599 P15311
P00533 Q13740
P07951 P09493
P00491 Q9GZT6
O94972 Q13077
Q15691 Q99570
Q8TEM1 Q15654
P42680 Q99704
P18847 P22607
O95477 Q13424
P35226 Q9P2H0
P41240 P09769
P30154 Q13362
Q96L73 P10827
Q15047 P08670
P42081 P33681
Q9NRW4 O14733
P0DP25 P35611
O14746 P42345
P38398 Q13885
Q03167 P27037
P19012 P62195
Q15642 P12931
Q8TEW0 Q01970
Q5VT52 Q92900
Q8IYJ3 P14598
Q13114 P25942
O96017 P43246
P08047 O75376
O00429 P08670
P22459 P16389
Q15834 Q8NE31
Q9Y6J0 P16298
Q969H0 Q13616
Q9UG01 Q969G2
Q59H18 P68032
Q13315 P16104
P27694 P49736
P18031 P42229
P06400 P39880
P08235 O15164
Q9NUX5 O95271
Q8NHY2 Q96FS4
Q86TC9 P20929
P33991 P49736
Q13045 O96019
Q8IYI6 Q8N6Y0
Q15910 O43189
Q15744 Q01094
Q13137 Q9UER7
A5D8V6 Q9NYB9
Q9Y263 Q9UBN7
Q9UJY4 Q92673
O95475 Q04724
O76080 Q9Y6K9
P36894 P31273
P26992 Q92624
O75563 P07948
Q9P253 Q9NRW7
Q16566 Q04206
Q9UQM7 P28329
P28482 P17676
Q14721 Q9UIX4
Q13887 Q92793
Q9UBD5 Q13415
P18433 P0DP25
P98082 P98164
Q8IZP0 Q07890
P08648 P21802
P30291 Q9UKB1
P46108 O43683
P00491 Q5T3J3
Q9Y3C5 Q9UJY5
Q92918 Q16584
Q15834 Q8TAU3
Q13402 P10644
Q9HCN6 P07947
P17844 Q15788
Q12913 P19174
Q05655 P40763
Q96A23 Q01082
Q9NRR4 P08047
Q9BUH8 P15622
P33991 Q13416
Q86YP4 O95983
P51828 Q05655
Q07157 O00192
P09629 P17509
P12931 Q99704
Q9BWF2 Q13045
Q5FBB7 P67775
Q99062 P06239
P04233 P16070
P33151 P23467
P46934 P51168
O15530 P51812
O75462 P26992
Q00653 P62888
O60732 Q8N2Y8
Q8NDV3 Q9UQE7
Q01831 P19447
P23760 P28360
P01135 Q969F2
Q13112 P06493
Q8N5M1 P25705
P56693 P56178
Q9H6Q3 P43403
P33552 P61024
O94806 Q14974
P10275 P14859
Q13555 P0DP25
Q9UGK3 P51692
Q15762 P06241
Q92845 Q02779
P12757 Q15047
P78527 Q8WXE1
O60336 P53779
O00141 P49841
P54253 O75376
Q15464 P62993
Q92793 Q9UKI9
Q9BST9 Q9HCE7
Q9UKN8 Q8WUA4
P56524 Q9Y618
P26367 Q12959
P55283 P19022
Q9UQF2 Q07866
Q9UBB6 Q9C0C4
Q9C026 P60880
Q9H0K1 Q53ET0
P50461 P11277
P63244 P06241
Q04206 P38398
P54259 A2VEC9
P19022 Q9UQB3
P56945 P06396
P40425 P17481
O76061 O95831
O60641 O15294
P26022 P02746
Q9UGL1 P06400
P10124 P16070
Q99418 Q96HB5
Q15654 P12931
Q9BRP4 P43686
Q8N4C8 P16333
Q16513 P31749
Q9UJX6 Q9UM11
P05106 P02679
P16070 P41250
P43403 Q9H4E7
P98161 Q9Y490
Q99684 Q06455
P46821 P49841
P42702 P26992
P28482 P19235
Q14676 Q13315
O60496 P06239
P42566 Q9Y6I3
Q12933 P20333
P53355 Q16623
Q92908 Q03014
P16109 P13611
Q9UDY8 Q12933
P48745 P29279
Q12929 P18084
Q93034 P36897
Q16644 Q16539
Q07954 P01023
P48552 Q15834
Q15910 Q12789
Q9UKY1 Q13838
P02745 P02458
Q05516 O75182
P19012 P41219
Q12860 P06241
Q9Y467 Q8NF64
Q8TD16 Q13561
Q13309 Q01094
Q99700 P13796
O95819 Q9H0R5
Q9UNE7 P36897
Q15154 Q8WYH8
Q9Y5S1 Q9BRV3
P62508 Q9UER7
Q6ZN57 Q05209
P23142 Q99075
Q13501 Q13163
P50461 Q86WU2
Q05586 P36507
Q04637 P60842
Q13045 Q99836
Q92918 P62993
Q16520 P17275
Q99933 P10275
P27361 Q16204
Q13177 Q96B97
P54259 Q99698
O15164 P19793
P56945 P07948
O75530 P13612
P05129 P41180
P42566 O75886
Q96NX9 Q92831
Q9UKX2 P23109
Q9NWF9 Q13546
P41240 P06241
Q14789 Q9P2H0
Q9BYV2 Q969Q1
Q13535 Q9HAW4
Q14676 Q14683
Q14686 P03372
P0DPH8 P49023
P30153 P67775
P08253 Q02388
Q15700 Q12879
P18084 Q14192
Q8WTR2 Q99683
P17612 P35611
P20591 Q9UBN4
P14598 P19838
Q7Z6B7 Q9Y6N7
Q9Y496 O15066
O75689 P41743
P18847 P35638
P49715 Q92793
Q6GTX8 P41240
P54257 Q5UIP0
P08069 P35568
P49840 P49023
Q92835 P08631
O14544 P36897
Q08345 Q06124
Q969H4 P04049
Q9Y6R4 Q06124
Q9Y3M8 P68366
Q05655 P06241
Q16478 Q8NBJ4
P31949 P60709
P42229 P38398
Q3L8U1 P19793
Q02156 P04049
P37231 Q15788
Q9UP83 O15553
Q9BRP4 P62191
Q09666 P04271
Q9NSI6 P51532
P07948 P24071
O43426 Q99962
Q9BZL4 P62140
P06241 Q14511
P08603 P01024
O43184 Q9UKS6
O15164 P29590
P24928 Q16587
Q5T1R4 Q12933
P42566 O60641
Q6ULP2 O75843
Q96RU3 Q05193
Q5TCQ9 O14514
Q9NS23 P46821
P46531 Q9Y6R0
O75928 P35548
P08631 P15498
Q07021 P17252
P25054 P67775
P39687 O14980
Q13131 P04049
Q99650 P40189
Q9Y6J0 P49418
P08514 P62993
Q92734 Q14258
Q13772 P10275
Q9NZ08 P19438
Q99698 Q96DF8
Q99832 P17987
O94972 Q9Y4K3
Q9NZN4 Q8NDI1
Q9UPR3 Q92540
P27361 P40763
Q13322 P08069
P49841 P05067
Q13133 P48443
O94985 Q9H0B6
O00459 P06241
P10276 Q9Y5X4
P54259 P48634
P11142 Q99933
O94910 Q92625
Q9Y371 O00499
Q9ULX9 Q14494
P17612 P25098
P07948 P14317
P08047 P41182
O43525 O43526
P50281 Q07954
Q8IYI6 Q15834
Q9Y371 P50570
P54259 P46100
O14543 P48357
Q8N4C6 P49841
O14775 O94810
P08123 P04278
Q06124 P04040
Q15303 Q02297
P50613 Q9BYE7
P10828 Q15654
Q9NZW5 P50570
Q04864 Q8NFZ5
O95602 Q92688
Q00839 P04150
P28482 Q8N5H7
O60885 Q96EP1
O60566 P63010
P31314 P62140
P41567 Q9HAU5
P68104 P40937
P13497 Q9H2X0
P22455 P40763
Q9HAV4 P35658
O60333 Q8NI35
Q14247 O75146
P12931 O14920
P43351 P49736
O95071 P52292
Q9NUQ8 Q96GM8
P24941 Q99741
P21817 Q13698
Q13203 Q14324
O15524 P15498
Q99836 Q9BXR5
Q15047 P11308
P35590 Q06124
Q86WK7 Q86SJ2
P49757 P05129
P78527 Q99828
O60674 P04049
O14733 Q12852
P42566 Q15811
P10828 Q15642
P63244 P40763
O14686 Q9UBL3
Q14289 P23458
Q12772 Q92793
Q15327 Q8WZ42
Q9Y2Z0 P06703
P04271 P06703
Q7Z3E1 Q13315
O43318 Q99683
P08670 O00151
P49368 P11142
Q13557 P35609
Q96CS4 Q13263
P23458 P52630
Q8IWL2 P02745
P09104 Q96MC5
Q8IV36 Q96D15
P43351 Q14191
Q96PN7 Q09472
P43364 Q8N720
P28482 P03372
Q9UHC6 O14936
Q86UP0 O60716
P48729 Q16625
Q92736 P21817
P21291 P12814
O43157 P08581
Q8WZ42 P12814
P45985 P41279
P29350 P12814
P27986 P25963
P49336 P42772
Q13884 P46939
P23458 P09619
P31270 Q92793
Q05513 P31749
Q969H4 Q12967
O60307 P60484
Q12866 P62993
Q9P202 Q9UKN7
Q9H9D4 Q13111
O15259 Q14289
Q9Y4C0 P55196
Q15648 P22736
O43422 Q13043
Q13315 O96017
Q05513 Q8IX03
P46109 P51692
P46108 P62333
P54253 O95967
P54259 Q9UQB8
P52564 O15264
P19012 Q15154
Q9Y265 Q9P2H0
P98161 P05783
O15379 Q03181
P49757 P05067
Q04759 P06241
O00238 Q5T6F0
P23471 P35612
P10644 P11802
Q9Y4H2 P04629
P19838 O00505
Q04912 P07947
Q8NAP8 Q7L590
O94967 Q96EP1
P29350 P27986
O15379 O43463
P14652 Q92793
Q9UQ90 O15162
Q05655 Q15438
Q8WXI2 Q8NI35
O00470 P31268
Q9Y2R2 P62993
O75925 Q05193
Q14192 Q09472
Q06190 P28749
Q9ULJ6 Q9UHC6
Q9UKV0 Q13547
O15379 Q9UHL9
P03372 P17535
P11021 P01023
A6NIX2 Q9Y5K6
Q9NR12 Q9NRR5
Q9HAP6 Q13224
P20333 Q9BXW9
Q9BXS0 P05067
P68366 Q8NDZ2
Q96ID5 Q8TF65
P63244 P14784
P08253 P10915
Q12933 Q6P0Q8
P12757 Q15916
Q96L34 Q86YV9
Q9NRQ2 O15162
P56645 O15534
Q9H5V7 Q15834
Q99558 O14920
Q01995 P68133
P27986 P20273
P06396 P02751
O95613 P23258
Q8TDC0 Q08209
Q99626 P20823
Q09472 Q15699
P25490 P36956
Q99856 P29590
P22681 Q9ULH1
P12757 Q13219
Q9UPY6 O00459
P40198 Q8N752
P56693 P20264
Q8N1G1 P23193
Q8TB72 Q9ULK4
Q99728 Q14676
P20273 Q13094
Q9BXP8 Q6VMQ6
O43293 Q05513
P32927 P08631
O14777 Q9Y6D9
Q9UKW4 P19174
P17275 P53539
Q13547 P06400
Q14686 P19793
O95201 Q9NRR5
Q49AN0 O15534
Q13478 Q9NPH3
Q92793 Q15642
P60510 Q92620
Q9UQC2 P46109
Q16539 P49790
Q6P3W7 O95405
Q9Y6R4 P52564
Q92793 Q8IZL8
P27986 P08473
O75382 O43707
Q5U623 Q15047
Q6UXI9 P53708
Q9NRD5 Q9Y3R0
P27694 Q8NG08
Q99759 Q99683
O15083 O75334
P45452 Q07954
P06493 Q14005
P14136 Q9UGJ1
P02751 Q5TAT6
Q9Y2G4 P49674
Q15436 Q00536
P42224 Q09472
Q13547 Q9Y230
Q99570 Q8NEB9
P14136 Q6ZU52
O60496 P00533
Q16526 O15055
P19419 P62993
Q12959 Q92796
O95365 Q02447
Q13838 Q9NRL3
P14598 Q86UR1
Q9P2M1 P98164
Q9Y4K3 P08138
Q12933 Q9GZT8
P16112 P22894
O60496 Q92835
O60566 Q9Y6R4
O15530 P42345
O14994 P17600
Q92736 Q13936
Q13888 P19447
O60716 Q86T24
Q9NXR1 P23258
Q13501 P51617
Q96CN9 Q8TES7
P49023 P60484
P05114 P05204
Q96FN4 Q9C0C9
Q86YV9 Q9UPZ3
P29350 P29475
P35499 Q13424
O15350 P29590
Q9Y678 Q9NTJ5
P06213 P51692
O00255 Q9UBL3
Q8TEU7 Q12923
P22681 P06239
Q92569 P35568
Q99972 P68104
O14490 P22459
P56945 O15357
Q01780 Q08945
O43426 Q00535
Q12836 P09958
P22681 P07333
P08631 P10721
P09769 P12931
Q06124 P16581
P42224 P17948
O95198 Q53G59
P06493 P52732
Q15834 Q96AQ6
P31152 Q13480
Q9Y3C5 O75886
Q96PY6 Q9Y496
Q9UBC3 Q15910
Q9Y2U5 P45983
P45984 P23443
Q13285 P35222
P60510 Q04864
Q99972 P35555
Q00839 Q09472
P14923 O95405
Q16621 Q9ULX9
Q01974 Q14332
P14921 Q92793
O60391 Q12879
P23471 Q9NRY4
Q99466 Q96JK9
P52630 Q13547
P28482 Q8WU20
O15226 P19838
P10721 Q00610
P16885 P42680
P06241 Q13094
P10721 P19235
Q14203 P08670
P43405 P14317
Q96RU2 Q12888
Q66K89 P06400
P03372 P11474
P29375 P04150
Q15080 P12956
Q15303 P15941
Q15835 P0DP25
Q92793 Q9HC77
Q9BY67 O00560
Q9H1H9 Q10567
P54259 Q9H0M0
Q9P2R6 O15162
Q09472 Q15596
Q13239 P15498
O14908 Q9UM54
P16471 O60674
Q92834 O43924
P25445 P29350
P78337 Q13285
P17612 Q15256
P32519 Q04864
P62714 Q6VY07
P55008 P13796
P36897 P16070
P16591 P0DP25
O94762 O95985
O14713 O00522
P22607 P05787
Q00535 P21860
O75886 O60674
Q05516 P03372
P06241 P13591
Q9NZW5 P52888
Q9UNE7 Q86WG3
Q14833 P21333
O15525 Q16236
Q92835 P09769
Q96T58 Q06330
O95425 O43294
P42224 P19525
Q9Y620 Q9UJX2
P54253 Q5JSZ5
O43294 P37173
P11532 P05787
Q16288 P28482
O14795 Q14184
Q15650 Q15788
P35916 P35968
Q9NZQ3 O60879
A5D8V6 Q99816
Q13075 P84074
P98170 P15170
Q9Y490 P18084
Q13177 Q8IZP0
P29350 P20273
P62760 P60709
Q16513 P19174
P51948 P03372
Q9NQ25 O60880
Q9H0E9 P37231
P06239 Q13094
O00330 Q09472
P07332 P52333
Q99250 Q12955
Q92823 Q01484
P31749 P15056
Q96RU3 O95271
P10275 P21333
Q9UER7 P46100
Q92574 P26038
Q9Y566 O60241
P34932 O15379
Q8NF91 P68032
Q15910 Q9GZS3
Q9Y2T3 Q12959
Q9H0E3 Q4LE39
P06746 Q04724
P37023 P98170
Q9NWF9 Q9NR96
Q07021 P02745
P31146 P07996
Q13547 O43463
O15287 Q8N6Y0
Q9Y2H0 Q92796
P17252 P48058
Q96NY8 P55196
Q13118 P08047
Q5PSV4 Q9UK53
Q92793 P18846
Q03468 Q13216
Q13136 Q86W92
Q9HAV4 P68104
Q08116 Q12852
P21860 O00459
P06493 Q9Y6I3
Q5QJE6 P03372
Q92785 Q01201
O75582 Q92793
P68400 P04004
O60641 P68363
P62877 Q13616
Q13444 Q14155
P28482 P06239
Q10567 O43683
P39687 P54253
Q9UN73 P78509
P08235 P63261
Q9H939 Q99952
P50570 Q6FIF0
P46939 P68133
P62888 Q99558
P46934 P08069
P43405 P23458
Q96GW7 P09238
Q92608 P15498
P18146 P08047
O60610 P26367
Q9BRC7 Q9HCM9
Q9UKS6 Q05193
Q96RT1 Q9UQ13
Q16825 P51813
O60500 P07947
Q96L73 P10276
P07948 Q9UN19
Q9BXR6 P01024
Q9BYV9 O60675
Q06546 P08047
Q15813 P68366
P68400 O15379
Q9NS37 P51610
P04049 Q96RT1
Q969G3 P04150
P10828 Q15645
Q9HCK4 Q9NRR5
Q9UIF9 Q15361
P28482 P12036
Q04206 Q08211
Q9BTT6 Q96RT1
P09874 P10276
Q96EV8 P53365
Q9BUZ4 P36941
Q68CJ9 P18850
P12814 P12931
Q6VMQ6 Q15047
Q12933 Q9UM82
Q8N5S9 Q16566
P42680 P10721
P43364 Q8TAP6
O95996 Q9UPY8
P42229 P51813
Q05655 Q5JVS0
P02647 O14798
Q99704 Q92835
Q92833 P52952
Q13177 P08631
P35222 Q96QZ7
P51693 P00491
P21333 P07585
Q9NRD5 Q14832
Q99608 Q02818
P12931 P51813
Q13137 Q7L590
Q9NY99 O60941
P51168 Q12955
O43196 O15457
Q9ULX6 P17612
Q86VP1 Q07960
Q06187 O60331
P48443 P22736
Q13492 P53675
P00533 P25098
Q16539 Q14934
P55273 P11802
O43815 P03372
P25791 Q15555
P16871 P06241
P51452 P36507
P35241 P15311
Q15788 P10589
Q9Y463 Q16539
Q8IZL8 O14964
P49815 P19021
P21333 P09958
P10721 O75159
Q9BUB5 P78344
Q9BQY4 O95967
P18031 P08069
Q92918 P00533
Q9NRP7 P10070
P11142 O60674
O15357 P00533
P05107 Q15438
O75962 P21333
P98161 P12814
Q93009 P54253
Q02156 P16284
Q15139 Q9ULH0
P40763 P51617
P41235 Q92793
Q96CN9 Q8N6Y0
Q05655 P29350
Q7L590 Q9UBD5
O75676 P27361
Q9Y5K6 O60500
P54108 P04217
Q9NPH3 P27930
P68371 O14544
P05412 P12755
P10398 Q53G59
P03372 O14686
O95747 P36897
O60880 P62993
Q9UQ84 P43246
P54253 Q92794
Q15788 P03372
P42285 Q9NZW5
O94985 O60318
Q9P2S2 O14936
Q9NRD5 P35222
Q13885 P20591
P43694 Q13285
P49841 Q00535
P17612 Q08289
P45984 P41970
O00562 Q14289
Q02383 P04279
Q96MP8 Q15276
P12931 Q14247
P13010 Q14686
O43255 Q9GZU2
Q99612 Q96KQ7
P17612 Q04206
O60716 P22223
Q99653 O60333
O75334 Q13332
P49711 P24928
P06241 P11137
O94972 Q8TCX5
P56645 P08047
P08238 P40763
Q13885 O60260
Q13547 P11388
P48552 P19793
Q13702 P62993
Q96NW7 Q8WXI2
Q13367 P48729
P00533 P52735
Q9Y4H2 P29597
P17024 P54257
Q9H9D4 O95985
P21980 P02751
Q00535 P17706
O75676 P16220
P01100 P20823
P17480 P21675
P45973 P51532
Q9BYG4 Q8TEW0
P12931 P15529
Q12931 Q93063
Q13315 P78527
P11047 Q6VMQ6
Q14289 P22681
Q06187 Q04759
Q02790 P08235
Q92835 P24394
O43432 P60842
P31749 P42224
Q96RU7 P31751
P25445 O14727
P09429 Q5T3J3
P52943 P54259
Q15648 P37231
O00459 P36897
Q05209 P62993
P54259 Q9H2X0
P38398 Q99759
O94910 Q9Y566
Q9UPT5 Q92747
Q14566 Q8WYH8
Q06124 Q07889
P17612 P07101
P26447 P35580
P33151 P35968
P51692 Q13287
P05771 P06400
Q8IYB5 Q9HAU4
Q13490 Q13077
P19174 Q9UN19
Q92783 P52333
O14544 Q9Y4H2
Q13368 Q99250
P02671 P14543
Q05707 P16070
Q99626 Q16539
Q8IZL8 P12931
Q13387 O14733
P10644 Q92667
Q969H0 A6NE52
O75604 Q96ED9
Q16539 Q9ULV5
P40189 P23458
Q9H853 Q05586
P01730 P16070
Q92731 Q8IZL8
Q9HAZ2 Q8NI35
P52294 Q9UJU2
P40763 P29590
P55345 P03372
P00533 O15492
P35606 P53621
Q13114 P26842
Q9Y297 P14923
P08670 Q13263
O14646 O75376
Q96ST3 Q06455
P31314 P55347
Q05516 Q86YJ6
P48960 P08174
Q8NFH8 Q96SN8
O95477 Q8TDM6
P68400 Q01082
Q13885 P04075
P17028 Q5T3J3
P24928 P49336
Q8WYP3 O00499
Q96CS7 Q6VMQ6
P0DPH8 Q13287
P54253 Q6V0I7
Q9NVR2 P04049
P46934 Q96B97
Q9NRD5 Q13002
Q14683 P33993
P21580 Q13546
P31314 O00470
P78347 P42224
Q13322 P19419
Q9NNW5 Q7L622
Q9Y232 Q13547
Q00537 P36897
Q07011 Q13077
O43559 P41743
P23458 P38398
Q9BUL5 Q6UWE0
P68363 P23258
P47989 Q13410
P41279 P19838
P55036 Q9UMX0
Q92466 Q01094
Q9ULH1 Q96B97
O15399 P36507
P51532 Q00613
P54253 Q9Y6R0
Q9HCY8 Q96FQ6
O00291 P42858
P61601 P68366
O14757 P98170
Q9Y297 Q04206
Q16825 O43896
Q12933 Q16526
O15525 Q14494
P53355 Q6ZN44
P54259 P98095
Q04724 P42773
P62508 P48552
P05771 P61764
P42263 Q9NRD5
Q9UGJ1 P23258
P31749 P45985
O15535 Q9NWS9
P46013 Q13185
Q7Z6G8 P98164
Q92973 P49792
Q9UGN5 P07199
Q06547 P18846
Q9Y678 P48444
Q8IYF3 Q9BT92
Q92835 P08581
Q92608 P46109
A6NMB1 Q06124
Q99704 P05106
P25942 P24394
O60216 O60264
P33992 P25205
O75145 P10586
Q14974 P24593
Q15596 P35609
Q9Y618 P24468
Q5VVH5 Q04206
Q8IYU2 O75051
P53350 O96017
P41279 Q9Y4K3
O14786 Q13275
Q96KG7 Q86UW7
Q13554 Q01955
Q13555 Q13009
Q9P286 Q9BRK4
P02462 P22303
P13056 P03372
Q7Z6J0 Q12852
O43745 P48764
P49137 P16220
Q92870 Q06481
O43318 Q8NFM7
Q14289 Q9Y490
Q76LX8 P04275
Q9Y6K8 Q96N11
P20936 P43405
Q96L34 Q9NPB6
Q9BVJ6 P08670
P02647 P06576
Q9UBL6 Q13137
P55008 P68133
P80108 P08174
Q96PY6 P46100
Q9UQ84 P54278
Q13349 P05107
Q08999 P04049
P13671 O60502
P22681 Q96J02
P21980 P42858
P42680 P51813
P43405 Q9UJU6
O15162 Q96RN5
Q13255 Q14643
Q12852 Q15714
Q14511 Q15654
Q86Y22 P09958
Q9C0C9 P04278
P18847 P19838
P54259 Q16610
Q9BQG1 P60880
O60293 Q15834
Q96MR6 P01100
Q4KMG0 P19022
Q86UW6 Q09472
Q9NP31 P06239
Q96KG7 Q13322
P51948 Q01860
P31269 P25963
P48745 P23142
P50570 Q13838
Q9NWF9 O00206
Q8TDN2 Q14721
O95208 Q00610
Q15080 P31146
P17535 Q14494
Q99942 P36897
P00533 P28482
O75173 P02795
P43351 P19447
Q9UKS6 Q13444
P06753 P60709
P12883 Q99594
P04150 P16220
P55345 Q14686
Q92496 P01024
Q12789 O00267
Q5VWK5 P42701
Q8WTR2 P45984
O15164 P10275
Q9ULB4 P55291
Q9ULH1 P08631
P10721 P06239
Q16659 P05771
Q15942 P15498
P62937 P35613
Q8N612 O95197
P12931 Q9Y6Q6
O60239 P53779
Q8IZT6 P53350
P78504 P55196
P01133 P62993
P49335 P20265
Q9NVP1 Q13330
O95967 Q14966
P41218 P06493
Q9Y6Q9 Q04206
Q8IYI6 P35900
Q9UNE7 Q99933
Q8WUA4 P06400
Q99700 P46379
O95071 Q14974
Q13315 Q12888
O14654 O14512
P19174 P22681
P46108 P16333
Q86VP6 O75175
P16284 P27986
P51956 P15498
Q96RU3 O60749
P46379 Q09472
P51532 Q15831
Q9UQB8 O14514
Q9Y3R0 P04150
Q02763 P27986
P12931 P20138
O75376 P35609
Q15256 P27361
O60941 P11532
Q9UJX4 P36897
P49841 O14576
Q9UPZ3 P26006
P17535 P27361
P54259 O14641
Q16576 Q8NEU8
P16389 Q14247
Q8TDC3 P30291
P54253 Q9UKJ3
P42773 Q5T3J3
Q08378 Q9HD26
O75674 Q15155
P10275 P60484
Q13554 Q12879
P15498 P19235
P40424 P35580
Q13443 P26006
Q09472 P10244
Q15653 P19793
Q92688 O14980
Q07960 P68366
Q09028 Q9UK53
P20930 P68400
P11217 P23297
P50238 P54257
P25490 P46531
P06493 Q15149
Q96J02 Q16625
P29597 P18031
Q9BY84 P45984
Q9UNE7 P04626
O60437 Q93009
Q9UER7 Q9H422
P42685 P06400
O75478 Q8IYI6
O14965 P38398
P19174 Q13588
O14980 P11388
O14745 P13569
Q99613 Q8TAD8
P10276 Q99933
P43403 P51452
O96017 O15151
Q9UBF9 P12814
O00308 P31785
Q13224 Q9UQM7
Q13201 P12259
O96019 Q9Y4A5
O14976 O15169
Q9NQ66 O14745
Q9UQB8 O14910
P22607 Q92540
