O00590 Q99616
P53667 Q8TE77
P12319 Q01362
P12931 Q9NRY4
P32241 P63096
Q8NER5 P13385
P98082 P36897
Q9UBX0 O75376
Q9NQG6 P61981
Q15599 Q01970
P30518 Q5JWF2
P28360 O75925
Q9Y4K3 Q15008
Q9HBA0 Q9UKS6
P06400 P05120
P16066 P01160
Q12926 Q14576
P68402 Q9UKV3
Q13177 P04049
Q63HQ0 Q9UJY5
Q9P2W3 P62873
P27986 P20273
P50453 Q96ID5
P54253 Q9P1W9
Q9Y272 P63096
Q12967 P61225
P53667 Q9Y281
P11142 P16949
Q12929 P05106
Q15797 Q9Y3E7
Q92793 P20823
Q9UL18 Q9UPY3
P49662 Q14116
Q9BST9 Q9HD26
Q9H269 Q9P253
Q86TC9 P20929
Q92966 P06400
Q13547 Q9Y6D9
P17252 O75689
Q15596 P04150
Q8WWW8 Q06124
O75460 P49768
Q86VN1 Q96FZ7
Q15771 Q15797
Q92841 P22087
Q504Q3 P11940
Q9Y2U8 Q15796
Q07954 P02649
Q9Y4K4 Q92844
P13612 Q13477
Q8NFZ5 P21580
Q96SB4 P61981
Q96ST3 Q99583
Q9H2K8 O75460
P60484 Q15599
Q13326 Q16585
Q99972 Q9NRN5
P63151 P30154
P62987 Q99816
Q8N4C6 O14965
Q15797 Q9HCE7
P08253 P20742
P61978 P67809
P11532 P48023
O95084 Q9H0R3
Q92793 Q15596
O00254 P00734
Q15788 P28702
Q09472 P03372
P38432 Q96CN9
P06493 O15287
P35579 Q9H1I8
Q6W2J9 Q9UBN7
P68400 P49795
Q15544 P20226
P08253 P10915
O96004 P15172
Q8TDD1 P04150
Q07866 Q13387
P16284 P35222
P07339 P11717
O94925 Q9NPB6
P24158 P55085
Q99627 Q9UNS2
Q9BTY7 Q8N2U0
P11142 P63167
P25963 P09629
Q99708 Q08999
Q13467 P41221
Q8NI35 O15399
Q15477 Q8IZH2
P51948 P06400
Q15047 O60341
Q96QU8 P60709
P07996 P16671
Q9UI36 P84022
P78314 P16885
P60900 P25788
P61457 Q96HA8
P51116 Q14134
P09326 Q8TDN6
Q9UHI6 P41162
Q9BT92 P13647
Q92597 P11940
P16112 P08254
Q9Y3C5 Q9UHD9
Q96SB4 Q13243
P23297 P68133
P11474 Q9UBK2
Q6RW13 P63244
P61923 Q9Y678
P52333 P27986
P53041 Q99683
Q9NR12 P17252
Q5TD97 P11831
P31371 P21802
O75154 P57735
Q12933 Q15628
Q8TD19 Q9Y5B9
Q14012 P0DP25
Q9UNZ2 P55072
P48048 O14745
Q15596 P10275
O60869 Q13133
Q9Y2X7 P42858
Q9NX74 P07814
P18848 O43293
O14925 Q99595
Q5T124 Q8IYR0
P26006 Q14192
Q15628 Q13546
Q9HCU9 P34932
Q99816 P10275
P11464 Q9BVJ6
P50570 P19801
Q07869 P48443
P49841 P41236
O00625 Q14938
Q13200 Q8WVY7
P01024 P27918
P51159 Q5T3J3
Q9UI14 P61586
P51532 P52630
P14136 P08670
P49675 Q05469
P21673 Q7L5N1
P15813 P27797
P01589 P14784
Q16637 P22087
Q02779 P60953
Q13480 P07949
Q9UBC3 P26358
P08651 Q9P0L1
Q8TAI7 Q13485
P26885 P02747
P45983 Q9ULV5
P54762 P98172
P06753 P68133
Q92585 Q92793
P54253 Q9Y3S1
Q9H0F7 O75915
P22455 P08620
Q15262 P28827
Q15366 P21333
O00141 P46934
P10515 Q15120
P11362 Q8NFM7
O15350 P45983
O43353 P25942
P20719 Q15672
Q9ULZ3 Q96P20
Q9Y216 Q96QG7
P07333 O15357
P06748 P24941
Q9Y6B7 Q9UPM8
Q8WXG6 O14763
O00151 P35609
Q04637 P60842
Q13158 Q9GZR7
Q6XZF7 Q9Y2A7
O15018 P01034
Q92793 P10275
Q9UBW7 P35637
Q71F56 Q9UHV7
O94941 P55072
P22748 P02730
Q96D09 P30988
P19174 P09327
Q13614 P07196
Q8N8S7 Q9UQB8
P20042 Q9NR50
Q13352 Q13330
P51681 P08754
Q70IA6 Q15208
P28482 P54829
P60510 Q92620
Q16363 Q9NPI1
Q9Y5X3 O15360
P51153 Q13485
Q09472 P20823
Q13309 P61024
Q01968 Q00610
P13807 P46976
P32969 P23396
Q8NFP9 P13861
Q9H1X3 P62873
P31947 P23588
Q13627 P31946
Q96FX2 Q9UGK8
Q14573 Q14643
Q12929 P68133
P36957 Q13045
Q04206 Q13526
O94941 P51965
P13051 P15927
O75553 Q14114
O43639 Q16513
O43809 Q16630
Q9UQM7 Q15078
Q6QNY1 Q6QNY0
Q9P0L9 P19429
P30154 P08758
Q96I24 Q96PU8
Q9NXR1 P23258
Q03013 Q04724
Q99961 Q9H788
Q86UW9 Q86Y01
O60763 Q06547
O75909 P24928
Q14451 P07949
Q6ZRS2 Q86X55
Q9Y6Q6 Q13191
Q9NRD5 Q9Y624
P07333 P20936
Q9UNY4 Q15797
Q02556 P14316
O75553 P98155
P28482 Q9H8Y8
Q7L2E3 O75376
O60232 Q9BVI4
Q15796 O15350
Q9UIF9 O60264
P19012 P35900
P84022 Q8TEW0
Q9NP98 Q14315
P14555 P18054
P50553 Q09472
P21860 P15941
P04637 Q06609
Q92597 P39023
P01116 P10415
Q9NRR5 P54253
Q99650 P23458
P40937 Q7L5N1
Q99755 P62330
O95831 P42574
O00327 P35869
O94759 Q9Y210
O14929 O15105
O14939 P41240
P63104 Q13469
Q8IVH2 Q9H334
Q08945 Q99417
O43184 P24593
Q99965 P21926
Q15672 P10071
Q15181 Q13432
P61626 P02788
P48436 Q93074
Q14974 P55060
P48443 Q6UWE0
Q12824 P17676
P40692 Q14134
P06401 Q05086
P12931 P15941
O43914 P43403
Q9HCU9 Q9UK53
P31146 P60709
P84243 Q9Y5B9
O43294 P04150
P19784 P67870
P10828 Q9Y6Q9
Q15102 P43034
P05060 P27448
P36873 P63104
O43747 P08247
P54132 P40692
Q92831 P24385
P62877 P63208
P49757 P05771
P68363 P27986
P27361 Q12967
O15169 P84022
P26447 P50579
Q15102 Q9Y3C7
Q8WVM7 O15198
P28328 Q04724
P46527 P33993
P52566 P15311
O43236 Q99719
Q05193 Q9Y3C7
P08519 P27824
P10276 P29590
P84022 P98177
Q9NVC6 Q96HR3
Q9NPH3 P27930
O15151 P31947
P50570 Q6FIF0
P24941 P84022
Q9H1J1 Q9UBU9
P12643 Q04771
P17081 Q9BYG5
Q9NY61 O43293
O75928 Q8TAD8
Q9P2K3 Q9Y2I6
Q9P2E8 P01730
P20273 Q13094
P57796 O60840
P49768 Q04721
P00533 P11171
O75940 P14678
Q5RKV6 O95396
Q15596 P41235
P10643 P01031
O15392 O14980
P63104 P05114
P49841 P31751
Q15019 Q15038
Q01780 Q96B26
Q02241 P68133
P37173 O00459
P20827 P29320
Q9Y2I2 Q9HCJ2
Q9NWF9 O14933
P17482 Q09472
P50895 P11171
Q6IA86 O60674
Q71DI3 Q9NPI1
Q92930 P68366
P29466 P47712
P01033 O94762
Q9NQX3 O43307
P03372 P08069
O75925 P08235
Q00688 P67870
P61952 Q9UKY1
P04629 Q96EY1
Q8WXE9 Q9UBC2
Q96J77 O43399
Q07954 P05067
P12544 P26583
P50454 P21926
P63146 Q13432
Q16695 Q13185
P35250 P10644
P17181 P43403
Q15596 Q07687
P28482 P50548
P54257 P08670
P52294 P40763
P11473 P55055
O75533 Q15797
P62826 Q99932
P61764 Q96C24
P12931 Q9Y6Q6
Q9NRW3 P04278
P48039 P21333
P25963 P62837
O43707 Q9UQM7
Q92624 Q96ES6
P12004 P30307
P50222 O00295
Q9P2S2 O14936
Q01085 Q16637
Q9BZE0 P35222
P28482 Q16828
P45983 O00418
Q08999 P35232
Q9NZR2 P05121
P09466 Q5T3J3
P08581 P21554
Q9Y2I6 Q9BUY5
Q9UBL9 P51575
Q03111 Q9UHB7
Q9UBZ9 O60673
P62714 Q6VY07
P31749 P18031
P07948 P06493
Q9BQG1 O00445
Q92696 Q13873
P78536 P26045
Q9BW71 Q9NUQ8
O43252 Q96I34
O95400 P06729
Q13177 P60953
O00238 Q9UNE7
Q9Y5B9 P29084
P40692 Q96NE9
Q13555 P35270
Q13813 Q9Y5U2
O43908 O43914
P49023 P16581
Q13464 P53667
P28223 P15104
Q02094 P02730
P63272 P13010
P01730 P16070
P06400 Q09472
P98066 P16112
Q9UHI6 P62316
Q9ULB1 Q8N2Q7
Q9H0H5 P52757
O43829 Q9ULJ3
P06400 P15172
Q8WTS6 Q15545
P04049 P04150
Q32NB8 O95166
Q8IWV1 P62993
Q7Z3T8 Q15075
P98095 P53420
P51617 O43353
P43364 Q96CB9
Q02383 P17252
O43439 O75376
Q15788 P55345
P07477 P08697
P63165 P11388
P10828 Q15642
Q6WKZ4 P20338
Q99972 P02792
Q9NTK1 Q15834
Q9Y620 Q9H8Y8
Q5RKV6 Q06265
Q86Y01 P62993
O00268 Q15545
Q07817 P02489
Q8TEM1 Q15654
O43734 Q13114
Q9UI14 Q96HA8
P00533 P28482
Q05586 Q16352
P42566 O14964
Q86YM7 Q9Y566
Q92558 P61160
Q9UEF7 P08069
P61981 P05771
Q9HBI0 Q13418
P49137 Q13151
P40937 P35250
P05771 P26010
P11940 Q15365
Q96PN7 Q92793
Q99728 Q9NPI1
P22607 P42224
Q8WU20 P62993
P54253 Q99700
Q9Y371 Q13443
P10828 Q15648
Q9HAU4 Q15428
O60725 P61586
P98082 P37173
P11597 O15145
Q9Y333 P62316
Q8N668 Q13617
P06239 P43628
P35348 P35368
P68400 Q13351
P20340 P26374
O75955 P06241
Q99626 P20823
P05412 P40763
P24941 P12272
Q15717 P39687
Q9Y5U5 Q9UNG2
Q12933 P48552
P20963 P43403
O95197 Q9NQC3
Q9UGI8 Q9Y490
P08754 P50052
O14641 Q9BXS5
Q99547 P52888
P43250 O95084
O43521 Q92843
O60674 P19235
Q8WYH8 Q09472
P61163 O15020
P54852 Q99572
O15524 Q08881
P82933 Q9BQ04
Q8N6Y0 Q9Y6N9
P25205 P42224
Q71U36 P09543
P12931 Q05513
Q14684 O15116
P63104 Q86X27
P25063 P07948
P38159 Q9BTL3
Q13485 P61244
O43542 O43502
Q12824 Q01201
P55036 P15172
Q13277 O43581
Q03113 P53041
P05362 P08195
Q9UJY5 Q00610
O00401 Q8TF74
P78371 P60709
P61296 P17612
P43026 P27037
Q9UHD2 Q12933
O15162 P03973
Q96L34 P31946
Q9NV56 Q9UK53
Q8IYJ3 Q9ULB1
P06400 P38398
O60674 Q9Y4H2
Q16665 P08047
Q6P1K2 Q9Y3C7
Q9NWT6 Q8WXK3
P61289 Q7Z3B3
Q92542 P49810
Q15459 Q9HCE7
Q04206 P40763
P24928 O00267
Q96D59 Q9BQD3
P61981 O14974
Q4KMG0 P55291
P35240 P05556
P17252 P49802
Q9HC98 Q7Z6G3
Q92824 P23229
Q86VF7 Q08043
P62877 P24385
Q9UKY1 Q9H4I2
O14920 P36897
P0CG47 P10636
P26599 Q96PU8
Q9UBP5 O96004
Q8NFP9 Q13873
Q15438 P68133
Q13485 Q49AG3
Q8TDD1 P03372
Q14184 P61764
O95696 Q9P2H0
P48039 Q15084
P63104 P19474
Q9UI26 Q969T4
P42224 Q92793
P14317 P42574
Q9NZ81 Q9H190
P62491 Q12846
P43694 P52943
Q9HC77 P23258
Q96GD4 Q12788
P08254 P07585
P08887 P26441
P61218 P19388
Q13438 Q9GZT9
P30291 P68400
Q15669 P36897
Q9UER7 Q99816
Q15038 Q96GG9
Q05516 Q8N5W9
P61970 Q7Z3B4
O96017 O60934
Q15599 O43707
Q9BUH8 Q9H0I2
Q13573 P35609
Q05655 P05107
Q15637 Q01844
P30419 P06241
O15482 Q12929
Q9H0R8 P41145
P28482 Q07820
P12004 P26358
O60271 Q16539
Q99750 Q5T681
P08670 Q9UGJ1
P19838 O15519
P13686 O14737
Q9NVW2 P25791
P54253 Q15032
P20226 Q9P0U4
Q86XT2 O14964
Q9Y2W2 P08670
Q9Y3Q8 Q9UK33
Q9BUH8 P15622
P54259 P28799
Q14511 P16333
Q9BUJ2 Q9H4D5
Q02539 P24522
O43257 P04637
O60500 P07947
O75934 P03372
P04049 P32121
P07942 P12109
O14786 P49763
Q14722 P16389
P36956 Q92731
P62508 Q92786
Q8N2W9 Q13485
P04637 P20023
Q92466 P23025
P06396 P60709
Q13224 Q13555
Q8NFH4 P36897
Q07817 Q9HB09
Q7Z465 P55789
P51116 Q15834
Q7Z3B3 Q15834
Q9NP31 P06239
Q13112 P24941
P29373 P30281
Q86SQ9 P28300
P03372 P51843
P26678 O14983
P18031 P51692
P10275 P03372
Q13107 P19474
O00231 P26641
O00571 P37198
Q9NPI1 Q16695
P43351 P19447
P10275 P12956
P63104 P10636
Q9ULX9 P35452
O60318 P25205
P41220 P0DP25
Q96RI1 Q15788
O15360 P06493
Q12933 Q02223
P98164 P80188
P09960 O15145
Q9Y6K1 O75530
P35269 P29084
Q9Y6X2 P52926
P08311 P48061
P40198 P12931
Q9NZV8 P62166
Q99102 P04626
Q9UI36 O75376
P62263 Q16594
P31946 O75494
P03372 Q99966
Q14393 P30530
P02462 P05067
P23297 P26678
P28482 Q05469
Q9NQ87 O96004
O14733 P45984
Q15102 Q9GZR7
Q92854 O43157
Q9UK53 P12004
Q10567 Q00610
Q15654 Q9H5Z6
P61981 Q14161
Q01892 P45983
P07307 P07306
Q9BZ72 Q96A23
Q9HB71 P63208
P01906 P01730
Q15582 P02751
Q9UBY0 Q13813
P42574 P07948
O75689 P19338
P49757 P05107
Q9Y2Z0 P06703
P68400 O14529
P13010 P29597
O14964 P46934
P08651 Q96J77
P35222 Q8WVC0
O95059 O95707
P63165 O75030
P12314 P02743
P17252 P30679
O14745 P48764
P52294 P09132
Q8IUD2 P20340
Q15633 P19525
P62979 Q15796
Q9Y333 P62304
O43426 P29323
P08670 Q9GZT8
Q8IV36 Q96D15
O60763 Q92538
O94916 Q9BZS1
Q05925 P05412
P51955 Q9BV73
Q92793 Q9UH73
P09012 P26599
O75593 P84022
P00734 P02671
Q9UHB7 P50750
P06493 P02545
P05198 Q9NR50
P55212 O76094
P48023 P15311
O75487 P39060
P30411 P12821
P68104 Q9HCU9
Q9Y3F4 P62318
Q01844 Q9H467
Q05516 O14526
P01033 P03956
Q96LC7 P21333
O14807 Q12967
P51572 P63261
O14492 P52333
P21926 P15391
Q05516 P20042
Q9NZU0 P11362
P46527 Q92905
Q9BT92 P02538
Q99972 P29401
O15259 Q14315
O95067 P49736
Q15700 Q9ULK0
Q9H3P7 Q14789
Q16820 P01303
P05771 O14920
P23458 P42226
Q09472 P17542
Q01844 P62244
Q7L5N1 Q9Y4P8
P20337 P0DP25
Q5JVS0 Q9Y6X2
Q12791 P19440
Q9UK45 P62310
P08727 Q8N6Y0
P48059 O60711
Q13042 Q13257
Q9Y613 P68133
P17612 P49840
P57073 Q13285
P16870 Q9BVJ6
Q15797 O00231
Q9BPY8 P11831
P25942 Q03135
O14495 P56945
O14508 P16471
Q5VST9 Q9UKX2
P68133 Q13813
P38936 P62820
Q13156 P27694
P21802 P21781
P15336 P68400
Q16695 P49736
Q9NV56 Q9HAF1
Q9Y3L3 P46108
P41240 Q8TD08
O14807 P15056
Q96SD1 P49959
P02787 P27824
Q9Y5K6 P52907
Q86Y01 Q04721
P59998 O15511
P31271 O14770
Q7Z6J0 Q02779
P54259 Q99973
P47211 P22466
Q8WUW1 Q96F07
O15162 Q16526
P27658 O95967
P51617 Q9BUZ4
P06241 P32927
P00747 P09429
P49841 P35222
Q13795 Q13485
Q9Y3F4 Q9H840
Q96J02 Q8NER1
P45983 Q9NS23
Q15648 P23771
Q13291 Q06124
Q15014 P06400
Q9Y263 P04054
Q13368 Q8NC60
P43364 Q8N490
Q8TEQ8 Q07326
Q8WWW8 P07948
Q92496 P01024
O60706 Q14654
P08962 P21926
O43147 Q96B86
Q9C0D5 Q13224
Q07889 O00499
O43707 P05556
Q14680 P20700
O75154 P62491
O60716 P15941
O15379 P56524
Q92841 P17844
P09693 P04234
Q9H427 P31947
Q9HAT0 Q15506
Q16514 Q10570
Q9UEW8 P55011
P36404 O43924
P51692 P42229
Q9NR28 Q13490
P61981 Q8ND76
P63104 P15056
Q92686 P0DP25
O00165 P14317
O75197 Q9H461
Q9GZX5 P38398
P60709 Q6VMQ6
P29474 P30556
Q09472 P48436
Q03468 P28715
Q6EEV6 P50213
P27986 P14778
P17752 P42858
Q92793 P48443
Q15038 Q9H0X6
Q13480 P27986
P45985 P21333
Q9BUZ4 Q8TD31
P42574 P06400
P01042 P02792
P46527 P31946
P08246 P03973
Q9NVC6 P04637
Q8TAX0 P36897
Q99933 P08581
Q00403 P24928
O14543 P19235
Q12972 Q5RL73
Q9Y3C5 Q9H0M0
P24158 Q04206
P54753 P34925
Q13485 P36897
Q99972 Q9BX51
Q13393 P60709
P01229 P04899
Q9Y2C9 O60603
P08603 P11215
P24928 P55199
P13631 Q15466
P63211 P08100
P33240 Q9NRR5
Q9UJW3 Q9NRX4
Q16520 P80217
Q9GZV9 P78562
P63272 O43719
O60462 O14786
P17535 P01100
Q15653 P19793
Q9UER7 Q99683
P48436 Q13285
Q15024 Q06265
Q16539 P05787
Q96ST3 Q06455
P10827 P16220
P43694 Q8WW38
P28072 Q9Y244
Q13137 Q14296
Q9Y383 Q6VMQ6
P05106 P08123
O00470 P20719
Q02156 P28482
P10275 P12931
P12319 P19823
Q9ULK0 O00423
Q15744 P06400
P26358 Q15910
Q96IK5 Q99816
Q13315 O43324
Q05516 P10276
P0C1Z6 Q96JC9
P04637 Q15796
P04792 Q04637
P43405 P15391
Q9Y6W6 P27361
P28799 Q96AQ9
P00387 P99999
Q12851 Q16584
O60506 P21579
Q86VP6 O75175
Q9NQT5 Q92945
P21333 P04278
Q02446 P08047
P63104 P30307
Q13332 P23469
Q03113 P17252
P00491 Q5RL73
O14777 O95229
Q6ZVK8 O95544
P61981 O14639
P51808 P06127
Q16539 P47712
P14598 Q01130
O43541 P31273
Q8WYK2 P17535
O95630 P13196
P05783 P05787
P67775 Q13541
Q9NZN4 Q96CW1
O60826 Q99829
P54253 O75376
P45973 P23945
Q13114 Q8IUC6
P22888 Q5JWF2
Q8NHY2 Q96FS4
O15162 Q9Y272
P10398 P10301
O95477 Q8TEU7
P09936 P83916
O43791 P52945
Q99717 Q04771
P05771 P55042
P14555 P04054
Q14289 P05106
Q99618 Q13616
P53350 O43683
Q9UH92 P60520
Q9Y678 O14579
P22314 P16455
P84022 P17676
Q92633 O15085
A0A5B6 A0A1B0GX56
Q14442 P37287
P07384 O75629
P07948 P42680
P62280 Q99558
Q9H5X1 O76071
Q9UNE7 Q00613
P12830 P26010
P06401 Q9BX66
P45983 P35568
P59665 P02746
Q96KG7 O75643
P02458 P21941
Q12888 P19838
Q8WXE1 P27694
P61981 Q9Y6A4
P01112 P30556
P28482 P01100
P42574 Q07820
P00750 Q07954
Q8TDR0 Q9NRI5
Q15365 Q96PU8
P05783 O14964
P78543 P31273
Q9UNY4 P09651
Q8N2W9 Q15796
O75689 Q05513
Q02556 Q9HAU4
Q9NP84 Q13114
P61247 Q9BV94
Q9Y6X8 Q9H4I2
Q8N2W9 Q13547
Q9Y4K3 P61088
P25963 Q9NYR9
Q07866 Q6UWE0
P78559 P68366
P29350 P13688
P24855 P63261
P32004 Q96S59
P04632 P62879
O15162 Q6UY14
Q96J02 Q99962
P06400 P49715
Q8IYI6 P11233
P15291 P68366
P17096 Q92793
P51681 P49407
Q99613 P47813
Q99627 Q93034
Q16543 P31948
Q96EA4 Q9P2H0
P25205 P24941
P54259 Q93062
Q92793 Q96JB5
Q15628 P53355
Q03164 P48023
Q05066 P10275
Q13571 P08729
Q07157 P68133
Q13347 P03372
Q15700 Q13224
Q8WZ42 P02511
P50281 Q15726
Q13485 Q01082
O00623 P40855
P26718 Q29980
Q13156 P35244
Q96FN4 P53041
O75629 P06400
O43318 P84022
P27361 P16949
P45983 Q8WYK2
P26012 P06756
Q96LC7 P29350
P16871 P51692
Q16537 O15198
Q9Y608 Q13045
Q05329 Q02156
P63010 Q6ZU52
Q9UHJ3 Q8IXK0
P29323 P55196
Q96T58 O14933
P05109 P68366
P54253 P63279
O00401 P16333
O43679 P61968
Q14289 P46108
Q03112 Q13547
O60512 Q9NXU5
Q9NTX7 P36897
Q12852 Q16584
P17028 Q9P2H0
P09104 Q00613
Q99836 O43791
P98164 P02768
Q96GW7 P98095
P61981 Q6UUV7
Q8IZ52 O15198
O60684 Q14974
P05129 Q92686
Q13224 Q9UQM7
P84022 Q13555
Q9ULX6 P42166
P07910 Q96IZ5
O75528 Q9BRR6
P20702 P01024
P17787 Q15822
Q99569 P49768
P33176 P27348
P51693 Q03013
P20618 Q99436
Q07820 Q07817
P61981 P04637
Q8N668 Q9H0A8
P63244 P40763
P30086 Q9BTT4
P35499 Q12959
O15357 P08581
Q01844 O00160
P04632 P11802
Q02535 P13349
P51946 P19447
P54257 Q9BQD7
P21781 O14786
P18827 P10145
Q09472 Q04206
P51668 O15151
P16871 P52333
Q9NZQ3 P27361
O43318 Q7Z434
Q08881 Q06187
Q92466 Q01094
Q86WC4 O76081
Q99750 Q9H7H0
P04637 P29320
P43304 P04075
A5YKK6 Q9UFF9
P48436 Q14974
Q9UJ70 O15198
Q9Y4K3 P0CG47
Q14146 P20700
Q15796 Q96S59
Q16891 Q9UH62
Q15633 O75569
P61981 Q8TBC3
P26583 P27695
P11142 O75528
P50552 O00308
Q6VY07 O75379
P63313 P28289
Q15648 P55055
O75807 P05198
P48634 P47897
Q9BZ71 Q14289
P45985 Q99558
Q9NR55 P18847
Q6W2J9 Q99829
Q96L73 P19793
Q01844 Q15906
Q9Y6W5 P62993
Q99459 Q13416
P08670 Q13426
Q9UBF9 Q14315
Q9P2W3 P62879
O94910 Q92625
Q16186 Q99460
P56537 Q9BWH2
P12931 O15117
P63098 Q99683
P51617 Q16539
Q03395 P23942
P42338 P27348
Q04206 Q9UHD2
P30556 P25098
P46109 P17181
P10155 P19474
O00231 Q05516
P50750 Q12933
P12931 P18433
P54727 P54252
Q12802 Q03113
O60674 P07332
P47756 Q9BYC9
O95235 P20340
Q15833 Q16637
P15153 Q13485
Q13509 Q8WWQ0
Q13114 Q99558
Q96S55 Q9HCU8
Q9Y4H2 P24394
P17676 P09429
P29372 P19793
O95257 P38936
Q15047 Q96HS1
Q15327 Q8WZ42
O75525 Q9Y580
P09958 P56817
P24941 Q02535
Q7Z478 Q96BT3
P08473 P18509
Q13753 P13497
Q13873 P12644
Q96CW1 Q92609
O14964 Q9NRR5
Q15853 P38398
P07711 P39880
P09238 P14780
P42574 P56945
Q06830 P58004
Q92831 P33076
P26368 Q9NVV9
O95150 Q93038
P49137 P63104
Q07960 P42768
P37173 P17813
Q9NPC2 P31946
Q13351 Q12824
P06401 O15164
O75530 P38570
P55055 P63279
P19012 Q5T5P2
O15399 P35222
Q96QD9 P04278
O75553 Q06481
O94992 Q04206
O43426 P62993
P32927 P42224
P04899 P21554
P52655 P35269
P52434 O15514
P52907 Q96B97
Q99706 P17693
Q92793 P04150
Q15669 Q5T3J3
Q7Z6A9 P29350
P55327 O43399
Q8IU80 P02452
Q05655 P63104
Q15464 P43403
Q13571 Q8IZ07
O00212 P36897
P63104 Q9UDY2
P49790 Q92973
Q9Y3C0 Q9Y383
P12956 P09017
Q9NWQ8 P41240
P20933 P11717
Q9ULT8 Q8N6C5
P68400 Q9BWD1
Q15038 Q8N1L9
P17252 P10721
Q9Y5Z4 P42704
P10912 O60674
Q9Y4X5 P68036
Q13177 Q9BX66
P04049 Q96RT1
P27987 P61289
P12931 P16671
P51116 Q9NQC3
Q15717 Q92688
Q9H093 P36897
P84022 P05388
Q9UBU9 P46821
Q86VP6 P62877
P23511 Q13285
O14788 P08254
P30154 O60674
P12314 P04196
P12270 P49790
Q9HD36 Q07812
Q96EV8 O95295
P84022 Q05516
P35638 P18848
Q92609 P60520
P42229 Q9Y618
Q96SB4 P04553
P10124 O43765
P16220 Q13627
Q14512 P98160
P56945 Q14185
Q02750 P19419
P42574 Q14116
Q9BU40 P12644
P84243 Q96KQ7
P26641 O95544
Q15645 Q9NRQ2
O43426 Q96B97
Q8TDY2 Q14289
P49146 P01303
P28799 P08246
O14776 P11021
O43292 Q9H490
Q15047 Q99624
Q15645 Q53HV7
Q16825 Q92667
P28072 P22087
P45984 Q00613
P63279 P11166
Q9NRG1 Q96G04
Q15149 P23229
P42680 P16471
Q9GZZ7 O60542
Q92963 Q15796
P10589 Q96JE9
Q13322 P54762
P53618 P41220
P37173 Q12931
Q9BY67 Q13368
Q9NQI0 Q96S59
P46098 P27824
Q9UPT5 Q92747
P38398 Q14192
P27824 P04114
P63165 P01100
Q13480 Q07021
P49798 P04899
Q9UBD9 P26992
Q9UBQ5 O15372
O14981 P20226
O14599 Q66K74
P28482 P35568
O96004 P15923
P49023 P12931
Q8NFH4 Q8NFH3
P28482 Q15796
Q16821 P26678
Q9H3Z4 P13569
P17081 P53618
P03951 P07359
Q96KS0 Q16665
Q92932 Q9NRR5
P04406 Q99653
Q8IY31 O15066
P12525 P61244
P26641 P12081
P50552 P42768
Q13547 Q9Y230
P52961 P01127
Q7L8L6 Q15834
P22105 P49765
Q92905 P14174
P23467 P08581
P13631 P84022
Q99952 Q13017
Q9UBF2 P53618
P62424 Q96A33
P21333 P07359
Q13363 P06400
O43150 P84085
Q9BX69 Q9Y239
Q92597 Q00839
Q9GZR7 Q9Y2X7
Q9HCE7 Q9UNE7
P62807 P21980
Q9H0E9 P37231
Q86TC9 P35609
P20226 P25208
P61981 P22681
Q13177 Q96B97
P49286 P27824
P36575 Q93091
P61981 Q99459
O00626 P19320
P21453 P09619
Q13618 P24385
Q15652 P19793
Q01844 Q13601
Q9H8E8 Q16527
P54257 Q96SN8
O95219 P09619
P49848 Q04206
Q96LR5 Q9NV58
P21673 Q9BVJ6
Q9Y6J0 P48454
Q9Y253 P63167
Q9UBD5 Q99741
Q92793 Q03164
P28476 P46821
P41240 P07948
O75376 P29590
P35372 P21333
O43823 P17844
Q03181 Q15466
Q9Y3C7 Q9H1I8
P28482 Q07666
Q13643 Q13683
Q9Y5A6 P57086
Q04771 P57735
Q8TD16 Q13561
Q03519 P17693
Q12923 P08138
P07947 Q99704
Q12933 P01375
Q9UI14 P20340
Q14511 Q15942
Q15797 P55316
Q14500 Q92796
Q15904 P69905
P11309 P34896
Q9Y2D8 P12814
Q13526 P19784
Q92879 O75674
P22681 Q9Y4K3
P35900 Q9Y2J4
P21583 P04141
P52798 P45985
Q99952 P42680
Q13332 P00533
P22001 Q14005
P04216 P06241
P12110 P02751
P63244 Q01959
Q15011 P49768
Q16621 Q92793
P31943 Q09161
O14649 P62258
O95251 Q13415
Q9Y2K7 P84022
P49662 P05067
Q8IWU2 Q15078
P49593 Q14155
P29350 Q01362
P03952 P01042
P51617 P63165
P78536 Q14192
Q8N3R9 O14910
P49770 P16333
P48552 Q8NHQ1
Q14203 P52732
Q8IU60 Q92900
Q13322 P35968
P06493 P52732
P12830 P28827
Q9NW38 P36897
Q13444 Q8TEJ3
P45379 P09493
Q13873 P04003
Q9BWC9 P26641
Q14152 Q04637
P40933 P14784
P05408 P16519
Q9UII4 P20248
P40222 Q16623
Q99829 P61081
P21246 O94864
P23469 P07947
Q15573 O15446
P98164 P11684
P61981 P27348
Q5FBB7 P30153
Q9Y490 P05556
Q6S5L8 P62993
Q13535 P13010
Q02363 Q13432
Q07955 P23511
Q8IZH2 Q13310
P27361 P07948
O43255 Q99708
O75553 P46108
P55211 Q07817
Q92599 O43236
P33151 P23467
P34998 P55089
Q13705 O14793
Q66K89 P04637
O94985 O00139
P42574 P19525
Q9UBL3 O15198
Q14994 P27816
Q8WUW1 Q92558
P51843 P11474
P12931 P56945
P23511 Q15853
