O43561 Q13239
P12643 P50553
P50281 P45452
P05109 Q9H0T7
P28065 Q15596
P05107 Q15438
P14778 P01584
P12757 Q14112
Q9Y3M8 P08238
Q9NQB0 Q09472
P35813 Q13936
Q12866 P15498
P38432 Q96CN9
P52735 P22681
Q9UER7 Q99816
P51693 Q9UGL9
P21673 Q9BVJ6
P57729 Q13485
P35080 Q9BQD7
P68400 P11473
O14654 Q05513
P21453 P08754
P28360 Q04724
O60934 P38398
O75791 P10721
Q6IA86 P23458
P28223 P78559
Q9BUH8 O60941
Q13485 Q02078
P54284 Q13936
Q9NZ81 Q9NQC3
Q00013 Q9UNE7
Q12824 P04637
P61289 Q6ZVK8
Q9ULZ9 P01375
Q9NP62 O15379
Q93034 Q9HCE7
Q13501 P60520
Q14289 P22607
O94907 Q99750
P04626 P04439
O00238 Q16671
P54259 O95967
Q9UJW9 P15927
P48995 Q13873
P02647 Q03591
P53618 O94972
O75582 P62805
Q9UBE0 Q9UBT2
P15498 P84095
P02679 P00488
P12757 P78344
P51843 P37231
P41134 P13349
Q71SY5 P49336
P26641 Q96KR7
O95989 Q9H0T7
Q13671 P62070
Q13309 P20248
Q8IYB3 P35659
Q9UBZ9 Q9Y253
Q5TCQ9 P60484
P20042 P05198
Q12962 P03372
P00451 P27797
Q9NWT6 Q8WXK3
P53667 P63104
Q92956 Q13114
P06241 P35222
Q15047 P49888
P30679 P08172
Q8WYA1 Q99814
P51617 P01112
P04406 O00231
O00170 P27540
Q12959 Q9UM54
P13010 O14746
Q9UNI1 P05814
Q13018 O15496
Q7L576 Q06787
P78337 Q13562
P49757 O94973
P45984 Q9P2H0
Q6UX01 P31025
P00742 P10646
O75563 P36897
Q92574 P27348
P06241 P16410
P41134 Q06455
P22681 P06239
P60484 Q6P0Q8
P27361 P05787
P26367 Q8NI35
Q14680 Q12972
Q8IW41 O00418
P49023 P23258
Q9HCL0 O75553
Q13424 P46939
P16144 Q9UQC9
P61158 P60953
Q15761 P01303
Q96S55 P49005
Q9UL40 Q9HAV4
P47928 Q02535
P04183 Q9GZT6
P06213 P02765
Q05193 P60880
Q9UK55 P00742
P49848 Q96B97
P24588 P17252
O15379 P29374
O60494 P27352
Q92608 P46109
O00206 O60602
Q13571 O95208
P30154 Q16537
Q96AJ1 Q9BW66
Q13326 Q14714
Q96MH2 O60563
P63244 Q05655
Q13275 Q8TBE7
P33992 P15927
Q12852 Q70Z53
P61981 P27986
P07384 Q15078
Q9BQY4 Q9NYH9
P00533 P31151
P00441 Q08209
Q9UBW7 P12757
Q12791 P78559
O94875 Q9H2E6
Q9NQ87 P84022
Q8ND90 P41743
P17676 P35638
P63104 P15056
Q15427 Q13435
Q15038 O95405
Q8NCW5 P02647
P45973 P08865
P51116 Q9Y2J4
Q9NP85 Q9Y5K6
Q9NZ42 P49810
P78527 Q05655
P04839 P46940
P21333 P04278
Q9BQ95 Q13485
P30154 P35613
Q8IVL1 Q8WYH8
Q14160 Q15654
Q92597 P13010
P07737 Q13432
Q969K4 O15198
Q8TES7 Q8N6Y0
P06858 P27797
Q9H6T3 P36897
P06729 P20963
Q86V81 Q9UJU2
O14980 P52594
O14618 Q02410
P08670 Q9GZT8
O00548 Q9UM47
Q13568 O14980
P57729 P36897
O00560 P34741
P29350 P12931
P25092 Q02747
O75586 P09874
P68431 O43463
Q14289 Q05655
Q9BVL2 P37198
P23528 P54253
P49662 P49768
P27361 Q93045
P43250 P25101
P16157 Q13813
P49585 P60709
Q9UBU9 P78559
P52824 P61586
P05783 P11021
P09661 Q09161
O43516 P42768
O60239 P53779
Q9H0E9 P37231
O00548 P48745
Q8IUX4 Q9HC16
O43525 P0DP25
Q15669 Q5T3J3
Q15311 Q96CW1
P11166 P27105
Q8N556 P05771
P21453 P08908
Q9Y698 Q92796
Q13753 P13497
P26367 P20226
Q15648 P11473
Q09472 Q10571
O75154 P18085
P22607 P05787
Q14157 O75051
P09327 Q8IYF3
Q99689 Q9UQE7
Q96T60 Q13426
Q15744 O43166
Q92963 Q5T3J3
P28482 P28562
P13010 P24928
P31749 O43521
P20273 P15391
P63104 Q00536
P31947 P04150
O15525 P35452
Q9BRV8 Q14164
P01112 Q9P212
Q9BTE0 Q15797
Q15233 Q13526
Q6EEV6 P05549
O60282 O95295
P17480 P20226
O60566 Q02224
Q13526 P23443
Q15750 Q12933
Q9Y6B2 P14373
Q12933 Q96EK7
Q15771 Q15797
P24158 Q04206
Q9Y2I6 Q7L590
Q9NVE4 Q8N6L0
P61956 P29590
Q06455 P54259
Q9HC98 P50613
Q8WVD5 Q9HCE7
P23511 Q92624
Q99985 O14786
Q2M1Z3 P36897
P54198 P23759
P20936 P08133
Q05193 Q99961
Q9H4G0 Q14980
Q09028 O43463
P68431 Q9Y294
Q05655 P05198
Q03167 P05111
O75643 P31946
O00308 P05549
Q96HB5 Q99750
P14314 Q7L5D6
Q92956 P03372
P10275 P32780
Q96PY6 P49815
Q9UKV0 P56524
Q8NBJ7 O95405
O43524 Q09472
Q12933 Q15306
P29120 P10997
Q16667 Q00526
P54259 Q9BQ66
Q96IZ0 P0C1Z6
Q99689 O14530
Q16363 Q5T3J3
P61956 Q9UBE0
O14682 P36897
P08473 P18509
Q9UI14 P62070
O75145 Q92729
O00401 P60953
P27361 Q00613
Q16637 Q13432
Q96SZ6 Q00535
Q9ULV8 P12931
P84022 P24158
P24928 Q15424
Q9BT78 P04637
P10242 P17676
Q6EEV6 P04406
Q13873 P18075
Q9H1H9 P32780
O75578 P05556
P31947 O00444
P08697 P00747
Q9GZM7 O15198
P48729 P60709
O95477 Q5T2W1
P12034 P11362
Q8TDF6 P62834
P14735 P05067
P0CG47 P05412
Q9UKS6 Q07889
Q92793 O15525
Q13029 P03372
P07814 O60506
Q9BQY4 Q92530
P18848 P13984
P60709 P60981
O14686 Q15797
P09455 O75446
O00463 O43734
P04278 Q05086
Q9Y692 Q969Q1
P61981 P49815
P78364 P11142
P55060 Q0P6H9
Q9H0F7 O75915
P31749 P60484
Q04771 Q8TB52
P28482 Q13485
P01100 P19784
Q16620 P20783
P43364 Q13490
P78396 P30304
Q92831 P51587
P09769 Q99704
Q9C0D3 Q15369
P29992 P08172
O15399 P35222
P31946 Q15208
Q12860 Q02246
Q9NP61 Q15796
Q06187 O00220
P05771 P61764
Q08881 P36897
P55345 P48634
Q86X55 Q15788
P68400 P0DP25
P60484 Q15599
Q06945 P63279
P51888 P02452
P48723 Q9UHD9
Q13111 P24941
P63104 Q14642
Q9NZW5 Q06265
P51690 Q4ZIN3
O15020 P02549
Q92793 P10242
P51888 P98095
P38398 Q9Y4A5
Q92844 Q13114
P27487 P01730
Q15393 P61981
P33151 P41240
Q15051 P0DP25
Q16644 P15923
P56693 Q99081
P24530 Q14344
Q13043 P47710
Q13158 Q13765
Q8TD16 Q13561
P51451 P10415
P04183 Q9UKR5
P42224 P12931
O95551 O00463
O15259 Q9NRR5
Q92793 P29590
Q96CW1 O43493
Q04206 P67775
O95793 P10636
Q8TAE7 Q9H3M0
P22459 Q13424
Q9Y2X7 P12931
O95997 P31689
Q7Z3K3 P08047
Q8IYF3 Q96IQ9
Q96IZ0 Q05513
P10275 Q16666
P06241 P10586
P05109 Q9UKR5
Q99767 Q07954
Q13526 Q15390
P63279 O00257
Q8TER5 P10636
Q9BWV1 P55291
P12236 O15162
Q8WVM0 Q00059
Q9Y2U5 P61981
Q8IUX7 P15923
O75530 P13612
O14641 P15622
P17538 O95274
Q99614 P04899
O60508 Q92620
P22455 P21781
Q08211 P07910
Q9Y5X4 Q12788
Q9Y3I1 Q13490
Q9Y6D6 P26885
P42226 Q92793
Q6EEV6 O75874
Q9UQM7 Q12959
Q9Y6U3 P63261
Q15599 Q8IVM8
Q13107 P06400
Q9UQM7 P05783
P32246 P40763
P31749 P38398
P53567 P49716
Q99466 Q13485
P05412 P04150
Q99417 Q92667
P40424 P35580
P42574 P05198
P35638 Q9BPX1
P26992 Q9BQ66
P50453 Q9GZT6
Q92793 Q9NP62
P31749 Q9H4A3
P63279 Q12772
O60496 P06239
P17612 Q05469
P49023 P05556
P98164 P02649
P23511 P38398
P25686 P62979
Q13232 Q9NRR5
P48995 Q13563
Q5SW96 P05549
Q14344 P53041
P17252 P68133
Q6VN20 P08581
P62753 O95897
P01112 P27986
Q07666 P61978
Q00403 P10827
Q9Y6W5 P61160
P56199 P21941
Q16181 O14613
P63244 Q9Y2P4
O00755 Q9NRL3
Q8WV28 P16885
Q15397 Q86YV9
Q14512 Q9NRR5
Q06828 P10600
O75925 O15169
P62993 P03372
Q9BQY4 Q96JH8
Q6EEV6 P55072
Q6EEV6 P00558
P57073 P20264
P17612 P11137
Q92793 P84243
P80370 P28799
Q7L2E3 Q12788
Q5SQ64 Q14451
P62805 Q9BZK7
Q8N5S9 O00141
Q9Y2M5 Q9Y383
P45983 Q9ULV5
P37173 Q12931
Q14031 P13725
Q99972 P36897
Q07812 P27348
P52943 Q12923
Q9UQC2 P19235
Q6P9H4 O00548
P29972 Q99750
P10276 Q99933
Q9ULB4 P55291
Q8NC51 Q9UBT2
Q01130 Q01081
P07737 Q04724
Q9HAU5 P60842
Q9NPG2 P08754
Q04771 Q04323
O15264 Q16644
Q16526 Q9BQ66
P10586 P18433
P23246 Q8WXF1
P15529 P01024
P49023 P20936
Q16637 P14678
Q9HCS4 P35222
P98164 P02774
Q9Y3C5 O95630
P43405 Q16633
P49757 P05771
P38398 Q15796
O95067 P49736
Q7L5N1 Q8N2I9
Q09472 P24385
P61218 P62487
Q9NRG0 O60264
O15111 P21580
Q96GD3 Q9Y3A3
Q9NWS0 Q9Y3Q8
Q9HAU4 Q13571
P10643 P01031
Q96T23 P19838
Q14974 P52948
Q99698 Q96DF8
O43889 P51610
P11309 P29320
P46937 O14745
Q99623 P06454
P31946 P05556
Q8N0Z2 P60709
O95295 P26641
Q86WV1 P06239
P17931 P12318
Q13464 P35241
Q9UIA9 P49790
P19419 P41134
Q13200 Q05516
P05107 P20702
Q9Y383 Q9BQD7
P09455 Q13547
P49023 P16581
Q9HAU4 P98082
Q92793 Q15329
P61981 Q13885
Q15560 Q96B36
Q13077 P28908
Q9Y2X7 P43250
Q03113 P55291
Q9UQ80 P06400
Q9H013 P53618
P37231 Q12756
P42574 P61604
P31749 P27986
P32780 Q13888
Q9GZY0 P27695
Q5PSV4 Q9UK53
Q9UHI6 P62318
P17096 P15336
O00165 Q13563
P68104 O00303
Q92558 Q9Y2A7
O43889 Q16649
P63165 Q9UER7
P61981 O14757
Q14192 P18564
P24593 Q9NS23
Q9UJX6 Q12834
P79483 P01189
Q7L2E3 Q16576
P30281 P31152
P15927 P27694
Q8N8S7 O15117
Q13526 Q86YD1
P68400 P11836
O75818 P78345
Q5VST9 P0DP25
Q9NRQ2 O15162
Q15102 P68402
P52757 P36897
P09681 P48546
P04004 Q03405
Q9UBC3 Q13547
O14776 Q15459
Q92841 Q9Y2W2
Q9Y3P8 P06241
Q96T51 P29320
Q9UI14 Q6ZVK8
P27986 P06400
P48509 P05556
Q08211 Q9UBU9
P23458 Q13651
Q99250 Q12955
Q14005 Q12879
Q05516 Q86YJ6
Q16594 P04637
P46108 P62993
P23946 P21583
Q15149 P02549
Q7KZF4 P10242
Q08116 O14908
Q9Y6B2 P29374
O95185 O95631
Q9NWF9 O60602
P24347 P01009
Q15078 Q00536
Q9Y5B0 P08621
Q8TEL6 P19438
P07478 P03973
P25791 P12980
P28482 P46940
P49662 P50453
Q9UPU3 P01138
Q15276 O43747
P41134 P15172
P49757 P05067
Q9Y4A5 Q01094
O95166 Q9NQX3
Q14192 P10275
P24928 P49336
P08235 Q9Y6X2
P56693 P63165
Q9NUQ8 Q8NC60
P10828 P62195
P59665 P59666
P30304 P39880
P10242 Q92600
O15392 O14980
Q8TAD8 Q8N3Z6
Q9Y383 P61981
P41220 P05771
O15350 O00499
Q9UBI6 Q9HAV0
Q9NY12 Q16637
P61204 Q9NRD5
Q06187 P17252
P27701 Q99075
Q8TAA5 P34932
Q99572 P60709
P06493 P47736
Q96HB5 Q8N6Y0
Q9UH77 P09471
P07766 P43403
Q9UQC2 P43405
O43719 P08621
O60296 P47870
Q16520 P05412
P32927 P05771
Q9Y216 Q96QG7
Q15833 P62318
Q9Y6K9 Q92793
Q9NS37 P51610
O00560 Q16623
P68400 P36955
Q14289 P17948
O14939 P61764
P53350 O43663
P22736 P63104
Q96J02 Q9Y3C5
Q86UL8 P08588
Q92997 P35813
P21695 P21246
Q9Y6X2 P40763
P35080 Q13332
Q13523 Q9H307
O00221 Q04864
P61956 Q13618
O95147 P10747
P43405 P52735
Q00535 P12814
P17612 Q13351
Q15811 P45983
Q99731 P32248
P55769 Q14181
Q12834 O60566
Q14126 Q9Y446
Q9Y3B2 Q9NPD3
Q99728 P14859
Q96HA8 Q9H773
P28066 O14818
Q9BQG0 P05412
P61981 Q9H307
Q3L8U1 Q07869
P02751 P08123
P13236 P10145
Q07960 P68366
P60228 P48634
P54253 Q9UKY1
O60271 P45985
O00499 P23229
Q13936 P62873
O60383 Q96SN7
Q12929 Q96ED9
Q9GZR1 P27540
Q8IWL2 P02745
Q9NYB9 Q96B97
P63244 P28827
Q9Y618 P01100
P09467 P12814
Q16539 P41970
P36575 Q93091
Q96CV9 Q9Y3C0
Q6UB99 O15379
Q14192 P54253
P42566 Q9Y6I3
P01009 P07477
P61981 Q14677
P30101 P01579
P51813 P20333
O15105 Q9NR48
P10275 P40763
Q8IUC6 Q9H6S1
Q92932 Q9NRR5
P23921 Q5T3J3
P54257 Q96NT1
O94875 P14618
Q9Y613 P35080
Q9BT81 O15105
P14780 P10145
O14939 Q03135
Q05516 Q13547
Q04912 Q13480
P62310 Q16637
Q96GW7 P08254
Q9Y2K7 O15105
P15498 O60674
Q9NPJ4 Q13285
Q92530 Q96C03
P07101 P31946
Q13137 Q8N2W9
Q8N165 P01375
P06396 P49789
P56159 P39905
Q9NPY3 Q01955
Q15645 Q53HV7
P27694 Q9H1I8
Q9UKL3 P23497
P42772 O15145
P61296 P07199
P06401 O75925
Q9P2W1 P17980
P51532 P35869
P43358 P14927
Q9NZJ5 P11021
P46977 O75534
Q8N4E4 P31946
P25490 P36956
P14672 P04406
Q13287 P80217
P19784 P18031
P50281 P00748
P32004 P08648
P42127 P32245
P40189 P05231
Q99062 Q92835
P29218 P05937
Q9NPY3 Q96KG9
Q96QU8 P07737
P41182 Q09472
Q13432 Q9UN74
P19438 P01374
Q05513 P04049
Q12959 P48051
Q9P286 Q9UGJ1
P28324 P01100
Q92843 O00198
P17612 P19838
Q14676 P04637
O60941 Q15834
O95721 Q96LR2
O43763 Q04917
P22735 Q02383
Q8WY41 Q05586
P10398 P14618
P17612 Q08495
P03372 Q9Y6X2
P02751 P48023
Q8IZP0 Q12929
Q13596 P00533
P49716 Q09472
O95886 Q14289
Q02779 P35232
P68400 Q12972
P30530 P31785
Q9BY84 P53779
P19419 P62993
Q8NCP5 Q15797
Q8IYF3 P48552
P53365 P84077
P30101 P27797
Q6X4U4 Q12834
P54278 P40692
Q05655 P19086
Q9NR12 P17252
Q7LBR1 Q9Y448
O15524 P00533
P16519 P10997
P03372 P10589
Q9Y6I8 P40855
Q13485 P61244
P53567 P0CAP2
P52333 O60674
Q01844 Q96MA1
Q92609 P60520
O76064 P19793
P08514 Q9Y679
P46108 P11274
P07384 P53634
O75334 P10586
P50281 Q07021
P14373 P60228
P06213 P23458
Q9BST9 P36897
Q9NRR5 Q96IX5
Q7LFX5 P07948
Q92793 Q99966
Q9UBN4 Q9UL62
P19419 P01100
Q16594 Q13469
P28482 P35568
P62312 Q9Y333
Q14181 Q8N2I9
P11308 P05412
P11274 O60674
Q9UHD2 P25963
Q92793 P16455
Q9Y2X7 Q99728
P54257 Q16891
Q99972 P04406
Q12816 P01100
Q02535 Q06455
P51693 P61604
Q9Y223 Q5UIP0
Q969N2 Q92643
Q04695 Q15834
P04629 P20936
Q99558 O95163
P07204 P00734
Q71F23 P58340
P10916 Q6UWE0
P05121 P00747
Q15788 P10588
P28336 P08949
P59046 Q9ULZ3
P49336 P24863
P33981 Q13885
P20248 P54198
Q99741 P49736
P42285 Q5RKV6
O75056 Q14247
P42166 P20700
O00339 Q14031
Q14500 P11532
Q969L4 P83369
P61981 Q9NRI5
Q13191 P46109
P16144 P07947
O95477 Q9HAP6
Q9C0K0 P24468
Q96EY5 Q9Y5K6
Q06187 Q99836
Q14789 Q9HCU9
P57678 Q15833
P0CG47 Q9BXW9
O15524 P35568
Q16891 Q9NX18
P12931 O15530
P24821 P00533
Q9UPT5 Q9H8T0
Q13554 Q01955
P16150 P05362
P05129 P06127
P50148 P41220
P08670 Q9UGJ1
A0A5B6 P04437
P51116 Q7Z7J5
Q06265 Q13838
Q04771 Q92793
O60832 P26641
P02458 P21941
Q9UJW3 Q9UHA3
P27487 P48061
Q9BRA2 Q16881
P55211 P08670
P56945 O15357
P61956 Q9H063
P40424 P26367
Q16539 Q13541
O76074 P42574
P02538 Q15834
P17612 P02686
P98095 P15502
P26006 P27797
P19419 P28482
Q9BQY4 O75909
Q9Y5K6 Q13563
Q9BXP8 Q6VMQ6
Q96J92 P55017
P45984 P15336
P16157 Q14573
Q8WUM4 Q14289
P17612 P35612
P42229 P67775
P22681 P29376
P36507 P55211
Q92994 Q08999
Q09472 P14921
Q8N4C8 P62736
P37023 P98170
P04792 P99999
P68400 P42768
O95190 P11926
O96019 Q9Y4A5
O94985 O60318
O15399 P35637
Q15485 P48740
P28482 Q05655
P11387 P68400
O15182 Q13432
Q9NQX5 Q8WXG6
P06241 P06127
P02792 P02794
P07948 O15492
P09958 P46531
P62854 Q969E8
Q86XR7 Q9NPH3
O75925 P05412
Q00653 P62277
Q7L804 Q9ULV0
O15354 O60260
P42574 P78527
Q15185 P31948
P61981 P10809
Q9Y478 Q13131
Q99732 P46934
Q16539 Q14765
P49841 P49715
P32969 O94875
Q5JY77 P21452
Q8N4C8 P63104
Q8NI35 Q8TEW0
Q92597 P04271
P62834 P55196
Q14451 P21860
O60239 P45983
P10275 Q15233
P63104 O60825
Q8WXD2 P10645
P17252 P28329
Q13705 O14793
Q9UMD9 P15924
Q9H0E2 Q93062
P50453 Q9UKR5
Q9UNE7 P10636
Q9HCU9 O75446
O15519 Q13077
Q13873 P33241
O60603 Q9BXR5
O15151 P62258
Q09472 P05549
Q9NRR5 P54253
Q15648 Q04917
Q6DJT9 P52292
Q9Y6U3 P68032
Q6X4U4 P22004
Q5JQC9 P10644
Q9NR50 Q8NBJ4
P51178 P17677
Q15797 Q9UNE7
Q9UIS9 P84022
Q9NWA0 P49336
Q9NSB8 Q14643
P05783 P00533
P45985 P45984
P52333 P24394
P02768 P07288
P20226 P17535
Q8N490 O14950
P63165 P11388
P28482 Q15796
O75530 P26010
Q14498 Q14686
Q5JTD0 Q12959
O14544 O00459
P50222 O00295
O75446 P42858
Q9UBF6 Q13617
P06493 P38398
P25788 P25787
Q05655 P28906
Q14839 P51532
P63261 Q6VMQ6
P04070 P35237
Q9Y6A5 Q9UNY4
Q9UMX0 P25686
Q9Y624 O14936
P11142 P27348
Q8NEY8 P08670
O75582 P47712
P51531 Q07666
Q15102 Q8WUX9
Q12933 Q8N2X6
Q16548 O43521
Q8N4C8 P46821
P14136 O00255
Q9NXU5 Q9BWH2
Q03113 Q06187
Q99933 Q07817
Q5FBB7 P62906
P61604 Q9UKY1
Q96MU8 O94907
Q9NRR5 Q5VSY0
Q92844 Q9Y6K9
Q9H840 Q16637
Q04206 Q9UHD2
Q5BKT4 O95259
P12931 Q07954
Q13885 P27816
P42338 Q05655
P49798 P04899
O15297 P46777
P24941 O43303
Q13228 Q9Y3C7
P05386 O95563
P17252 P29475
P78364 O75496
P0CG47 P54727
O14980 P98177
Q92692 Q15762
P49368 Q13151
Q13432 P06239
P17676 P10147
Q04771 Q96AE7
P41231 P06756
P36957 O96013
P30305 Q04917
O15304 P26842
Q13813 P42574
P61981 O00273
Q96AY3 P15502
P18847 P22607
Q13561 O43264
P06241 O75674
Q01844 O60637
P23471 P21246
P35346 P30872
Q99418 P36406
Q16626 P63010
Q13621 Q9UEW8
P09455 Q9UK53
P04439 P61769
P01266 P11021
Q10567 P04278
Q99750 Q9H5Z6
P23945 Q05516
Q9Y4K4 P46109
P62258 O94875
P25963 P62837
O95059 Q96ID5
Q92831 P48552
O75688 Q9Y6K9
Q15014 P06400
Q8NEC5 Q9BQ66
P07384 Q8NF91
Q9H9D4 Q9Y3S2
Q13136 Q86W92
P05231 Q99962
O94813 P35052
Q92905 P55085
P14921 P42226
O75674 O14964
Q9NQ29 O95257
Q9P2A4 Q6ZU52
Q9BWT7 Q9Y6K9
Q01844 Q9NQA5
O15524 P09603
P30626 Q92736
P15498 P06241
P51587 P04637
P04920 P00918
P09104 Q6IA17
Q9Y4X5 Q13393
Q13555 Q13009
P28482 O43559
P63165 P41212
Q15654 Q14990
Q13322 P10912
P16471 P15498
P02545 P01133
O14593 O00287
O14513 P16333
Q01968 P60953
P22001 Q07812
Q14005 Q13224
O95967 Q9BUY5
Q14524 Q92796
P17676 P19838
Q13547 Q16890
P01112 O60603
Q96AQ9 Q96EY1
P04792 O43294
P78396 P06493
Q99653 P19634
Q13523 Q12988
P00749 P00750
Q99959 P14923
Q9H9D4 O95985
Q9UMQ3 P11831
Q53GS7 O15504
O00291 P46783
Q9H2S9 Q9UKS7
Q9Y294 Q13111
Q99836 O43791
Q14289 P27986
P01135 Q5TCQ9
Q9BUI4 Q9UKN8
P61981 Q8TBC3
P54253 Q96IP4
Q13618 P24385
P05154 Q02383
Q00535 P21860
P05771 P47870
Q13402 P10644
Q92796 Q13002
Q9H5I1 Q99717
O60704 P46091
Q06124 P20138
Q13363 P37275
Q9UKT8 Q13616
P04080 P07858
O14931 P13987
Q15700 Q15303
O00186 Q9UHI6
Q99741 P38936
Q07666 P22681
P25774 P02818
O75446 Q16576
P43220 P01275
Q92956 Q7Z6A9
O94776 O95983
Q14571 Q8NDB2
Q96ST3 Q9UBB5
P14373 P36406
Q92786 P41235
P49711 P24928
P31946 P06213
P61981 P78371
Q13158 O00220
Q13094 P62993
Q9UNN5 Q9H1I8
Q9BXH1 P10415
Q09472 Q9H3D4
P05129 Q9NRD5
P49810 P07384
Q15819 Q5T3J3
P36897 P27986
P50750 P04637
Q9UM01 P08195
P11532 P68032
Q07889 O00499
Q96BD5 Q13547
P48552 P55055
O95630 O43541
P33240 P26641
O60869 Q13285
Q04759 P41594
Q02543 Q12852
P38398 Q13485
P29350 P10721
P03950 Q15904
P24385 P40763
Q2M1Z3 Q9HCE7
Q9UL45 Q9NUP1
P30154 P10809
P62995 Q9Y6Y0
P29323 P20936
P61981 P33992
P02766 Q15109
Q7Z7J5 Q9H190
Q15796 Q13501
P10912 P27986
P19387 Q8TD31
P12814 Q13426
P42830 P25024
Q8WUM0 P49454
Q92997 P68400
P08069 P46108
Q13191 P62993
Q9H211 Q99741
P07996 Q02388
Q9UK53 Q13547
P46527 P31946
Q15796 O14964
P04439 P35659
P41218 P06493
Q9Y2H0 Q9UD71
P63167 O75390
Q8N4C6 P17612
P09917 P60709
P68104 P78560
Q15654 Q12923
Q00613 P55854
P55212 O60437
P98170 P15170
O60244 Q9BZF9
Q92973 Q86U42
O75689 Q13367
Q06323 Q92979
Q13107 Q14978
Q13285 Q00653
Q16186 Q99460
P12931 Q8N5H7
P17612 P61224
P20042 P16333
P30874 P63096
P24928 Q13526
Q99627 P60228
O00238 P11802
Q9UK53 P31946
O14713 P05556
Q12802 Q07869
Q9HC98 Q7Z6G3
O95997 P46783
P35713 Q06413
P12931 P19174
Q99558 O15111
P23458 P38398
Q9NVC6 Q15528
Q9NRD5 P04626
P19532 P09429
Q9Y5B9 P25205
Q16849 Q92543
Q12824 P04150
Q96R06 Q14990
O60383 Q6P1K2
P46934 P51170
Q9UMX0 Q08722
Q9UEW8 P02686
P13725 P42702
P60880 Q7Z6L0
Q13547 Q9Y618
Q8TCJ0 P63208
P21246 Q16363
O60941 Q9NRG1
O60262 Q9NPH0
P04792 Q04637
Q99689 Q86Y56
P49913 P25090
P84022 Q13219
O95343 Q04724
P04150 P10588
P42336 Q8IUC6
Q9H2S9 Q9H5V7
P38435 P00740
Q86YS3 O75154
P36896 Q8N6C5
Q9Y4E5 Q8TAD8
P18031 P29376
O75909 P24928
Q13485 P31273
Q92793 P04637
P15498 P68133
P25098 P49407
P48729 P35222
P43403 P51452
Q96CW1 Q92609
Q8NF91 P68032
O14593 P48382
P15498 P19235
P62312 P62316
Q13137 Q8N715
Q15645 Q9BYR7
Q8IW41 O15264
Q13765 P05412
Q9BQY4 Q86UW9
Q96PQ1 P29350
Q9BUB5 P78344
Q96RU2 Q9HAW4
Q13094 P43405
O14757 O15151
Q15109 P09429
Q16659 P05771
O75791 Q8WV28
P98082 P36897
Q9UQ07 P05412
P06239 P30530
Q9NYF8 Q07817
P11473 Q99933
Q06141 P05451
Q12933 Q9UBZ4
P60953 B2RTY4
Q9NR12 P05771
Q13158 P25445
Q92630 Q16778
O75925 Q9NR30
Q13332 Q9P2H0
P54259 Q99698
Q9BT92 P05783
Q6EEV6 Q14103
P08670 Q92956
P19012 Q6PKC3
O14788 P28482
O60704 P32246
O00559 O95295
O76070 P45983
P50281 P35625
Q9H444 Q9Y3E7
Q8IWU2 P41236
Q8IUD2 P61981
Q13177 Q8WV41
P61981 P16471
P49642 P04637
P12931 P10721
P36957 Q8WVM8
P07996 P02751
P28223 P51812
P14923 Q13490
P07996 P00747
P46379 Q9BQD7
Q8IW41 P31152
Q12967 P62834
Q92793 O75444
Q13309 P49918
Q92793 P11473
Q8IYF3 Q9BT92
P35226 Q5T3J3
Q5RKV6 Q9Y2L1
Q9NSA0 O14745
Q14974 Q12772
Q9Y6K9 O15111
P09429 Q14469
P61981 P84103
O14641 O43395
P31269 O15162
P06493 Q93045
P17676 P08047
P62258 Q99683
O00548 Q86UL8
P20042 Q13432
P60510 Q04206
Q96AD5 O15198
P28749 P49715
P61981 Q9H4A3
Q9HAU5 P46777
Q9HD67 P68133
Q96C92 Q9Y2X7
P32298 P30411
P03956 P02458
Q5QJE6 P37231
P02751 O75173
O43865 Q14643
P68400 Q9UKY1
Q9UBD5 O96020
Q8WW43 Q92542
Q5SXM2 P14859
O95630 P13196
P47736 Q12967
O75312 Q96SN8
P05783 P04049
Q02750 Q16539
P16144 P08581
P63165 Q9H422
Q9UQM7 P00533
P14635 P38936
P14921 P04150
Q13797 P49023
Q9UI14 Q9GZT8
Q9UER7 P46100
P42574 P49768
Q15762 P05107
P24941 Q13415
Q15121 Q5TCS8
Q86SG3 P63167
P45984 P04637
P35240 O00560
P43403 Q13885
Q6VMQ6 P35269
P68400 Q712K3
P13688 P00533
P04150 P24468
Q9Y2C9 O60603
Q9P2W3 Q9HAV0
P51811 P17252
P61981 Q01082
Q15465 P18509
P84022 P37275
P09884 P24941
P01574 P17181
O60925 Q06323
O14965 O14777
P08047 P78527
P36575 P12931
Q15038 Q8WV99
Q99607 Q9UKT5
P17096 P19793
P29400 P13725
Q13029 P06400
Q8TF68 Q15365
P06213 P56539
Q14938 P12755
O15162 O95336
Q8ND30 O60941
Q8WXD9 O14936
Q9UL45 Q96EV8
P0DP25 Q9H0B3
Q15388 Q6P1J9
O14745 Q92887
O75901 P19021
Q16539 Q15075
P42226 P19838
Q92621 Q8N1F7
Q99706 P17693
P38435 P00742
Q8TBC3 Q96B97
P48730 P56817
Q15334 P15529
P07339 P04278
P56817 P07602
Q8IYF3 Q96M91
P48357 Q13526
Q9NP79 Q53G59
Q13330 Q8IXH7
P31946 Q9H0H5
P49792 P56524
P49757 Q02156
Q04724 Q9NTW7
Q92793 Q8IZL8
Q99612 O95445
P49910 Q86V42
