Q12292 P22855
P23900 Q03322
P16140 Q03956
P53851 P25555
P22579 Q00916
P36130 P07251
P38439 P27692
P48559 P53845
P38624 Q12349
P38992 P38286
P32797 Q12306
P05150 P40494
P38270 P17255
P25337 Q03654
P53923 P38820
P40070 P50101
P38753 P38351
Q02774 P87284
P46947 Q03690
P38987 P07256
Q06834 P38691
Q12343 P11747
P53934 Q05881
Q07657 P14742
P38768 P25638
P32381 P07342
Q08208 P47037
P38111 Q03834
Q02724 P25354
P32381 P07251
P21965 P33322
P33334 P49704
P53083 P20967
Q12464 P23394
P38345 Q06218
P20433 P08518
P53323 P18759
P40069 P33333
P38633 Q02794
P40991 Q08235
Q12300 P25659
P53116 P30822
P36112 P41057
P41697 P41697
Q12159 P39081
P53861 Q12341
P40073 P38753
P39012 P49018
P19882 Q12446
P38834 P12687
Q06224 Q07410
P36022 P40014
P08518 P53323
P25586 P48234
P38853 P39946
P40971 P43601
P46672 P06838
P40956 P32790
P47129 P12904
P40567 Q06199
P38328 P04147
Q05949 P20486
P33311 Q12039
P40347 P32333
P38316 P40016
P02309 P46970
P47821 P32259
P39958 P40352
P40991 Q04660
P12683 P38286
P08518 P06242
Q12329 P08458
P32565 P22696
P14772 P43633
P33750 P15992
Q03048 Q08004
P35189 P22082
P20840 P35184
P14907 P33418
Q07438 P43577
P39014 P22276
P53090 Q12380
P28007 P33322
Q00539 Q06217
P35718 Q12508
Q04767 P27637
Q02608 P33759
P40015 P25641
P43601 Q05946
Q06676 Q12349
P33297 P32337
P07236 Q04431
Q05471 P35817
P38590 P15019
P39954 P23642
P38308 P47079
Q08920 P32641
Q04697 P46965
P20448 Q03532
P32916 P06787
P07260 P00899
P38249 Q12124
Q12349 P53251
P09798 Q12107
P36048 P32357
P35193 P19955
P38217 P04821
P15891 P47117
P13365 P09959
P38886 P23724
P32602 Q08278
P04147 P25569
Q12019 Q08273
P12695 P25646
P24869 P53197
P15790 P07278
P57743 P38266
P40094 Q12349
P32569 P13393
P25587 P47135
P20486 P33317
Q99190 P53045
P38429 P10869
P53233 P04173
P19735 P43321
P32337 P16387
P32529 P38958
P21242 Q12245
P32912 Q12270
P39985 Q07623
P32602 P36015
P36047 P19657
P53267 Q12527
P07251 P31384
Q08278 P32569
P36084 Q07350
Q05946 P43612
P32601 P32794
Q02821 P53859
P32945 P36047
Q12030 P11747
P02309 P28000
P53846 P38860
Q03660 Q04183
P38902 P04050
Q00578 Q12004
Q12341 Q12373
Q02795 Q92316
Q08270 Q05031
P40561 P17555
P35727 P20676
P48439 P41543
P38788 Q08496
P04051 P27999
P25454 P39955
P39692 P25342
Q04740 P26755
P38840 P08018
O13539 P53552
Q04177 P47120
P53861 P36160
P40956 P40473
Q07824 Q02795
P02829 P54860
Q03373 P20437
Q12349 P38841
P40567 P38282
P25694 P12904
Q02336 Q03330
P53541 P16474
Q02630 P25043
Q06208 Q03048
Q12250 P30771
P47170 P40070
P07260 P16474
Q04477 P53278
P32504 P32504
P36057 P53322
P04173 P36068
P14904 P04173
P25370 P39743
P38991 P53267
P40352 P07260
P25693 P17157
P07703 P09436
P22209 P38788
Q02457 P53246
P28007 P35194
Q07824 P53045
P41811 P04076
P38286 Q07376
P31334 Q04599
P53261 P53861
P07806 P33322
P53769 Q06667
P39723 P11927
Q03151 P07267
Q02794 P47049
P33299 Q04062
P40069 P38885
P32381 P40469
P07256 P41735
Q07458 Q12343
P07248 P53622
P04051 P43609
P38353 P25358
P48837 P30822
P06787 P32573
P38191 P40492
P25347 P07251
P32368 P35723
P49089 P38821
P38633 O13329
P32585 P04386
P34162 P13393
P34162 P32569
P41735 P41833
P25694 P48363
Q07541 Q12154
P38228 P32473
P19880 Q02630
P38249 Q05775
P02829 Q08387
Q00772 P16387
P24867 P17157
P32337 P38910
Q02774 P06775
P53108 P48559
Q02794 Q03466
P38523 Q05580
P06787 P12709
P47011 P47011
P25623 P39551
P38041 Q03497
P53060 Q12349
Q12517 P39016
Q03834 P06778
P17214 P53288
P32457 P34244
P32791 P08456
P47075 P06775
Q06325 Q12385
P38262 P11978
P34253 P42935
P16387 P08018
Q03954 P32908
P39742 P32341
Q05636 P25359
P38822 P53184
P54837 Q12327
P39107 P32629
P52488 P53044
P38316 P07259
P29055 P38782
P06168 P12754
P33322 Q07623
P28004 Q04048
P07256 P29295
P29055 P40049
Q02260 P17121
Q07589 Q02775
P53971 Q07350
Q04347 Q08729
Q12250 P38633
P19882 Q08387
P32602 Q12309
P32791 P43562
P15705 P06101
P38827 P38123
Q06078 P32495
P40339 P07251
Q02199 P53959
P19812 P32565
Q04002 P40090
P25298 Q08685
P14742 P24719
P41811 P22804
P54839 P47135
Q07350 P53622
P38784 P47135
P23059 P47093
P15646 P53261
P53883 P36049
P40460 P53267
P32505 Q99383
P38992 P46965
P40452 Q12349
P21264 Q05027
P40357 P22214
P49704 P36527
P32571 P32569
P53437 P40992
P40469 P53885
Q04430 P40054
Q03497 P29366
P53934 P49686
P32902 P38262
P38819 P32803
P09201 Q99257
Q07350 P19736
P30822 P53550
P34760 P38968
P32641 P08518
Q01590 P40482
P53437 P25344
P00830 P00830
P38691 P38873
Q03782 Q00539
Q02821 Q07930
P29340 P39718
Q12147 Q06675
P32528 P40856
P06843 P00830
P38885 P16474
P34077 P32337
Q02821 P37261
P02557 P06782
P39705 P04147
P47115 P38987
P38839 Q12305
Q06440 P39723
P29295 P10080
P09064 P09032
P16523 P32569
P40971 Q12218
Q00764 P22204
P21264 Q06821
P53238 P53281
P40048 Q05022
P36048 Q12330
P32324 P32499
P25694 P36009
Q12421 Q02574
P32582 P06701
P38987 P14540
Q02875 Q04067
P32381 Q00772
P00830 P06774
Q06224 P35728
P12709 Q12021
Q12329 Q02574
P32909 Q12186
P53040 P03069
P07259 P38629
P53728 P53873
P38286 P43555
P53599 P32828
P38999 Q06208
P48363 Q04493
P06777 P46943
P38993 P31378
P34160 Q99177
P47149 Q06629
Q08278 P25648
Q06675 Q12368
P32479 P32479
P49687 P38770
P32628 P04050
Q12174 P25559
P40356 P32570
P21243 P43588
P12709 P08153
P32591 P18410
Q04048 P33334
P14680 Q08601
P32179 P38740
P15992 P29295
Q12344 P39743
Q12134 P32790
P47117 P40518
Q02574 Q12692
P43123 Q05541
Q03290 P06839
P35729 P52891
P02293 P13902
P53927 Q07844
P29055 P47032
P47122 P39015
P38147 P38147
P38861 P32582
P15646 Q12460
P02309 P38110
P12688 P35197
P39730 P06103
P32899 P25586
P31378 P40364
P32523 P28004
P32259 P32570
P39743 P25694
P53256 P38792
P40457 Q06142
P02994 P32524
P40055 P35194
P29468 Q01329
P53043 P07251
P16521 P02994
P16387 P38204
P46971 P47017
P53378 P52553
Q02630 Q08686
P53336 P53834
P25635 Q02354
P38316 P43588
P25348 P40583
Q05027 P48837
P38286 P33767
P12753 P16474
Q05942 Q12176
P36015 P20795
P38203 P25644
Q12420 P38129
P25586 Q06287
P19262 P22204
Q03862 P53927
P38127 P38288
Q00776 Q06178
Q03790 Q12746
Q04149 P39676
P29295 P38333
Q02574 P52553
Q08842 P21827
Q08199 Q06688
Q00776 P32473
P40159 P38316
P22470 P04173
P25357 P40480
Q12446 P25491
P22470 Q02961
P25694 P33755
Q03862 P40078
P32863 P32861
P07276 P07259
Q03071 P53861
P46677 Q12464
Q05541 Q08204
P40352 Q05016
P29469 Q12341
Q04177 P08566
P02309 P25298
Q08962 P32334
P53875 P36519
P39958 P36018
P29469 P54784
P28004 Q12309
P53093 Q03655
Q12377 P03069
P53894 P25303
P33334 P32357
P22224 P13856
P38203 P04173
P35189 P23255
P07149 P15891
P07259 Q12446
Q08550 P30822
P32495 P47135
Q03497 P32524
P43595 P38199
P40038 P15992
P22137 P25347
P33201 Q12522
P38333 Q08496
P08458 P36139
P06104 P36058
P41695 P26449
P32908 P32908
P17157 P06168
P42944 P53973
P53879 P04173
Q12206 P20676
P02829 Q06640
P33331 Q04675
P32605 Q08920
P21242 Q03792
P38633 P21691
P08417 P19882
P43577 P27999
P00128 P39742
P15424 P53883
Q06639 P38781
P25385 P00724
P38088 P32911
P32481 P38987
P38274 P53933
Q02892 P40991
P38197 P17709
P38822 P32790
P24814 P04840
P37261 Q02793
P52891 Q04491
P38337 P38827
P33297 P53549
P36010 Q02821
P25655 P46677
P20424 P39960
P02994 P27636
Q08649 Q06337
P28241 P17157
P38615 P20485
Q06675 Q12352
P29295 P25567
Q12359 P38131
Q06204 Q03935
P53112 Q08215
P14907 P51998
P02994 P26755
P53905 P39517
P52891 P04173
P32494 P34162
Q12206 P32337
P38989 P40460
Q08204 P87108
P51534 P06787
Q12449 P31378
P53169 P25343
Q03790 Q08227
P32495 P20053
P32529 P38268
Q99299 P25293
P19882 P25301
P36107 P38228
P32911 P14540
Q04437 P18408
Q06640 Q12018
P28519 P04050
P07251 P40038
P47054 Q05080
P47079 P26188
P38374 P40540
P39525 P40323
P40212 P57743
P48510 P33297
P32639 P36048
Q08754 P36080
P32910 P20436
P34167 P15367
P38615 P53939
Q12134 P40956
P25293 Q12692
Q05949 P34160
P09119 P54791
P53962 P38217
P53243 P40069
Q04867 P40034
Q02821 P39708
Q12250 P53323
P53222 Q12108
Q12377 P40327
P12709 P32381
P33767 Q04629
Q04636 P32558
P32581 P38691
P53914 Q07623
Q04437 P08566
P50623 P25454
P07703 P16861
P21524 P09938
Q04868 Q06177
P04807 P39009
P38729 P04817
Q08214 P25344
P49573 Q12382
P38340 Q03305
P39940 P39517
Q12372 P35723
P07342 P39108
P42940 P29055
P18239 O74700
P40092 P25591
P32490 P00830
P32497 Q04067
P26754 P32787
Q06159 Q99316
P53333 P28004
P40468 P53894
Q12349 P38879
P38962 P10863
P40162 Q12349
P18410 P38757
P38203 Q12272
P53196 P16140
Q04368 Q06410
P38708 P38217
P25046 P33308
P38077 P36130
P49018 P43682
P39014 P02829
Q06410 Q04359
Q03433 Q12327
P32375 P36528
P48837 Q04175
P38708 P38316
P13587 Q02630
P19735 P04802
P32628 P25347
P38009 P19735
P04173 P53197
P39517 P38203
P53323 P02557
P32527 P27637
P46961 Q04697
P40061 P24871
P38968 P21771
Q12431 P25574
P36521 P32569
P32048 P32569
P40548 P38842
Q99257 P17629
P39723 P38863
P33338 P32793
Q08387 Q03942
Q04675 P07284
P33335 P23968
P06778 P25694
Q12343 P38633
P31384 P34909
P38348 P40327
P23639 P38910
P41318 P42943
P41811 Q12443
P07251 P25646
P04817 P41543
P38339 P38339
P20795 P27801
P25358 Q04651
P25635 Q06078
P08018 P40073
P32570 Q12321
P53933 Q12230
P12709 Q03533
P21264 P25365
P14747 P38629
Q03690 P04786
P38798 P36103
Q04396 P40032
P25694 Q04675
P32582 P15873
P40364 P25343
Q04697 Q06451
P32628 P38304
Q03782 Q05900
P29468 P53538
Q04177 P38061
P53388 P38729
Q03012 P38827
P32585 P47821
P52919 P25293
Q02732 P36012
P25605 P13517
P51601 Q06142
P34162 P04386
P38297 P39108
Q12176 P02400
P54839 P40495
P40362 Q05022
P40482 P48415
Q00772 Q99260
P02829 P22336
Q08904 P38987
Q00245 P15790
P27999 P32859
Q12098 P38850
P07260 P06782
P38249 P38930
P40513 P38120
P35718 P36121
P40091 P39523
P39013 P38853
P25346 P53388
P25694 P38987
Q06169 Q06169
P39073 P06782
P34909 P53280
Q12331 P15454
P20676 P30822
P33335 P40350
P38629 P25572
P32828 P07251
P19882 P38883
P43321 P53207
Q12329 P41808
Q12405 P32458
Q03694 P46983
Q12402 P46961
P21825 P14906
Q06091 P32523
P06839 P16140
Q99189 P40344
Q12154 P32902
P25635 Q02931
P32803 Q03655
P36062 P38264
Q02516 Q02794
P24482 P49956
Q12306 P24279
P38910 P38910
P23250 Q06616
P40069 P39705
P38147 P25491
Q04062 P48510
Q03048 P43637
P05150 P53769
P16474 P08018
P46682 P32873
P27637 P38011
P32645 P00931
P07703 P22147
P46681 P53168
P12753 P40513
P19882 P06839
P15019 P07703
P08431 P41811
P32793 Q12446
P53305 P38822
Q03236 P47135
P26448 P25491
P39954 P06701
P09624 P22204
P38842 P16661
P40073 P22147
P39711 Q02209
P49686 P36161
Q12341 P32497
P19262 Q02630
P47079 P33297
P40339 Q08949
P14741 P04385
P30624 P22204
P02994 P06243
Q08004 Q07915
P09032 P20459
P50623 P14291
P52918 P40368
P25491 P18851
P38304 Q08278
P10823 P39717
P24719 P25694
P30620 P38691
P27801 P02829
Q04149 P53970
Q12179 P53831
P16861 Q04964
P50896 P32505
Q08723 P08458
P38217 P41920
P35718 P32349
P00812 Q06142
P25582 P53927
P38129 P04173
P25588 P53840
P06777 P41911
Q05979 P06243
P48240 Q08162
Q12149 P53256
P25580 P35206
P39706 P32571
Q06819 P53905
P40316 P40316
P38153 P25491
P17157 P53124
P34252 P19882
Q06436 P16140
Q99257 P21264
P06843 P40956
P50088 Q02516
P32478 P38240
P40069 Q08273
P00924 P07347
P47036 Q12154
P40045 Q04100
P00924 P24719
P34730 Q06648
P39108 P53112
P52286 Q05947
P54837 Q04491
Q02821 P40316
P25358 P53048
P25491 P42841
P53973 P25847
Q04199 P53853
P32916 Q03824
P49704 P43321
P32504 P35203
P32571 Q12250
P40495 P53196
P09232 Q12018
P22470 P30665
P16522 Q12379
Q12245 Q07951
P19882 Q08032
Q12444 Q12136
Q06224 Q12102
Q12318 P38957
P32939 P05986
P38264 Q06598
P26309 P39076
P16661 P25297
P08004 P38691
P22515 P52490
Q99393 P47135
Q00684 P07251
Q12692 Q06707
P53930 Q12692
P47017 Q06406
P38796 Q05930
P47821 P53114
P38843 P53337
P38346 P38798
P39981 Q08646
Q07623 Q03973
P16861 P38882
P41808 Q08754
Q12499 P15646
P32618 P30822
P42841 P15992
Q12083 P16140
P38264 Q08193
P13856 P38310
Q12206 Q12464
P25635 P20448
P52892 P50101
P53323 P00830
P07703 Q12449
P06243 P19882
Q02866 P39979
Q02786 P30822
P25365 P53887
Q04675 P35691
P07283 Q02821
P46965 P47135
P22203 Q03956
P38286 P53039
P04051 P20436
P53313 P53261
P39006 P38217
P25044 P50942
P54999 P32523
P07390 P10834
P47152 P39743
P38729 P38072
P41940 P13902
P02557 P48606
P20449 P38220
P47026 P46961
P17255 P06839
P33750 Q05022
P32190 P14741
P04386 P19659
P34087 P40361
Q06629 P25847
P38987 P07170
Q12028 Q12136
Q12136 P53918
P39960 P40991
P33767 P38428
P14741 P40101
P36096 P40091
P54786 P11978
P41697 P33199
Q07732 P19736
P38822 Q03205
P06778 Q12306
P25491 P53541
P37296 P38633
P04807 P32911
P19882 P53622
P38352 P09232
P35727 P40368
Q08786 Q06096
P40963 P40963
P40494 P32790
P53600 P43621
P38815 P38130
P39940 P35210
P26188 P36016
P53112 Q12334
Q12300 P39990
P30822 P21827
P38316 P32481
Q05636 P35207
P49573 P35723
P47822 Q12343
P32485 P38623
P21957 P40075
P42073 Q12102
P53912 P32366
P12954 P05150
Q02630 P47026
Q12161 P02309
Q02795 P46964
P17123 Q12208
Q06102 P45976
P36108 P40063
P53939 Q06410
P09436 P06787
P32911 P38333
Q12349 Q99216
Q12154 P33749
P36157 P30283
P30624 P25646
Q03834 P43609
P39081 P47093
Q08271 P38264
Q02554 P54999
Q03667 Q06245
P46669 P39940
P32502 P32481
P38304 P19659
P33767 P38264
Q04491 Q03897
Q99271 P35724
P38203 O14455
P40565 P13393
P32794 Q02630
P40339 P25367
P20436 P34087
P18634 Q12365
P46965 P14906
Q00776 P04147
P20676 P04147
P32892 P37838
P25333 P17157
P38347 P47135
Q12100 P53209
P38264 P13586
P12695 Q03048
P53254 Q06679
Q04067 P29055
P17119 Q12045
P32259 Q02772
Q05946 P17555
P40495 P07260
Q07381 Q99216
Q02774 P35206
P14540 P33322
P12709 Q04675
P34760 Q07350
Q08465 P34218
Q06489 Q12349
P32569 P38727
Q03067 P50875
P53633 P53039
P04840 P38998
Q12057 Q02574
P35845 P32794
Q99190 Q04697
Q06668 P40069
P38354 P40526
P47135 P53861
P40090 Q12158
Q06411 P38346
Q06102 Q06632
P39517 P39998
P40574 P10869
Q08581 Q07457
P40350 P53045
Q12066 P25651
P25559 P38877
P07834 P36054
Q05080 Q02784
P53306 Q03289
P35206 P38286
Q12261 P17119
P54861 P54861
P15992 P25342
P26309 P24869
Q02795 P35723
Q08465 Q02630
P38892 Q99181
P38431 P29055
P49686 P47119
P23639 O13567
P52891 P49687
Q04659 Q08270
P38792 P38801
Q03388 Q03433
P43601 Q04958
P39704 P53045
P32863 P24719
Q12692 P35817
P28007 P32505
P47135 Q12325
P42884 Q02866
P40562 P22134
P35056 P35056
P34160 P53617
Q02574 P25354
P38969 P21965
P32911 P40825
P35718 P20434
P40160 P39960
P38356 Q12402
P41896 P20434
Q08004 P53961
P34246 P38236
Q07807 P38828
Q02783 Q05934
P14742 P41811
P47135 P38244
Q03790 P46956
P12695 P22204
P32803 Q04491
P39742 Q04162
P32387 P53875
Q12214 Q12416
Q06137 P48240
P17214 P22147
P20436 P41896
P25293 P06774
P53879 Q07843
P25491 P31539
Q03088 P50942
P47072 Q04934
P22134 P25847
Q04087 P47135
Q05899 P53202
P26448 P25694
Q08831 P52918
Q01329 P39081
P32908 P19882
P06787 P34216
P38633 Q02486
P47135 P87281
Q03759 P38374
P53622 P25655
Q12344 Q08270
P87282 P87272
P46673 P49687
P25344 P22224
P49686 P30822
P38616 Q12116
P08678 P15992
P53201 Q06337
P06103 P29055
P25344 P32854
O13569 P40971
P23292 P25371
P43639 P38633
Q00684 P18562
Q04673 Q04673
Q12349 P40072
P09624 P53883
P41811 P32074
P17555 P40479
P36161 Q02199
P40055 P39935
Q12017 P47003
Q02821 P19262
P43639 P32558
P06106 Q02821
P19659 P36100
P17157 P04173
P54790 P32833
Q07915 P47135
P42935 Q04868
Q12154 Q12184
P32385 P43619
P80235 P32366
P12709 P32944
P40548 P38353
P36142 Q04437
P15891 P39743
P54999 Q06411
Q03913 P27999
P32478 P38822
P40054 P38265
P25087 P39742
Q06411 P52868
P41910 P40054
P53100 Q03195
P25371 P53146
P47135 O13567
P07283 P40352
P33322 P32324
P25635 P33750
P22216 P35209
P46956 P38729
P35203 Q08831
Q03370 P38633
P40325 P39743
P25585 P21560
Q03406 P43615
P32807 P07251
P19262 Q05946
P53905 Q12368
Q00362 P38164
P25344 Q06410
Q02457 P36075
Q00245 P19658
P53093 Q02891
P23639 P18888
P40557 P40445
P38129 P11747
P53080 P47135
Q04437 P49435
P0C0X0 P38203
Q04636 Q12161
P02557 P53541
P06701 P15992
P38276 Q02821
P32805 P50113
Q99314 Q02630
P40211 Q12349
Q08438 P53126
Q08278 P32259
Q12449 P39009
P38191 P40547
P02557 P40054
P30771 Q99383
Q12329 P53622
Q06142 P32499
P29295 P38911
Q12175 P40356
P32502 P46671
P28241 Q02821
Q00776 P42846
P52923 Q04396
P43571 P25358
Q12420 P47093
Q05580 P40364
P32602 Q08931
P47135 P38294
P40460 P32776
P87282 P47135
P36521 P33331
P38886 P43588
P40483 P53281
P38804 Q03656
P08964 P08964
P49704 P22353
P36076 P38930
P30620 P34730
P38932 P36015
P31384 P02557
P32570 Q12124
Q04018 P32569
P32610 P39111
P22204 P46655
P25586 P15646
P53633 P38842
P38286 P23900
P36000 P32337
Q12320 P38079
P05150 Q04491
P32497 Q99247
P22214 P28791
P06778 P26755
Q04493 P40005
P15315 Q02209
Q99385 P34249
P36032 Q03455
P20967 Q08963
P32605 Q05900
Q06163 Q03096
P28274 P24719
P39108 P14540
Q03723 Q06135
P39944 Q05080
P25342 P14742
P32628 Q02890
P32796 P35056
P02829 P35203
P12754 P00924
P20967 P38882
P53043 P34730
P25591 P47053
P38822 P32571
P21951 Q04603
Q12154 P38868
Q06411 P10664
P25632 P38523
Q12522 P22138
Q12171 P47017
P41913 P53115
P48232 P53271
P17883 P32527
P32502 P40956
P25491 Q12300
P11076 P20133
P14741 P39078
P40169 Q06815
P40361 Q03788
P41800 P32445
P32366 Q12031
Q06411 P17558
P53934 P53050
P47142 Q06696
P43639 P23615
Q06208 Q01448
P25491 P25846
P40055 P42945
P43588 P23638
P53242 P36068
P12709 P40316
P32366 P47054
P40095 P39011
P40069 P32601
P36161 P46673
Q01389 P32490
P23641 Q03330
P00924 Q12154
P46993 P27999
P39730 P38431
P38958 P40955
P35191 Q00916
P46947 P22147
P40454 Q08215
P00358 Q03497
Q12006 P38992
P54885 P25847
P20448 Q12460
P38633 P47822
P07703 P40016
P53165 P38129
Q06169 Q12066
Q02774 P04817
P41338 P32911
Q03655 P38353
Q03554 Q12164
P04819 P19262
Q99216 P40362
P47104 Q03956
Q08949 P18239
P40561 P17967
P00420 P39952
Q06689 P32641
P07251 P06243
Q12044 P53152
P35723 P38356
Q08686 P53088
P40325 P38237
P35194 P53927
P21827 P32499
P02309 P38890
Q03655 P53633
Q04149 P25491
P40363 P15019
P40164 Q06407
Q08182 P38288
Q02821 P00812
P28627 P53322
P53319 Q02931
P33421 P27999
P38705 P40517
P38987 Q12134
P38308 P43682
P32803 Q06598
P47110 P15873
P26309 P19358
P04173 P40856
Q12343 P07342
P10080 Q07623
P38764 P38316
P04817 P25613
P13382 Q03406
P38798 P38904
P53045 P08456
P38041 P38330
Q05080 P53316
Q05583 P35191
P40567 P38883
P47135 P16387
P47135 P40001
P53861 P14680
Q01477 P21243
P46965 P38428
Q12024 Q04748
P26754 P02293
P08518 P26188
P36160 P53742
P11747 P46677
P48365 P32939
Q06551 P41912
Q07395 P26321
P12753 P12709
P35723 P38842
P20967 P11745
Q12493 P38238
P38749 Q02821
P38262 P25644
P53130 P26188
P00830 P25635
P21372 P38956
P19882 Q00362
P38264 Q04651
Q12349 Q06406
P34162 P32570
Q04149 P35189
Q06208 P25693
P38986 Q06142
Q04660 P47135
P23638 Q08723
P46956 P38260
P40054 Q99318
Q12018 Q12452
P25347 P40364
P38064 P25558
P43574 Q12247
P39742 P21825
P53248 P38203
P06105 P32527
P32502 P38122
P38272 Q02630
Q03322 P38928
Q08229 Q99299
Q06148 P53150
P33203 P32605
P36421 P32566
P39009 P38691
P26449 Q12063
Q07418 P40971
P40072 P12709
P18409 P43555
P07991 P06777
P26449 P34730
P06775 P47154
P38811 P53930
P26364 P36108
P53045 Q02774
P33895 P47149
Q12405 P38991
P04050 P20435
Q12402 P50944
P25303 P06243
P09201 P38987
Q08921 P41318
P39984 P23641
P07149 P32458
P41800 P06778
P22209 Q07732
P36057 Q02574
P36056 P28817
P32767 P32381
P13259 Q02821
P38820 P02994
P12709 P32468
P25694 P21771
P43588 P53196
P35181 P38700
P32917 P23561
P25569 P40208
P40362 P17255
P19882 P26755
P38696 P20676
P38129 Q04226
Q02821 P38910
P38191 P38748
P47135 P34224
P32341 P38873
P07991 P40565
P11433 P36068
P53064 P38351
P22213 P22804
P00724 Q12154
P20053 Q12329
Q08270 P53842
P38439 P38351
P47093 P38999
P27515 Q07732
P32494 Q03280
P40956 P18494
Q05863 P57743
P23615 P39998
P49956 P38251
P32432 P19882
P25491 P53599
P10862 P10862
P21538 Q02821
P16474 P41695
P47106 P47135
P47135 Q06107
P38737 P43593
P27692 P32914
P53847 P36118
P38262 P54786
P38696 P33420
P13090 P40971
Q12349 P38304
P40971 Q03935
P25344 P25649
P38859 P32829
P14242 P38920
Q05899 P21374
Q02629 P33338
P34162 Q12124
P16140 Q03944
P25644 P30822
P35736 Q05934
P52868 Q03654
P38151 Q12159
P16140 Q04477
P53337 P53048
P36039 Q12431
P04173 P25569
P22803 P38885
P40555 P07251
P38041 P40095
P46671 P47135
Q03435 Q07458
P02829 P40586
P16661 P38993
P38843 P27514
P34244 P53914
Q12223 P43545
P50101 P38888
Q04477 P00924
P38859 P13099
P14284 P47110
P40018 P53873
Q06554 Q04748
P07259 P05317
P43567 P39009
P38729 Q12445
P32908 P53278
Q08929 P25619
P32324 P19735
Q12300 P46982
P40582 Q06350
P38013 Q04675
P32502 P25659
P41913 P40164
Q06160 P06784
P40991 Q12389
P19358 Q02932
P32599 P14540
Q04177 P08431
Q12176 Q08208
Q05518 Q03559
P43639 P22579
P40326 P47135
Q12329 P39702
P32641 P19882
P05150 P21304
Q12021 P39078
Q03677 Q12359
P26448 P19882
P38634 Q12018
P32581 P04385
P40956 P40054
P38348 P32602
P35194 Q12176
P47135 Q00684
Q99383 P22136
P07342 P25342
P06701 P09938
Q08428 P32366
P16387 P04807
P15703 P23595
P39078 P38129
Q00916 P32639
P32366 Q06813
P32796 P40202
P21242 P43577
Q05567 Q05567
P24384 Q12309
Q04062 P32496
P39108 P00830
P13382 P47110
Q06148 P53633
P11972 Q12301
P53830 Q07350
P19735 P20053
Q02821 P33331
P43588 P22141
P14741 P47122
P22214 Q00772
P40561 P25567
Q06078 P25586
P32588 P32505
P16474 Q07657
P12695 P38615
P50101 P47047
P43588 P23639
P32585 P32570
P53550 P22147
P38197 P40988
Q12138 Q07914
P32582 P38987
Q04305 P22147
P39012 P38875
P38144 P25632
P40089 P25345
P40481 Q12349
P32582 Q02821
P02557 P39009
Q01722 Q00916
P10862 P57743
P06700 P16521
P23561 P02829
P24814 Q03048
P53853 Q07794
Q12270 P32793
P19262 P53323
P04387 P52286
P38764 P24719
P00830 Q08273
P48837 Q02932
P38361 Q12367
Q12306 P29469
P12954 P10080
P33767 P35723
Q12241 P20795
P47135 P20053
Q08951 P38153
P40482 P38968
P36100 P08465
P39682 Q02260
P25694 P40339
Q05016 Q04437
P40217 P32911
P08964 P53141
P06242 Q08754
P42943 P42841
P50086 P38886
P06168 P38217
P32381 P40364
P38334 Q03784
P04819 P09624
P35729 P53011
P47135 Q12306
P40573 P32389
P38822 P35193
P04397 P12754
P39718 Q07418
Q12016 P32912
P49018 Q12006
P28004 Q06410
P53145 P38861
P27999 Q12454
Q03656 P40507
P47135 Q12230
P25580 P38842
P16474 P32502
Q03213 P38930
Q06217 Q03654
P16140 P52286
Q02950 P28817
P32366 P32581
P09624 P32898
P40055 P38333
Q12531 P38710
Q00776 P07244
Q05022 Q07623
Q06333 Q06410
Q04660 P15992
P19882 P47116
P32570 Q02336
Q04149 P32495
P25293 P53067
P46956 Q08227
P32495 P25567
P04050 P32570
P32386 Q04437
P38874 Q06706
P10964 P28000
P32363 Q12240
P53148 P47149
P40054 P53737
P46961 Q12136
Q12380 P02557
P20434 P20433
Q12300 P00830
Q07527 P21965
P06103 Q08601
Q12223 P41811
P53906 P38555
P32523 P38241
P34160 Q08920
P38555 P53093
Q06679 P25342
P38130 P38217
