O75916 Q02846
Q9BVG4 Q96I34
P68400 P10242
Q14012 O43432
Q96KG7 Q8TBE0
Q8TDB6 Q8IXQ6
Q8TEW0 Q15831
P62508 Q9NPJ4
Q14184 P63172
Q9UPT5 Q96A65
Q15427 Q9Y4C2
Q13541 P53602
P31947 O60269
P28799 P49639
Q8N5D0 Q9ULK4
Q05516 P14373
O75593 Q13485
P49711 P67809
Q8TF68 Q15942
P10515 P08559
Q6ULP2 O43747
P08754 P09326
Q05655 P15941
Q92841 O60504
Q96C24 P20336
Q15047 P11308
Q16832 P02452
P04637 P35232
P12757 Q9Y5J3
Q00653 P62888
Q02413 Q9Y446
Q9NPD3 Q7L1W4
P78504 P07996
O14578 P61586
Q9Y6H5 O43236
Q9BXA7 O96017
P10747 P48736
Q9H3Q1 P17081
P09211 Q12933
P49802 P98161
P59665 P59666
P04198 P61244
P54764 P52799
P05771 P47870
Q15811 P29323
O43665 P08754
Q8TF42 O60674
O43924 P62834
P23229 P48509
Q96FL9 Q8TAX7
P78527 P49917
P25686 P62979
Q9UMS4 P04053
P26367 P14653
Q13111 Q9UBU7
P51888 P02452
Q9GZY6 Q9NRR5
O60869 P16220
P53567 P49716
P52798 P29322
P42768 Q14155
O00253 P32245
P43121 Q6VMQ6
Q13485 Q99966
P61812 P12643
O14920 P31946
Q14CS0 P55072
Q9UPT6 Q13387
Q9ULB1 O15018
Q15700 Q9UP38
O94985 O00213
Q9BXS5 Q59EK9
Q15424 O14646
P61981 P16471
P09493 P11171
Q14974 P24593
P54253 Q9P2G9
Q969D9 Q9HC73
O75923 P56539
Q9NRG4 P04637
P09238 P14780
P04637 P53350
Q9H1J1 P49841
P61981 Q15276
P49418 P04004
Q8TF68 Q92804
O14744 O60674
P15923 P0DP25
Q9Y3U8 Q02543
Q9Y3C5 Q6ZVM7
P23945 Q05516
Q96KN7 O75161
P68400 P18146
P49335 P20265
P11308 P15036
P45452 Q07954
P78406 P52948
P20248 P06493
Q7L590 Q00534
O15294 P08047
P08047 P14859
Q8TDY2 Q14289
Q16891 Q9H8T0
P20930 P68400
Q12874 Q15459
Q96KB5 Q13485
P49662 P42574
P13500 P13611
Q02750 Q09472
P03956 P16070
Q9HAU5 Q96Q15
P61981 P52272
Q9BYV9 Q9HBE1
O43707 Q9NPC6
O60566 Q10567
Q9C0C7 Q14457
O43924 Q8IW50
Q9UJX6 Q8NHZ8
Q92908 Q09472
P28074 P27986
P62308 Q96D03
P16870 Q14181
P09237 P07585
P62258 P49815
Q06187 Q05513
Q10567 Q00610
P61604 P05091
Q13227 P04637
P37198 Q14974
Q13310 Q5UIP0
P49903 Q9UKR5
P27658 Q53G59
Q15796 P07602
P33993 P25963
Q8N556 Q05513
O15524 P00533
P21246 Q9HC16
P06858 P29074
P48357 P41159
P34998 P09471
Q99750 Q6ZU52
P50570 Q6VMQ6
P07948 P16885
Q9C000 Q07817
P09341 P25024
O14746 Q04206
O95983 Q13547
Q86VB7 P00738
P84022 P28749
O15530 Q16513
Q86VQ1 Q9UK41
Q96ST3 Q9NVW2
P07333 Q92835
P68371 P23258
Q06124 P08069
Q9Y2D8 Q16385
Q9UN86 P19838
P53618 O94972
O75031 Q03933
A5YKK6 Q9UFF9
P62987 Q99816
Q13557 P42224
P01111 P04049
Q13011 Q15102
O00560 Q13002
P07910 Q13526
P42574 P20936
P43403 Q8IWV1
P27986 P19022
Q6EEV6 O75874
Q92997 Q7Z7J5
O14964 Q5VSY0
Q99972 P06733
P20827 Q15375
Q8WUH2 P36894
Q6VY07 P09958
Q5VV63 P32245
Q9H422 Q15942
Q96M61 Q15025
Q9Y2H0 O94875
Q07866 O00139
P01730 P19397
Q16611 Q07817
Q9NWQ8 P07948
Q8TDD1 P03372
Q9HCB6 P05067
P49790 Q9GZY0
O43426 Q15811
P68400 O60936
P52294 P39687
Q8WUF5 Q04206
P09619 O00459
Q9Y618 P48443
Q15796 Q06413
P12757 O75376
P06681 P0C0L5
Q13485 P57738
Q6EEV6 P09211
P29350 P13688
Q9C000 Q9Y239
Q6IA17 O60602
Q15911 Q9Y2I6
Q14257 P46379
Q9H0D6 Q9H0E2
O95633 Q13485
Q14814 Q02078
P53396 P17612
P62837 Q99942
Q04771 Q9NYS0
Q9Y6X1 P61619
P07948 P32927
Q9Y3L3 P61586
P10586 P12757
O76041 Q15942
Q13643 Q96RN5
P62258 P54253
P98160 P05067
P0DP25 P34998
Q92731 Q12796
P14672 Q15067
Q96EY5 Q96B97
Q9NV92 Q9HCE7
P31946 P12931
O75832 P11802
Q96FJ2 O96015
Q8NAM6 O15198
Q12933 Q8IYF1
Q02790 Q9HAU4
Q03167 P27037
P61289 Q64LD2
Q02446 P08047
Q16778 P54198
P09958 Q9NQX7
P51159 Q05516
Q05513 P41594
Q13444 O15259
P21980 P09211
P52945 P15923
P49247 Q96HA8
Q04724 Q14469
P15153 P31150
Q14831 P50148
O95793 Q06787
Q99081 P41134
P16333 P36888
P42224 Q09472
P26641 O95257
Q13526 P04637
Q12988 Q16082
P24390 P84077
P16389 Q14247
Q14344 P35222
Q01101 P24385
O14795 O15020
O00151 P12814
Q12983 P10415
Q7L5D6 Q9P2H0
Q96SZ6 Q00535
Q9UHC3 Q96QZ7
P24928 P38398
Q8N4C8 P62736
Q9NSC5 P21817
Q96G23 P07307
P01127 P07996
Q16363 Q9NPI1
P84022 Q9UBW7
Q9UKG1 Q8NEU8
O95059 Q96ID5
P17752 P42858
Q03135 Q06187
P61247 Q6VMQ6
Q9UQF2 P98164
P51587 P38398
Q13191 P62993
O00470 P14653
P40763 P42229
Q9UBX0 O75376
P27361 P67775
P17612 P62834
P19525 P40763
P42684 P07203
P30279 P46527
Q13177 P08670
P55008 P68133
P55854 Q13618
O96017 P63151
Q7L1S5 P22888
Q15363 P53621
P55198 Q96RN5
Q12979 P35348
Q99717 O43463
O15460 P07237
Q14574 P35222
P10276 Q15788
P98164 P00749
P15514 Q9NRR5
Q12982 P11362
Q9Y2A7 Q8IZP0
Q13009 P17252
Q9HBH7 P47874
Q9UM11 Q9BPX7
P25963 O95163
P16333 P48023
Q13951 P05060
P09234 P08621
P54727 Q96IV0
O00238 Q96AE7
Q9NYG5 Q9UJX6
Q92995 Q5T0N5
P11473 P50613
P04406 Q16566
P62310 Q9BVJ6
Q8WZ42 Q14596
P35080 P46783
P48995 Q03135
Q8TD19 P02686
Q9Y371 P42858
Q93009 Q9NRD5
P27487 P01730
Q9UIV8 P24158
P46100 Q9Y383
Q01974 P41221
Q8WVN6 P09564
Q96Q80 P01009
Q9NPF5 Q9UER7
O14936 O75056
O43278 Q9NRR5
Q14344 P05771
Q56P03 Q9NRR5
Q9NV70 P11233
Q96EY1 O60674
P27361 P60983
Q9HAP6 Q14500
P51809 P52594
Q92845 P25054
Q96MN2 O15111
Q9BVC3 P12004
Q09472 P18146
Q7Z7M9 Q93063
Q9Y2U5 P63104
P10827 Q02078
P40763 Q5TA89
O00401 P60953
P17252 P51674
P43320 P02511
Q15645 Q9NRY6
P29350 P35222
P37231 Q16236
Q9BRP4 P62333
P31946 P10636
Q9GZQ8 Q9HAU5
O15460 P48634
Q14112 P15502
P31689 Q9UM11
P21579 P05230
P43116 O14684
Q9Y6Q9 Q04206
P03372 P19838
Q9NQ94 O14787
O00187 Q15485
P19438 O14920
P30419 P06241
Q04759 O43516
Q13573 Q06330
P54764 P22607
Q9UKW6 Q8N6T7
P07948 P46527
P01112 P15498
P27694 Q9H8T0
O14939 P19174
O15379 Q13547
P68363 P27986
O43559 Q06124
O95400 P83876
P20226 P29083
P05129 P14867
P62258 P61981
Q01844 Q13601
Q8N5S9 P31749
P02766 P98160
P78396 P30304
P08670 Q5T3J3
Q6IE81 P40337
P23409 Q02363
Q9UBX3 Q9BQ66
P31946 P15056
O14817 P05556
Q15466 P28702
Q14807 Q16891
Q8NHW3 O75444
Q15648 P22736
Q9UHI6 P62304
Q04724 P56282
P02545 P21333
P78364 P35226
P27986 P20273
Q15650 Q15788
O15164 Q13263
P42680 P15498
P17980 P54253
P24855 P68133
P62491 P49768
Q13363 Q92831
O60682 Q02363
Q9HC29 O43353
P30154 Q9NP72
Q14005 Q99712
Q6QNY1 Q8TDH9
Q9H0M0 Q16630
Q96KG7 Q5JTZ9
Q99081 Q92793
P51617 P59046
P10827 Q15648
P28065 P40306
P54132 O14757
P02647 P22061
P46934 P08069
O60504 Q8N684
Q06710 Q09472
P15407 Q9P1Z2
O14925 O43615
P48730 P56817
Q15041 P49703
O43815 P0DP25
P11532 Q13424
Q9Y2I1 O14654
O76070 P27361
Q9Y5C1 P05106
P09237 P48509
Q96S59 P09936
P17480 P06400
Q92731 Q9Y6X2
Q13547 P29374
P14672 P07339
O95295 P49802
P14778 Q9H0E2
P11831 P15923
Q969T4 P25963
P24394 O75159
Q00653 P04150
Q05516 Q9NPJ4
O94762 P26641
P03372 O15514
Q12851 Q16584
P29323 P98172
P51572 P29466
P43694 P27361
P21673 Q9BVJ6
P54259 P25788
Q8TD23 P61968
O43150 Q9UKS6
P42166 P02545
P54829 P06241
P45983 P15336
P25205 P53350
P54132 Q13111
O15117 P50552
P49023 Q06124
Q8NEP7 P78396
Q96QU8 P07737
Q12962 Q15545
Q96RU8 O14733
Q01844 Q96G75
Q05516 Q13547
O95831 O75821
P54259 Q96CN9
P40617 P52292
P48552 P35869
Q7L5D6 Q8NBM4
P63165 Q9H422
Q99935 P02808
P08238 P31749
Q14766 P02751
O43294 Q14161
P62314 P14678
P04629 Q96PU5
Q12852 Q15714
Q00534 P12004
Q9Y337 Q02413
Q9UKN8 Q92994
Q99708 P28749
Q13137 Q9BQY9
P06734 P20023
Q8WU20 Q08345
O60706 P00338
O15524 P14784
P60228 P54257
P12830 P10586
P05091 Q8N357
P48775 O95671
Q15080 P26038
Q8WV28 P16885
P50336 Q16891
Q96RI1 P04406
P06729 P09382
Q8NFQ8 O14656
Q9Y297 P25963
Q9BUZ4 Q8TD31
P09486 P02461
P30301 P0DP25
P62324 P10828
O15350 P29590
O75582 Q15759
P40222 Q16623
Q16181 Q9UHD8
P07948 O60674
P11362 P14324
Q8IZL8 P10275
P27487 P48061
P63010 Q9BXS5
P36894 Q15427
P08581 O60749
Q5D1E8 Q9NZD4
O00165 P01583
P46108 P17948
Q9Y3C7 O43261
Q06547 Q8N488
Q8N448 P49757
Q9Y618 P03372
O14978 Q9NWS9
Q9UHC6 Q02246
P31997 P13688
Q15843 P15374
Q9Y223 Q05516
O14744 P27348
P31749 P27986
P46777 Q14974
P28482 P84022
Q12948 P09429
P26367 O95343
Q8N2W9 P61956
Q13571 Q9Y6I3
Q08345 P19174
P36575 P12931
Q8WV28 P16333
Q16181 Q9NVA2
Q9NZC7 P04637
Q8NI35 Q8TEW0
P04628 O75581
Q9Y5K6 Q07890
Q9ULT8 Q8N6C5
Q9UGJ0 P54619
Q99750 Q9HB75
P98095 P15502
Q9Y6W5 Q9P2A4
O14678 Q15121
O75712 Q07157
P05090 P0CAP2
Q04724 P09429
Q96T21 O15198
Q07817 P02511
P29475 P09601
Q00653 Q02878
Q9HAP6 Q13224
Q15035 P13984
P54259 O75420
Q9NPY3 P08123
Q09028 Q13112
Q03167 P61812
P07737 Q04724
Q9Y2T3 Q12959
Q9NXF1 Q05209
P28069 P05412
Q8IYF1 Q15370
O15357 P00533
P43364 O94818
Q96Q89 Q13526
O14910 O14936
Q96S38 P40425
Q9Y6Y9 O60603
Q8IVH2 O15409
P31942 P62701
Q86YM7 Q13255
Q86YW7 Q96T91
Q93009 Q9HCI5
Q16186 Q99460
Q9Y333 O15116
Q9Y5Q9 Q8WXF8
Q92841 Q15788
O14944 Q15303
Q9H211 P20248
P78527 P04150
Q15172 P48729
Q9NYG5 Q13042
Q99717 P54687
P21731 P29992
P49703 P18669
Q71U36 O14544
O75558 P63027
O00429 P49841
Q13952 P23511
Q12860 P46531
Q13616 O00221
P48023 P25445
P09871 P05155
O94806 P49840
Q86SG3 P63167
Q9UMX6 P51841
Q9UBN7 P68366
Q14766 P18084
Q12933 P21333
Q14289 Q01844
P07288 P04279
Q9BYF1 P30990
P30876 P19387
P63167 P29475
O15230 P50895
O43815 P03372
P63104 Q00536
O14807 P55196
Q15582 P08123
P51784 Q12788
P49137 P15923
P11912 P49221
Q8TCJ0 P63208
P84022 Q14213
P42574 P15498
Q969G3 Q01201
P22455 P05230
Q9P2U7 Q99962
Q86WV1 P06241
Q12778 Q96EB6
O95870 Q96KC8
Q86VB7 P35579
Q99972 Q13683
P14923 O00221
O95452 P29033
Q9NS23 Q12834
Q01860 Q01844
Q9NPG2 P63096
P27361 P05787
O60711 Q14289
P06239 P15941
Q9UBN7 Q13885
Q14242 P16581
Q9HDC9 P58215
P17252 Q01844
Q8WXE9 Q9UBC2
Q9BTW9 O15198
P21709 Q9HAU4
Q15303 P29279
Q08999 Q86Y97
P35240 P35222
O75582 P07101
P20618 Q99436
Q9UNS2 P61201
Q9NRW1 P36897
P54257 Q9HC52
O60869 Q13133
O95257 Q07869
O75928 Q99497
Q96S59 P31151
Q9UN74 Q5T3J3
Q92896 P16581
Q6PGP7 O15198
Q13555 P21817
Q96ST3 P41182
P06239 P43628
Q96GD4 Q9NQS7
P57073 Q03014
Q92793 Q14232
Q9UII4 P24385
P01732 P09382
P27487 O00626
Q01968 P60953
O75925 P05412
P42574 P47712
P29323 P52799
P50453 Q9NPI1
P02751 P19883
P17301 P27658
Q99689 Q9H2M9
P10645 P00747
Q9UPY6 O00459
O15315 O43502
Q8WU20 P35968
P54253 Q9H869
P62888 Q99558
Q5T5C0 Q12846
Q13315 P13010
P52434 P19388
P31751 Q96B36
Q96S44 P04637
Q92597 P23396
Q99750 Q9UKJ5
P63279 Q9Y6K1
P49841 P18031
Q09472 O43463
P45983 P40763
P15291 P68366
Q92597 P60228
P49918 P15172
O00308 Q9NR12
Q9BRJ6 Q15834
O43390 Q13873
P52655 P29084
P05771 P34741
P08246 P25116
P13693 P68104
P67870 P20042
Q9UQ35 Q9H307
Q09472 P42226
Q99572 P60709
P19438 P63244
P13010 P78527
P49286 O15355
Q9UK73 P25445
P60228 P09914
P05387 P05386
Q93009 O00463
P05019 P08069
P78364 Q8IXK0
P20226 Q04864
P05161 P41226
P38432 Q9Y6D9
Q9UER7 P20591
O00206 O95999
Q8WWV3 Q9NQC3
P80303 Q99608
Q9Y3C5 Q7Z3T8
Q7Z419 P38936
Q59H18 P68032
Q8TD26 O95405
Q9Y295 P17542
P15927 P40763
Q9UIV8 P43235
Q04724 Q9UJU2
O75791 P07333
O15519 P45985
P09936 P13473
P63279 P11387
Q96KB5 Q12959
Q13571 Q96PU5
P26367 P20226
O43255 Q16633
Q9BZK7 O75376
O14646 Q13547
P17600 P35080
Q92831 Q9Y6Q9
P43355 Q9BZY9
Q06187 P23458
P19099 P10109
P81534 P51684
P54253 Q8N196
P13645 P84022
O00268 P42858
Q99689 Q9P0K7
P62195 P43686
P61981 Q9BPZ7
P38398 P46736
Q04771 P62987
Q9UNI6 Q96DN6
P16150 P05362
O60704 P51685
Q04864 Q15653
Q9HAV4 P35658
P21964 Q99732
Q9H444 Q06265
P84022 Q13219
P10114 Q15797
P42345 Q6R327
P38484 P08758
Q96HF1 Q02962
Q6EEV6 O43396
P63215 P62873
P67809 P35637
P60842 Q7Z2D5
P10244 P20248
Q08345 P41220
Q96EY1 Q06609
Q6X4U4 P22004
Q16539 Q9H1K0
Q9UBF6 Q93034
Q6AHZ1 Q6VMQ6
O00401 O43516
P04637 Q8NA92
Q04771 Q04323
P42704 Q15653
P51684 P60022
P49137 P31749
P15509 P08865
Q99728 P14859
Q7L5N1 P04150
P12956 P50453
P63104 Q9UDY2
P46094 P47992
Q13409 Q9H307
P49639 Q9BQ66
Q96QT6 Q96ST3
Q99689 P21246
Q9UQB3 P49768
Q9NQS1 Q9HCE7
P30154 O95684
Q13952 Q99941
P22607 P21781
O60504 Q8TDM6
P80108 P05187
P54257 O00231
P06748 Q9UM73
Q4KMG0 Q9BWV1
P13497 Q9H2X0
O60674 P00533
Q6EEV6 P38646
O60285 P55212
Q969H4 P04049
Q15596 P41235
P52333 P31785
P51532 P52630
O00238 O00212
P49736 P62701
Q9Y3E1 Q9HAU4
Q8N4C8 P16333
O14654 O14512
O95969 Q13296
O43765 P42166
Q92793 Q14676
Q9H237 P56704
Q9Y294 P84243
Q9Y4E5 Q8TAD8
Q02156 P48751
Q9Y6Q9 P11474
P30793 Q9ULW5
Q15049 P13693
Q13568 O14980
P10124 P02768
P11137 P02649
Q07820 Q13323
O75354 P54253
Q14289 P23458
P31749 Q15796
P36404 Q9Y2Y0
P07996 P00734
O00238 P43026
Q96IZ0 P0C1Z6
O43318 Q7Z434
Q06495 P37235
Q13835 P05787
Q14974 P17936
Q13705 Q8N6C5
Q92973 Q86U42
P08588 Q99962
Q13444 Q15052
P27694 P12004
P00533 Q13393
O95985 P14678
P16591 P23458
Q9Y2W2 P27986
P03952 Q04756
Q92834 Q9UBX3
Q15797 Q14D04
O75558 Q96QD8
O60749 Q13596
P54727 P55036
Q15834 Q8NE31
P67775 P15531
P31751 P31749
Q13219 P22692
P17612 P01100
P61968 P38398
O60260 P62253
Q92793 P98177
P43119 O43924
O14964 Q8N6Y0
Q6P3W7 Q00610
P09619 P62993
O14786 P49763
Q16637 Q5T3J3
P62993 Q12796
O15399 P05771
Q9UK53 P12004
Q15121 P27361
P61981 Q96F07
P19338 P12544
P26447 Q9Y623
Q07954 P12757
P22681 P15391
Q15276 O43747
O00198 Q07021
Q9H160 P62805
P02751 P08572
P42575 P30281
P38432 Q9H2G4
P63244 P40763
P22557 P53611
P11309 P30304
Q8WY41 Q05586
Q9HCE7 O15105
Q92905 Q8WU17
P43405 P15391
Q99704 P10721
Q96AX1 Q9H269
Q00403 Q04864
O43823 P13861
Q93052 Q149N8
P09884 P04637
Q13137 Q8TES7
O75525 Q9Y580
Q13105 P78347
P61981 P04350
P30048 Q96S38
P08514 P16671
O75970 O95832
Q8NHW3 P52945
Q13547 P08047
P19012 Q96ES7
P33151 Q9NPB6
Q6P1X5 P21675
Q92624 P10275
O43707 Q9UMD9
Q9UKX5 P05556
Q15599 Q8IVM8
Q15464 P46108
Q9UGU0 P03372
Q09472 P17542
Q8IVW6 P06400
Q9UI36 Q96ST3
Q9Y5N6 Q14566
P56539 P32418
O00463 O43734
P49802 P28360
O43747 P84077
O60784 Q00610
Q8WWW0 Q13043
Q96IS3 O43186
Q08211 P07910
Q9HBA0 Q14244
P15976 P27361
P51532 P24864
P09104 Q5JVS0
O75461 Q06587
Q06265 Q9Y2L1
P63104 P16471
P14209 Q9NRR5
Q14155 P37173
P25490 P62942
P09429 Q06330
Q14289 Q9Y490
P98155 P30533
O60318 P25205
Q9ULZ9 P08253
Q9NQW7 Q6NUQ1
P48745 P29279
Q13596 P06213
P14784 P04049
Q96PY6 P49959
P23458 Q92835
Q08752 P11142
P78337 P18146
O15264 Q9Y6R4
O43570 Q9H079
P06493 Q13635
Q9H0H5 Q9Y6R4
P27986 P42336
Q13428 P19784
P10244 P28749
Q13485 P36897
Q7Z5R6 P62834
P17612 P49840
Q12955 Q07699
O43524 Q09472
P13647 P04264
O94875 P31749
P12757 Q8WUA8
P36897 P35222
P61088 Q15819
O43823 P30281
O14654 P46108
Q07817 P02489
Q02539 P24522
P51884 P16112
P24386 P20336
P49366 Q9GZV4
P0CAP2 Q9BQ04
Q15750 Q16539
P17252 Q13769
P00742 P12259
P01344 P08069
Q9UQB8 Q12929
P02675 P02671
P40189 Q16619
Q99613 O75821
P06493 O15287
P22234 Q8TAP6
Q9BTM9 Q9H1I8
P54619 Q9Y478
Q13368 Q6PK04
P43364 P58340
Q13045 Q9Y3R0
Q96MU7 P62995
P19174 Q92835
P26038 P19320
Q86V24 Q15848
P50613 P33993
Q92922 P04150
P25116 P30679
P09693 P04437
P67775 Q16589
Q02388 Q8TBC3
P14672 Q9BXJ0
P49005 Q15054
Q9NVU0 P05423
P09467 P56134
O14613 P60953
P35579 P24844
Q8N3L3 Q16623
Q969L4 P62310
P57073 P56178
O15162 Q96H86
Q6P2C8 Q15528
O00482 O15514
Q9Y2X7 P23471
Q9BWG4 Q9UBH0
Q9Y618 Q92731
O43572 Q5T2W1
P17544 Q16514
Q05655 P98082
Q8NCR6 P04278
Q96HC4 P60709
Q13114 O95551
Q9BT78 Q93034
Q05655 P25098
Q6NWY9 P42858
P42574 P62258
P32121 Q96G25
P12110 P28288
Q9GZP9 P01009
P42229 P51587
P28482 P62993
P31994 P02743
Q9UHI6 Q9Y618
Q6VY07 P11717
P50281 Q07954
O94992 O60563
P24864 P0DP25
Q9H237 Q9Y6F9
Q6EEV6 P27797
Q99733 Q16695
Q53ET0 Q08209
P25963 O15111
Q15811 Q8TAQ2
Q9C029 P17661
P30153 P84022
Q96B26 Q9Y2L1
P68400 O95477
Q9UNZ2 P55072
Q99570 Q8NEB9
Q13555 P07101
Q96GD4 Q08J23
O75419 Q9UBD5
Q13077 P28908
O14798 Q9Y2P4
P12236 P05060
Q92835 P07948
Q9P2K6 Q96D15
O60229 P19021
Q9Y4A5 Q01094
Q5JWF2 Q08462
Q92934 Q92843
P10600 P37173
P21918 P62166
Q15643 P06400
P09496 Q00610
Q9NQX5 P30279
O43432 P11940
Q92831 P35609
P04049 P36507
P05121 Q07954
P26367 O15525
P12956 P00533
P00749 P05121
P61981 O95425
Q9UM11 P30260
Q92979 Q96DW6
P42574 P11831
P40855 P28288
O14618 Q02410
Q11130 Q9BXR5
P68400 Q02790
P11172 P36957
O75150 Q9Y4E5
P06493 Q14005
Q9HBM1 P60468
Q92793 Q9UH73
Q9P2Y5 Q9H269
Q9Y5B0 P14678
Q15645 Q9GZT8
P24928 Q13526
P28074 P25788
Q9BUZ4 Q15633
P15498 P84095
Q13368 Q8WV44
Q9NS56 P63279
Q9BXS0 P05067
P07766 P19338
P11912 P15391
Q96A72 Q9Y2J4
P12931 P17302
Q01844 Q9Y676
P43405 Q16633
P49792 P62826
O43908 Q9BZM6
Q9Y678 O14579
P53365 Q13352
P04637 P38398
P07237 P05198
Q6PIZ9 P12931
P31371 P21802
P52943 P11831
Q12834 P20248
P63167 P68032
Q9NPF5 P49758
P16989 P25208
P09874 Q01094
P63252 P21333
P51948 P06400
P25942 Q13490
P56915 Q15796
Q96QZ7 P51812
Q9Y4K3 Q9C0K7
P06126 P61769
P68400 P11831
Q99767 P05067
Q96JK9 P46531
P14174 Q9NRL3
P49336 P51946
P10827 Q15646
Q15436 Q00536
P55084 P05067
Q9UH65 P09874
Q06124 P27361
Q13368 P54257
P12931 Q9NRY4
Q99418 Q96HB5
P61981 Q13838
P06400 P05120
P07996 P07585
Q13501 P06239
P10415 P99999
Q9BXP5 P57678
P67870 P03372
P43686 P35998
P16473 P22888
P48544 P48549
P51812 P05114
O14836 O75888
P54253 Q14671
O75376 P12755
P55316 Q15796
P56945 P62993
P36956 Q92793
P43405 P09769
P51159 Q7L5N1
P63279 Q969Q1
Q9HCJ3 P26599
Q9BUJ2 Q9UBU9
Q9NWA0 Q9UHV7
P61981 Q9NPI6
P43405 P68366
P68104 P19387
Q9UBE0 P55854
Q12981 Q07817
P45974 O14641
Q99961 O15169
Q06124 O14543
Q03701 P25208
P22748 P48751
P01100 P15336
O00238 Q9NYS0
Q12923 P98172
P24941 P04637
Q00535 P17706
Q96D59 Q9BQD3
P06454 P11802
Q15034 P62987
P06748 P24941
Q99708 P61968
P55060 Q0P6H9
P56199 Q9Y490
Q14289 P00533
P78527 P09017
O43353 P29466
Q13277 Q9H2B2
P0C0L4 P02652
Q9NZQ3 Q96MA1
Q13123 P35080
Q9BSU1 Q9P2E2
Q96CW5 O95613
P00451 Q8NI22
P05121 P05783
O75791 Q13480
Q9NS23 P19438
P25963 Q9Y618
P57103 P27348
P22681 P07948
Q99733 P19784
Q9NQP4 P68366
P56945 P49023
Q13158 Q92851
Q9UMX0 Q8WWW0
A5PKW4 O14775
Q9HCU9 Q5T3J3
P38432 Q9H0B6
Q01844 Q9H094
P00734 P00488
Q9BXW9 O94782
P53350 Q13885
Q14563 Q13214
Q9Y2W7 P49768
P53365 P15153
Q96ED9 Q92530
O00141 O43524
Q06323 P18206
Q9UEE9 P68400
P43405 P0CG47
Q92793 P84243
Q14563 O14786
O95999 P61088
Q99623 Q9HAU5
Q8NC51 Q9UER7
O15530 Q02156
P49790 P52292
P23458 P47712
P03372 Q99966
Q8N2H9 P51617
P08254 Q99616
P63010 Q96C10
P22736 Q9HCE6
Q92835 P36888
Q02410 Q00975
Q8WWW0 P61224
P31994 O15357
Q12834 Q9H1A4
Q16543 Q9Y6K9
P49841 Q13561
P23246 Q14192
P07196 Q9Y4I1
P06493 P52926
Q05513 P35568
Q03113 P25116
P08651 Q8WYQ9
Q9Y618 Q04206
A6NC98 P40425
Q13322 P10721
P26718 Q29980
Q9NQX7 P56817
P78368 Q9Y5P4
P45984 P15336
Q13113 Q7L5N1
Q2M1K9 P09874
P06241 P35568
Q99700 P13797
P41231 P35968
Q9HCE7 Q9UNE7
P49815 Q9Y243
O14519 O75956
O95238 Q99801
P55211 P99999
P20073 P05129
P35556 P55001
Q8NEZ2 Q9UK41
Q7Z7C8 O00268
P04733 P04278
Q9Y3M8 Q9H4G0
Q6STE5 P03372
P12004 P67809
P20702 P06734
Q86X55 Q04206
Q8IYU2 O75051
Q5JY77 Q13255
Q15796 O15350
Q8NDB2 Q14643
Q14574 P14923
P30154 Q13033
Q12874 Q01081
Q13596 P00533
Q96KX2 P63261
O60880 P06241
P49796 P08754
Q8N0X7 P42566
Q9NPJ4 Q13285
O95990 Q9Y2I6
Q14114 Q05586
P14314 Q7L5D6
P26045 P55072
Q8NCP5 Q15797
P60520 Q9Y4P1
Q5T0T0 P42081
P28223 P29992
P56945 P98161
P63165 P04150
O60238 Q07817
Q16849 Q8WXG6
P23458 P32927
Q9UGI8 Q15942
Q8TCU5 Q13224
P17676 P27361
O14543 P00533
Q03113 P60709
P31946 Q15287
Q92624 Q96S15
P68104 Q9UGL9
O94772 Q96I34
P68371 O14544
P07384 Q9GZM7
P54253 O14901
P03952 P00748
Q8WWV3 Q9Y2W2
Q13576 P84095
Q92496 P01024
Q5JTV8 P02545
Q9BZW7 Q14134
P55289 Q13634
P33552 P68104
O14744 P02686
Q9C0A0 Q02410
Q16558 P00395
P67775 P62745
Q13769 P07333
P38432 Q8N2W9
Q9Y286 Q9BUZ4
Q9BZG1 P36897
Q9Y283 Q9NWT6
P31749 O15111
P51532 Q969G3
Q9H269 Q9P253
P46695 Q13362
Q15365 Q9UKM9
P68106 Q92736
Q9UBU7 P49736
Q9BV36 O00194
Q15424 P03372
O77932 Q8IZH2
Q12933 O95201
P23284 P04114
Q9UHR5 Q9UHX1
P56975 Q15303
P31749 Q92731
Q52LW3 Q12923
P63104 P30304
P51451 P11912
Q9H078 Q9UNY4
O15198 P78543
Q86YS3 Q7L804
P51948 Q86YV9
Q8IZ52 O15198
P07384 P22681
Q01892 P05412
P17096 P19793
O96006 Q6ZVK8
P06400 P35232
P28799 O15198
Q15796 P31269
P09619 P42224
P08670 P07196
Q9Y463 Q96S59
P26447 P68133
Q96A23 Q02750
P10082 Q16820
P23458 O14492
O14757 P30305
Q99933 P06400
Q14289 P05106
O95067 P38936
P68363 O95208
P20807 Q14315
P81172 Q9NP59
P08493 P12643
P07910 Q86SE5
Q9UDY2 O95832
P09958 Q9UHI8
Q96K83 Q9UH73
Q14749 Q9GZT8
P04637 Q15102
Q16644 P04792
Q02156 O75689
P42574 Q13114
Q8IZU9 Q9NP85
P09237 P02686
Q02040 O95218
P07766 A0A5B6
O14948 P19532
P49888 Q96ID5
Q14181 Q8N2I9
Q96KQ7 Q9BT49
